id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
74090,1197,The Birthday Party,0571160786,9780571160785,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,3,,eng,Faber & Faber,false,71685,27,15149,32895,8750,270,5:2349|4:3158|3:2282|2:711|1:250|total:8750,1957,,,3.76,8381,215,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Stanley Webber is visited in his boarding house by strangers, Goldberg and McCann. An innocent-seeming birthday party for Stanley turns into a nightmare.<br /><br /><b>The Birthday Party</b> was first performed in 1958 and is now a modern classic. Produced and studied throughout the world."
52855023,1197,מחזות זיכרון: ארבעה מחזות ומבחר שירים,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585679028l/52855023._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585679028l/52855023._SY75_.jpg,2009,,,,ריסלינג,false,79045569,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '7424580', '20175304']","['Harold Pinter', 'הרולד פינטר', 'אברהם עוז']","['3.79', '0.0', '0.0']",['20175305'],['מיכל פלס'],['0.0'],"על הכריכה:<br /><br />הרולד פינטר הוא מחשובי המחזאים של המאה ה-20 וחתן פרס נובל לספרות לשנת 2005.<br />מחזות זיכרון מאגד ארבעה מחזות – ""עפר ואפר"", ""נוף"", ""שקט"" ו""לילה"" – ומבחר שירים. הזיכרון הוא במידה רבה נושאם של ארבעת המחזות ובה בעת הוא המניע והטווה את עלילתם כצל חידתי.<br /><br />המחזה ""עפר ואפר"" מגולל דיאלוג בין בני זוג צעירים. האישה מתארת יחסים בעלי ממד אלים עם מאהב קודם, והגבר מנסה להתחקות אחריהם ואף לחקות את טיבם. אט אט מתגלה סוד מעברה של האישה, המשתמע כנובע ממאגר דימויים תרבותי ומזיכרון קולקטיבי של השואה. הקשר בין הדמות לבין סודה נותר עלום באופן כזה המתיר אפשרויות רבות לפרשנות. ""נוף"" בנוי ממונולוגים בין בעל לאישה, המשתלבים זה בזה אך אינם מגיבים ישירות זה לזה. בת' שקועה בזיכרון יום קיץ אחד, שאותו בילתה על החוף עם מאהב מעודן. לעומתו, המונולוג של דאף ארצי ומחוספס ועניינו בחוויה טריוויאלית שעבר אתמול. דאף מנסה לזכות בתשומת לבה של בת', ללא הצלחה: דיבורו אולי מכוון אליה, אך אינו מגיע.<br /><br />המחזה ""שקט"" מורכב משלושה מונולוגים המשתרגים זה בזה. שלוש הדמויות – שני גברים ואישה – אשר לעולם אינן פונות זו אל זו, יוצרות בכל זאת מעין סיפור המקשר בין הדמויות ודבריהן. ב""לילה"" מעלים בעל ואישה את זיכרונותיהם, שאינם חופפים, מפגישתם הראשונה.<br /><br />בהקדמה המרתקת לספר עומד פרופ' אברהם עוז על ממד הזיכרון ביצירתו של הרולד פינטר ושופך אור חדש על כתביו: ""אט אט גובר צל הזיכרון על הוויית הרגע [...] והצלילה אל הצל, אל מחוזות הזיכרון הבלתי נודעים, מפרה את האיזון הריאליסטי בין דמיון למציאות, בין חיי שגרה למסתורין, בין תהומות פעורים לישורת גלויה, שאפיין את המחזות המוקדמים"".<br /><br />ספרו של הרולד פינטר ""אמנות, אמת ופוליטיקה – המחזות הפוליטיים ונאום פרס נובל"", ראה אור בהוצאת רסלינג, סדרת ושתי, בשנת 2006.<br /><br />----------<br /><br />תוכן העניינים:<br /><br />מקור הצל: מחוזות הזיכרון של פינטר<br />הקדמה מאת אברהם עוז &gt;11<br /><br />עפר ואפר &gt; 31<br /><br />נוף &gt; 63<br /><br />שקט &gt; 91<br /><br />לילה &gt; 111<br /><br />מבחר שירים &gt; 121<br />זר 123<br />אור יום 125<br />טעות המצוקה 126<br />שיר (תמיד באשר תהיי) 128<br />הודעה 129<br />שיר (האורות בוהקים) 130<br />לפני שיפלו 131<br />רוח 132<br />מסעדה 133<br />פוטבול אמריקאי 134<br />אלוהים 136<br />אלתביט 137<br />מוות 138<br />אחר הצהריים 140<br />פגישה 141<br />אל נצור אמריקה 142<br />לאשתי 143<br />המוות אולי מזדקן 144"
52234889,1197,"Le scénario Proust ""À la recherche du temps perdu"": A LA RECHERCHE DU TEMPS PERDU (DU MONDE ENTIER)",2070732452,9782070732456,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,77310148,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '117493', '25484']","['Harold Pinter', 'Joseph Losey', 'Barbara Bray']","['3.79', '4.12', '3.84']",['85822'],['Jean Pavans'],['3.62'],
52647060,1197,Drámák,963076833X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73685727,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
51180775,1197,The Caretaker; and The Dumb Waiter: Two Plays,0802140807,9780802140807,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71747559,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
11192591,1197,Teatro,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303563662l/11192591._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303563662l/11192591._SY75_.jpg,1977,,,ita,Einaudi,false,72591605,3,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '4809125']","['Harold Pinter', 'Romeo de Baggis']","['3.79', '4.00']","['4809122', '4809123', '4809124']","['Maria Silvia Codecasa', 'Elio Nissim', 'Laura del Bono']","['4.00', '4.10', '4.26']",
947262,1197,The Carnage Continues...and Now for Trident!,0851247296,9780851247298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,932187,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['332973', '1197', '2476']","['Kenneth S. Coates', 'Harold Pinter', 'Noam Chomsky']","['3.77', '3.79', '4.00']",[],[],[],
3681713,1197,"Vier Moderne Theaterstücke:  Tankred Dorst, Martin Heckmanns, Harold Pinter, Rafael Spregelburd",3518419420,9783518419427,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3725095,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,1,1,0.00,0,0,"['292328', '1197', '883949']","['Tankred Dorst', 'Harold Pinter', 'Martin Heckmanns']","['3.65', '3.79', '3.92']",[],[],[],
9315722,1197,Spectaculum.: sechs moderne Theaterstücke : Herbert Achternbusch - Samuel Becket - Tankred Dorst - Peter Greiner - Rolf Hochhuth - Peter Weiss.,3518091158,9783518091159,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,,,,Suhrkamp,false,14198861,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1981,,,0.00,0,0,"['635919', '90174', '265824', '174927', '648345', '1197']","['Herbert Achternbusch', 'Ernst Jandl', 'Bodo Kirchhoff', 'Jürg Laederach', 'Ariane Mnouchkine', 'Harold Pinter']","['3.20', '3.95', '3.47', '3.71', '3.85', '3.79']",[],[],[],
22047959,1197,The Birthday Party: A Play in Three Acts,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,47295945,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['11135', '1197']","['Andy Goldberg', 'Harold Pinter']","['3.68', '3.79']",[],[],[],
31211153,1197,Extraordinary Rendition,0851247229,9780851247229,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,51864370,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['13565485', '1197', '1119080']","['Ken Coates', 'Harold Pinter', 'Lord Steyn']","['3.52', '3.79', '0.0']",[],[],[],
33595943,1197,One to Another (Acting Edition),0573070210,9780573070211,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,54411141,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['2900338', '1197']","['John Mortimer', 'Harold Pinter']","['4.05', '3.79']",[],[],[],
34676042,1197,The Joy of Football,0340394390,9780340394397,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490467035l/34676042._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490467035l/34676042._SX50_.jpg,1986,,,eng,Hodder & Stoughton,false,55847665,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1986,,,0.00,0,0,"['205590', '592773', '12547', '158016', '5621566', '521512', '110567', '85740', '324141', '1111944', '579017', '2300', '883598', '16620165', '3301701', '1150048', '14220', '75562', '164242', '722890', '5152', '916306', '288097', '725767', '1197', '18736364', '2017287', '53253', '1470477', '639049', '87094', '3314', '7375832', '957894', '1153784']","['Brian Glanville', 'Dannie Abse', 'Hunter Davies', 'Eamon Dunphy', 'C.B. Fry', 'Paul Gardner', 'Jean Giraudoux', 'Geoffrey Green', 'Roy Hattersley', 'Arthur Hopcraft', 'Rob Hughes', 'John Arlott', 'Frank Keating', 'Alexei Khomich', 'David Lacey', 'A.J. Liebling', 'George MacDonald Fraser', 'Henry de Montherlant', 'John Moynihan', 'Hugh McIlvanney', 'Vladimir Nabokov', 'Philip Oakes', 'Peter Ball', 'Michael Parkinson', 'Harold Pinter', 'J.B. Priestley', 'R.C. Robertson-Glasgow', 'Alan Ross', 'Kenneth Shearwood', 'Peter Terson', 'H.E. Bates', 'Arnold Bennett', 'Danny Blanchflower', 'Albert Camus', 'Neville Cardus']","['3.55', '3.68', '4.01', '3.83', '2.00', '3.30', '3.79', '4.08', '3.68', '4.15', '3.47', '3.85', '3.74', '0.0', '4.27', '4.06', '4.15', '3.71', '3.33', '4.13', '3.89', '3.42', '4.11', '3.74', '3.79', '3.81', '3.50', '3.36', '4.00', '3.15', '3.90', '3.71', '4.00', '4.00', '4.02']",[],[],[],"It is sometimes said that football, unlike cricket, has not produced much writing that is worthy of being re-read and preserved. The Joy of Football, selected and edited by the Sunday Times football correspondent, who has also written many novels and stories with soccer as their theme, shows what outstanding, and outstandingly readable, material there is on the game."
35087803,1197,The Dumb Waiter (Sparknotes Literature Guide),1411474929,9781411474925,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,8,12,,Sparknotes,true,56391422,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6460726', '1197']","['SparkNotes', 'Harold Pinter']","['3.94', '3.79']",[],[],[],"Literature Guides<br />Created by Harvard students for students everywhere, SparkNotes is a new breed of study guide: smarter, better, faster.Geared to what today's students need to know, SparkNotes provides: chapter-by-chapter analysis<br />explanations of key themes, motifs, and symbols<br />a review quiz and essay topics<br />Lively and accessible, these guides are perfect for late-night studying and writing papers."
51992359,1197,해롤드 핀터 전집 8,,9788971153666,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583130531l/51992359._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583130531l/51992359._SX50_.jpg,2005,10,19,kor,평민사,false,76669783,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['20088399', '1197']","['해롤드 핀터', 'Harold Pinter']","['0.0', '3.79']",[],[],[],한국인이 가장 선호하는 영국 현대 극작가 중 하나인 해롤드 핀터의 작품 전체를 번역한 시리즈. 핀터는 삶의 무의미성을 보여주며 보이지 않는 힘에 의해서 끝없이 조롱당하는 인간의 실존적 상황을 다루려고 했다.<br /><br />그는 특유의 구성과 화술을 구사하여 아주 일상적으로 보이는 상황을 극 속에 도입하면서 사실은 모호하기 짝이 없는 인간관계를 설정해 놓는다. 핀터의 극이 현실을 반영하는 사실주의 연극이 아닌 것은 그가 극한 상황에 처한 인간이 겪는 자아 분열에 문제에 관심을 두고 인간의 내면세계를 중시하는 점에서 드러난다.<br /><br />배신<br />빅토리아 역<br />일종의 알래스카<br />가족의 목소리들<br />독백
52086499,1197,해롤드 핀터 전집 5,,9788971153635,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583341100l/52086499._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583341100l/52086499._SX50_.jpg,2005,10,19,kor,평민사,false,76887007,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['20088399', '1197']","['해롤드 핀터', 'Harold Pinter']","['0.0', '3.79']",[],[],[],한국인이 가장 선호하는 영국 현대 극작가 중 하나인 해롤드 핀터의 작품 전체를 번역한 시리즈. 핀터는 삶의 무의미성을 보여주며 보이지 않는 힘에 의해서 끝없이 조롱당하는 인간의 실존적 상황을 다루려고 했다.<br /><br />그는 특유의 구성과 화술을 구사하여 아주 일상적으로 보이는 상황을 극 속에 도입하면서 사실은 모호하기 짝이 없는 인간관계를 설정해 놓는다. 핀터의 극이 현실을 반영하는 사실주의 연극이 아닌 것은 그가 극한 상황에 처한 인간이 겪는 자아 분열에 문제에 관심을 두고 인간의 내면세계를 중시하는 점에서 드러난다.<br /><br />목차<br />해롤드 핀터 전집을 내면서<br />해롤드 핀터와 작품 세계<br /><br />1. 나 자신을 위한 글쓰기<br />2. 귀향<br />3. 가벼운 통증<br />4. 야간학교<br /><br />작품해설
52107547,1197,해롤드 핀터 전집 4,,9788971153611,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583393749l/52107547._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583393749l/52107547._SX50_.jpg,2005,10,19,kor,평민사,false,76933879,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['20088399', '1197']","['해롤드 핀터', 'Harold Pinter']","['0.0', '3.79']",[],[],[],한국인이 가장 선호하는 영국 현대 극작가 중 하나인 해롤드 핀터의 작품 전체를 번역한 시리즈. 핀터는 삶의 무의미성을 보여주며 보이지 않는 힘에 의해서 끝없이 조롱당하는 인간의 실존적 상황을 다루려고 했다.<br /><br />그는 특유의 구성과 화술을 구사하여 아주 일상적으로 보이는 상황을 극 속에 도입하면서 사실은 모호하기 짝이 없는 인간관계를 설정해 놓는다. 핀터의 극이 현실을 반영하는 사실주의 연극이 아닌 것은 그가 극한 상황에 처한 인간이 겪는 자아 분열에 문제에 관심을 두고 인간의 내면세계를 중시하는 점에서 드러난다.<br /><br />목차<br />해롤드 핀터 전집을 내면서<br />해롤드 핀터와 작품 세계<br /><br />1. 관리인<br />2. 방<br /><br />작품해설
52226956,1197,해롤드 핀터 전집 7,,9788971153659,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583739308l/52226956._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583739308l/52226956._SX50_.jpg,2002,6,30,kor,평민사,false,77281702,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['20088399', '1197']","['해롤드 핀터', 'Harold Pinter']","['0.0', '3.79']",[],[],[],"세계적으로 유명한 영국의 극작가 해롤드 핀터 전집. 총9권으로 구성되어 있는 이 전집은 평소에 접하기 힘들었던 희곡 작품을 접할 수 있는 기회를 제공하고 있다. 핀터의 작품은 연극인들뿐만 아니라, 연극과 영문학을 공부하는 학생들에게도 빼놓을 수 없는 작품이다.<br /><br />제7권은 「사장된 땅」「난쟁이들」「축하파티」가 들어 있다."
52312146,1197,해롤드 핀터 전집 9,,9788971153673,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583993519l/52312146._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583993519l/52312146._SX50_.jpg,2015,10,19,kor,평민사,false,77482940,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['20088399', '1197']","['해롤드 핀터', 'Harold Pinter']","['0.0', '3.79']",[],[],[],"세계적으로 유명한 영국의 극작가 해롤드 핀터 전집. 총9권으로 구성되어 있는 이 전집은 평소에 접하기 힘들었던 희곡 작품을 접할 수 있는 기회를 제공하고 있다. 핀터의 작품은 연극인들뿐만 아니라, 연극과 영문학을 공부하는 학생들에게도 빼놓을 수 없는 작품이다.<br /><br />제9권은 「달빛」「파티타임」「정확하게」「새로운 세계 질서」「재는 재로」가 들어 있다."
53057757,1197,해롤드 핀터 전집 2,,9788971153604,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586362117l/53057757._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586362117l/53057757._SX50_.jpg,2002,7,31,kor,평민사,false,79617723,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['20088399', '1197']","['해롤드 핀터', 'Harold Pinter']","['0.0', '3.79']",[],[],[],"세계적으로 유명한 영국의 극작가 해롤드 핀터 전집. 총9권으로 구성되어 있는 이 전집은 평소에 접하기 힘들었던 희곡 작품을 접할 수 있는 기회를 제공하고 있다. 핀터의 작품은 연극인들뿐만 아니라, 연극과 영문학을 공부하는 학생들에게도 빼놓을 수 없는 작품이다.<br /><br />제2권은 「벙어리 웨이터」「핫하우스」가 들어 있다."
