id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
30739104,7469,O Amante de Lady Chatterley,9896415986,9789896415983,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SY75_.jpg,2016,5,,por,Relógio D'Água Editores,false,3249302,971,196162,334965,95675,4829,5:18073|4:30647|3:31811|2:11435|1:3709|total:95675,1928,,,3.50,11,1,"['17623', '7469', '3309212']","['D.H. Lawrence', 'Octavio Paz', 'António R. Salvador']","['3.59', '4.14', '3.57']",[],[],[],"A história da relação entre Constance Chatterley e Mellors, o guarda de caça do seu marido inválido, é o romance mais controverso de Lawrence e talvez o seu texto mais comovente sobre o amor. <br />Escrevendo para libertar as gerações que, a seu ver, consideravam o sexo um simples constrangimento ou ato mecânico, Lawrence disse sobre este livro: «Trabalhei sempre o mesmo tema, encarar a relação sexual não como algo vergonhoso, mas válido e precioso. Penso que neste romance fui mais longe do que em qualquer outro. Para mim, é uma obra bonita, terna e frágil, tal como a nudez.»<br /><br />«A sua religião foi a do começo, um começo que não é o dos antropólogos que estudam as sociedades primitivas; é o começo diário, esse primeiro dia que, cada dia, os amantes inventam.»<br />Octavio Paz em «A Religião Solar de D. H. Lawrence»<br /><br />«Na guerra interminável entre homens e mulheres, Lawrence luta em ambos os lados.»<br />Harold Bloom"
28510007,7469,wokół kamienia słońca,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452498576l/28510007._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452498576l/28510007._SX50_.jpg,1990,,,pol,"Fundacja ""Literatura Światowa""",false,48666415,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],['14847730'],['Carlos Marradán Casas'],['0.0'],"W poemacie Piedra de sol (Kamień słońca, 1957) posługuje się kontrastowymi obrazami, koncentrującymi się na azteckim kamieniu kalendarzowym (przedstawiającym wszechświat), symbolizującymi samotność jednostki i jej poszukiwania więzi z innymi. Wątkiem jego twórczości są rozważania nad rolą poezji w świecie oraz analiza związku między historią a charakterem."
10047134,7469,"Privilegios de La Vista, Los - Tomo III",9681631706,9789681631703,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,1,1,,Fondo de Cultura Economica USA,false,14943038,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2001,1,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
36146251,7469,Uzak Komşu,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504030589l/36146251._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504030589l/36146251._SX50_.jpg,1985,1,,tur,Adam Yayınları,false,57749569,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],['7260448'],['Adnan Özer'],['3.69'],"Octavio Paz'ın şiirlerinde ve düzyazılarında sürekli olarak işlediği konu yalnızlıktır. Paz bu durumu bir çıkış noktası olarak benimser, insanın bölünmüş bir varlık olduğunu ve ancak şiirsel imge, cinsel sevgi ve tanrısal sezgiyle bir bütünlüğe kavuşabileceğine inanır. En başarılı yapıtlarında toplumsal sorunlarla kişisel kaygılarını, cinsel sevgiyle yalnızlık arasındaki kopukluğu, tarihle sonsuzluk arasındaki karşıtlığı Azteklerin oyma taş takvimi olan ""güneş taşı"" simgesi altında bir bütünlüğe kavuşturduğu görülür. ""Sürekli dönüş mitosu""nu benimseyen Paz, son şiirlerinde ""ölmek dönmektir"" temasını işlerken yeniden çocukluğuna ve Meksika'nın ""yalnızlık dolambacı""na döner. Bu onun ""yaşamla ölümü aşma"" ve ""varlıksız varlık"" adını verdiği üçüncü bir aşamaya geçme çabasının şiir diliyle açıklanmasıdır.<br /><br />Uzak Komşu, Paz'ın çeşitli kitaplarından Adnan Özer'in seçip büyük bir titizlikle çevirdiği şiirleri bir araya getiriyor."
49023649,7469,Till analogins lov,,9789172473911,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575221170l/49023649._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575221170l/49023649._SX50_.jpg,2020,,,swe,Ellerströms,false,74450252,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7469', '5754729']","['Octavio Paz', 'Lasse Söderberg']","['4.14', '3.66']",[],[],[],"När Octavio Paz 1990 mottog Nobelpriset löd motiveringen: ”För en lidelsefull diktning med vida horisonter, präglad av sinnlig intelligens och humanistisk integritet.” Och även om motiveringen spetsar in sig på hans diktkonst gäller den också för hans essäistik. Djupt rotad i den mexikanska traditionen och samtidigt påverkad av den franska surrealismen och de asiatiska kulturer han kom i kontakt med under sina år som diplomat har han författat mängder av skarpa och egensinniga essäer. Poeten och översättaren Lasse Söderberg, vän med Paz under många år, presenterar här ett rikt, personligt urval som bland annat ger oss nya vinklar på Borges, Sartre, Picasso, Breton och latinamerikansk poesi."
48595297,7469,Un sol mas vivo. Antologia poetica,6074453381,9786074453386,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73932620,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
34532450,7469,La calle,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,55669836,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
20811285,7469,México: Ciudad del fuego y del agua,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,spa,,false,40156492,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1962,1,1,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
25723864,7469,"Material de lectura (Poesía moderna, #7)",9688377546,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,,,spa,UNAM,false,45559903,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1986,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],Nota introductoria de Ramón Xirau.
3128004,7469,Obra Poetica,8422635038,9788422635031,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,1,1,,Circulo de Lectores,false,3159401,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
52874074,7469,Zonnesteen: Voorafgegaan door Adelaar of zon? en gevolgd door drie essays,9029001887,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73285748,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],Bloemlezing uit het proza- en dichtwerk van de Mexicaanse auteur
41881504,7469,Wciąż te same widzenia,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537199835l/41881504._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537199835l/41881504._SX50_.jpg,1990,,,pol,"Wydawnictwo ""ETHOS""",false,65374073,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
30832141,7469,Liebesgedichte,,9783458353591,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467493156l/30832141._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467493156l/30832141._SY75_.jpg,2011,,,,Insel Verlag,false,51427450,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
1814773,7469,El Peregrino en su Patria Volume 2 / The Pilgrim in His Country,968163165X,9789681631659,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,1,1,,Fondo de Cultura Economica USA,false,43346042,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
4777038,7469,Hombres En Su Siglo,950731024X,9789507310249,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,45466366,2,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
10550141,7469,"Mexico En La Obra de Octavio Paz, II. Generaciones y Semblanzas: Escritores y Letras de Mexico, 2. Modernistas y Modernos",9681631684,9789681631680,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,1,1,,Fondo de Cultura Economica USA,false,15456763,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1987,1,1,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Este segundo tomo de Generaciones y semblanzas manifiesta en su plenitud la vocacin literaria de Mxico, afirmando la patria potestad de nuestras letras a travs de la lectura filial, equilibrada y entraablemente lcida, como es la que surge de los ojos crticos de Octavio Paz (1914-1998)."
1814787,7469,In Praise of Hands: Contemporary Crafts of the World,0821205587,9780821205587,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1814266,2,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7469', '5680038']","['Octavio Paz', 'World Crafts Council']","['4.14', '0.0']",[],[],[],
10550139,7469,"Mexico en la obra de Octavio Paz, II. Generaciones y semblanzas: escritores y letras de Mexico, 3. Literatura contemporanea",9681631692,9789681631697,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,8,1,,Fondo de Cultura Economica USA,false,15456761,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,8,1,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
31420080,7469,"Obras Completas, Tomo VIII",6071623693,9786071623690,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,11,12,,Fondo de Cultura Economica USA,false,52111606,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
31420079,7469,"Obras Completas, IV. Los Privilegios de La Vista. Arte Moderno Universal. Arte de Mexico",6071623685,9786071623683,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,12,17,,Fondo de Cultura Economica USA,false,52111605,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
51015775,7469,Rufino Tamayo,8434303566,9788434303560,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71791856,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7469', '134883']","['Octavio Paz', 'Jacques Lassaigne']","['4.14', '4.00']",[],[],[],
15145597,7469,Obras Completas I - La Casa de La Presencia,8481092037,9788481092035,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,1,1,,Galaxia Gutenberg,false,20800745,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"La intervencion del propio autor en la elaboracion de estas Obras completas, su implicacion personal en cada una de sus etapas confieren a esta edicion un valor excepcional. En estrecha colaboracion con los editores, Octavio Paz, en la cima de su madurez intelectual, se sometio a partir de 1988 a la ingente tarea de revisar y ordenar todos sus escritos, anadir prologos y textos especiales y sugerir ilustraciones."
22959596,7469,"Obras Completas, V.: El Peregrino En Su Patria. Historia y Pol-Tica de M'Xico",6071620686,9786071620682,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,7,7,,Fondo de Cultura Economica USA,false,42523108,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,7,7,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Este quinto tomo de la reedicin -corregida y reestructurada en ocho tomos por Octavio Paz- de las Obras completas, rene las disertaciones que el poeta y pensador mexicano confiere a la materia poltica e histrica de su pas a travs de un recorrido que, desde su pasado hasta su presente, y con vistas al futuro, busca entender y descubrir a Mxico."
43393465,7469,Da: Il fuoco di ogni giorno - Il labirinto della solitudine - Da: Apparenza nuda: l'opera di Marcel Duchamp - Da: Passione e lettura - Da: Suor Juana Inés De la Cruz o le insidie della fede - Da: La duplice fiamma. Nobel 1990,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,,,ita,Utet,false,67420643,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
23570311,7469,Conquista y Colonia,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,43168739,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
34518738,7469,Visitas,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,55650269,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
8174991,7469,Miscelanea II,9681657365,9789681657369,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,6,1,,Fondo de Cultura Economica USA,false,13021402,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,8,12,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Este volumen reune textos que por diversos motivos no se incluyeron en el volumen que por su asunto o tema les correspondia. Casi todos los textos fueron escritos en los ultimos diez anos de la vida de Paz. La mayoria de ellos se inscribe dentro de lo que el mismo llama ""periodismo literario"" y no es extrano que gran parte esten destinados a recordar o celebrar a un amigo, o sean la voz de un poeta preocupado por los problemas de su tiempo."
17735162,7469,Kde sa končí láska,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365262793l/17735162._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365262793l/17735162._SX50_.jpg,1972,,,slo,Slovenský spisovateľ,false,24812245,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1972,1,1,0.00,0,0,"['7469', '6543942', '5832257']","['Octavio Paz', 'Ján Stacho', 'Vladimír Oleríny']","['4.14', '3.09', '3.53']",[],[],[],
29859716,7469,OEUVRES POÉTIQUES,2070114929,9782070114924,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,50224333,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
28406247,7469,El peregrino en su patria : historia y política de México,848109207X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,48505549,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
48803756,7469,Fekete sugarak,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573731751l/48803756._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573731751l/48803756._SX50_.jpg,1971,,,hun,Európa Könyvkiadó,false,74185672,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],"A magyar költészetnek is oly kedves Knokkéban kapott kitüntetés egy varázsos költőre hívta fel a figyelmünket, a mexikói Octavio Pazra. Avantgardista költőnek indult, és a spanyol polgárháború tisztító élménye tárt új horizontokat amúgy is a mexikói forradalom hagyományaiból fogant lírája előtt. Azután -diplomáciai szolgálatban- sokat bolyongott az emberi művelődés nagy központjaiban, Párizsban, Indiában, Japánban, de műves tökélyre és lírai mélységre törekvő verseiben mindenütt korunk feszítő gondjaira, a szó, az idő, a szerelem, a lét végső titkaira keresett választ. Költészetétől nem idegen se az izzó erotika, a gerjedő test parázsló anatómiája, se a múlt romba kövült indiai emlékein merengő gondolat, se az ómexikói naptár-mítoszba ágyazott monumentális látomás, se a legutóbbi olimpia idején kiontott diákvér fölött háborgó keserű elmélkedés."
4811104,7469,An Octave For Octavio Paz,0706800486,9780706800487,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,4876228,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7469', '340776', '112406']","['Octavio Paz', 'Richard Burns', 'Anthony Rudolf']","['4.14', '4.09', '3.85']",[],[],[],
44105443,7469,Chuang-Tzu. Vita dell'uomo che diventò perfetto,8804481463,9788804481461,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551037466l/44105443._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551037466l/44105443._SX50_.jpg,2000,9,,ita,Arnoldo Mondadori editore,false,68596419,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],['4095685'],['Claudia Marseguerra'],['3.47'],
29977031,7469,Dönüş,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461333539l/29977031._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461333539l/29977031._SX50_.jpg,1991,9,,tur,Gölge Yayınları,false,50375099,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
40116660,7469,Magia de la risa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,62207930,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
34521100,7469,Dos cuerpos,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,55653302,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
45724604,7469,شب آب,,9786008883173,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557667069l/45724604._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557667069l/45724604._SX50_.jpg,2018,,,per,ستاک,false,70510771,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2018,,,0.00,0,0,"['7469', '19158706']","['Octavio Paz', 'زهرا روزی\u200cطلب']","['4.14', '0.0']",[],[],[],
13409671,7469,Imágenes del Museo Nacional de Antropología (Especial Arqueología Mexicana n. 1),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326224551l/13409671._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326224551l/13409671._SX50_.jpg,1998,8,,spa,CONACULTA/INAH,false,18645939,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1998,8,,0.00,0,0,"['7469', '4102010', '41685']","['Octavio Paz', 'Michel Zabé', 'Enrique Vela']","['4.14', '3.90', '4.33']",[],[],[],"<p>Con este volumen se inicia una serie de ediciones especiales de la revista <i>Arqueología Mexicana</i>, producida por el Instituto Nacional de Antropología e Historia y Editorial Raíces, cuyo fin es presentar algunas piezas del enorme rompecabezas que es el México Antiguo.<br /><br />Las piezas contenidas en esta obra se encuentras clasificadas en tres grandes apartados, de acuerdo con la materia prima con que fueron elaboradas. Dos capítulos son dedicados a los objetos de piedra y cerámica, materiales que por su capacidad de resistir el paso del tiempo predominan en toda la colección arqueológica, en el tercero se agrupan aquellos trabajados en diversos materiales –hueso, concha, estuco, metales, jade, obsidiana, turquesa–, los cuales constituyen en conjunto elocuentes testimonios de la maestría y habilidad de los artesanos del México antiguo.</p>"
