id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12982154,11563,Розенкранц и Гильденстерн мертвы и другие пьесы,5271272761,9785271272769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SY75_.jpg,2010,1,1,rus,"Астрель, Corpus",false,73811,55,132790,316764,78043,1949,5:31907|4:26169|3:14165|2:4256|1:1546|total:78043,1966,,,4.06,13,0,"['293', '2964676', '2743494', '11563', '4146991', '5832043', '5832044']","['Tom Stoppard', 'Том Стоппард', 'Иосиф Бродский', 'Joseph Brodsky', 'Илья Кормильцев', 'Ольга Варшавер', 'Т. Тульчинская']","['4.05', '4.00', '4.45', '4.25', '4.25', '4.37', '4.46']",['19834334'],['Ilya Kormiltsev'],['4.14'],"<i>Hamlet</i> told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of <i>Waiting for Godot</i> resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end."
2783746,11563,A Maddening Space,1561769312,9781561769315,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2809508,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1996,12,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
52561677,11563,Song of a Small Tugboat,722115404X,9787221154040,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585159141l/52561677._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585159141l/52561677._SX50_.jpg,2019,11,30,,GUI Zhou Ren Min Chu Ban She,false,78201413,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"This is a collaboration between the nobel prize winner, Joseph Brodsky and Han's Anderson award winner, Igor Oleynikov. The author uses the perspective of a tugboat to tell the stroy of how hard it works throughout its like and show is as his dedication and devotion towards his motherland ."
35052277,11563,Josif Brodskij. Poetas ir proza,9986813786,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493748371l/35052277._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493748371l/35052277._SX50_.jpg,1999,,,lit,baltos lankos,false,56340026,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['11563', '161027', '3017404']","['Joseph Brodsky', 'Tomas Venclova', 'Larisa Lempertiene']","['4.25', '4.30', '5.00']",[],[],[],"Josifas Brodskis (1940-1996) mėgo sakyti, kad jis yra rusų poetas ir anglų-amerikiečių eseistas. Jis taip pat tvirtino, kad priklausyti šioms dviem didžiosioms tradicijoms - galbūt geriausias likimas, koks gali ištikti rašytoją. Brodskio eseistika tikrai siejasi su angliškais šio žanro pavyzdžiais - nuo Josepho Addisono ligi mūsų dienų. Tai tiksli, santūri, sąmojinga proza, gvildenanti skaudžias problemas, bet niekada nenukrypstanti į melodramatizmą. Daugiasluoksnis estetikos santykis su etika, kuriame estetika įgyja moralinę vertę - bene svarbiausioji Brodskio eseisto tema. Jo puikūs literatūriniai portretai skirti dvidešimtojo amžiaus rašytojams Rusijoje ir kitur, sugebėjusiems atremti totalitarinį iššūkį. Brodskio knyga Less than One (1986) buvo pripažinta geriausiu tų metų esė rinkiniu Jungtinėse Amerikos Valstijose - šalyje, tapusioje antrąja poeto tėvyne. Vėlesnės knygos patvirtino šią aukštą reputaciją. Į lietuvių kalbą jau versta nemažai Brodskio eilėraščių. Ši esė rinktinė leis skaitytojams plačiau susipažinti su jo proza, kuri dažnai plėtoja poezijos motyvus, bet atskleidžia kitą Brodskio talento kryptį.<br /><br /><br />Tomas Venclova"
52737292,11563,Selected Poems: 1968-1996,024146482X,9780241464823,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586955693l/52737292._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586955693l/52737292._SY75_.jpg,2020,5,5,,Penguin Classics,false,78697675,4,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['11563', '3233131']","['Joseph Brodsky', 'Ann Kjellberg']","['4.25', '4.50']",[],[],[],"<b>'Brodsky charged at the world . . . there is no voice, no vision, remotely like it' <i>The New York Times Book Review</i></b><br /><br />Self-educated, intense, impulsive and unmoored, Joseph Brodsky emerged in mid-century Russia as a poetic virtuoso, recognized by such greats as Anna Akhmatova as their worthy heir. He was expelled from the Soviet Union in 1972. Together, the poems in this volume unfold the project that, as Brodsky saw it, the condition of exile presented: 'to set the next man - however theoretical he and his needs may be - a bit more free.'<br /><br />This edition includes poems translated by Derek Walcott, Richard Wilbur and Anthony Hecht, and poems written in English or translated by the author himself. It surveys Brodsky's tumultuous life and illustrious career, and showcases his most notable and poignant work as a poet.<br /><br />Winner of the Nobel Prize for Literature<br /><br />Edited and introduced by Ann Kjellberg"
44800350,11563,Marbre,207073322X,9782070733224,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69470755,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
43882889,11563,Menos Que Uno,8448705289,9788448705282,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68275221,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
51700921,11563,To Urania (Signed Limited Edition),9999785816,9789999785815,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76242959,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
11110123,11563,L'altra ego dei poeti da Baudelaire a Pasolini. La fotografia vista da Josif Brodskij,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,,,ita,Bompiani,false,16032525,1,4,0,0,1,5:0|4:0|3:0|2:0|1:0|total:0,1989,,,0.00,0,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Catalogo della mostra tenuta a Torino, alla Mole Antonelliana, dal 6 ottobre 1989 al 7 gennaio 1990"
9661122,11563,"Письмо археологу и другие стихотворения Иосифа Бродского, написанные на английском языке, в переводах Андрея Олеара",5902705029,9785902705024,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336394433l/9661122._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336394433l/9661122._SY75_.jpg,,,,rus,,false,14548748,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,1,1,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"В сборнике представлены почти все стихотворения лауреата Нобелевской премии по литературе Иосифа Бродского (1940-1996), изначально написанные на английском языке. Большая часть из них была опубликована в прижизненных книгах, другие увидели свет в различных периодических изданиях США, Канады и собраны в 2000 г. Энн Шелберг в отдельный раздел в книге Joseph Brodsky. Collected Poems in English. Стихотворения относятся к разным периодам творчества И. Бродского, и к разным жанрам: элегия, философская лирика, шутливые стихотворения, поэма. На русском языке тексты публикуются впервые."
15223425,11563,Two Addresses,0374521174,9780374521172,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20878799,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
4964547,11563,Vertumne et autres poèmes,2070728242,9782070728244,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,1,31,,Gallimard,false,5030369,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1993,1,31,0.00,0,0,"['11563', '744095']","['Joseph Brodsky', 'Hélène Henry']","['4.25', '3.73']",[],[],[],
46113635,11563,Stikhotvorenii͡a︡,5450015666,9785450015668,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71032312,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
15726158,11563,La forma del tempo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340888751l/15726158._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340888751l/15726158._SX50_.jpg,2012,6,,ita,RCS Quotidiani S.p.A. Milano,false,21403117,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,6,1,0.00,0,0,"['11563', '5573338', '4820361']","['Joseph Brodsky', 'Matteo Campagnoli', 'Nicola Crocetti']","['4.25', '4.11', '4.16']","['1612702', '5353117', '64632']","['Giovanni Buttafava', 'Anna Raffetto', 'Serena Vitale']","['4.03', '3.89', '4.03']","Viaggio nello spazio, ma anche nel tempo, quel Brodskij e della sua poesia, nella sua inesorabile mobilità che tutto trasforma entro la cultura e la vita, rendendo effimera ogni realtà. Lo spazio-tempo della poesia brodskiana traccia le coordinate su una superficie dove affiora la profondità metafisica della sua visione, generando una fenomenologia di stati esistenziali: amori, disillusioni, estri, incontri, solitudini col correlativo corredo di luoghi e figure, in una fusione di linguaggio &lt;&gt; e «basso», colto e colloquiale, aulico e plebeo, sintesi ironica<br />di tradizione e modernità, tensione giocata tra un passato grande e un mediocre presente: pregnante diario lirico di un’anima creativamente multiforme. <br /><br />Dall’introduzione di Vittorio Strada"
1776829,11563,Streaked With Light And Shadow,0874212863,9780874212860,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,2,1,,Utah State University Press,false,1775420,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,2,2,0.00,0,0,"['813625', '11563']","['Leslie G. Kelen', 'Joseph Brodsky']","['4.48', '4.25']",[],[],[],This book captures former Soviet Jews in Utah in the context of their homes and social lives.
15687880,11563,Sochineniia Iosifa Brodskogo,5860180705,9785860180703,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21345060,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6413580', '11563']","['Mikhail Dichenko', 'Joseph Brodsky']","['0.0', '4.25']",[],[],[],
17338594,11563,Nova ruska poezija,9536050935,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360218758l/17338594._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360218758l/17338594._SY75_.jpg,1998,,,scr,"Hrvatsko filološko društvo, Zagreb",false,24073020,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1998,1,1,0.00,0,0,"['3193524', '6924616', '11563', '4266310', '6924617', '864748', '6924618', '6924619', '1486896', '652136', '6924620', '551477', '2999680', '6924604', '2757371', '6924621', '1443617', '6505820', '616955', '4266435', '6924622', '6924623', '6924624', '6924625', '580444', '2945458', '6924626', '1509259', '6924627', '6924628', '4167342', '5441476', '4402693', '6924629', '6924630', '6924631', '6924632', '6924633', '6924634']","['Irena Lukšić', 'Владимир Львович Британишский', 'Joseph Brodsky', 'Alexei Khvostenko', 'Станислав Яковлевич Красовицкий', 'Viktor Krivulin', 'Сергей Кулле', 'Alexander Kushner', 'Lev Losev', 'Evgenii Rein', 'Виктор Ширали', 'Elena Shvarts', 'Marina Temkina', 'Vladimir Uflyand', 'Vladimir Aleinikov', 'Vladimir Burich', 'Genrikh Sapgir', 'Игорь Иртеньев', 'Olga Sedakova', 'Anri Volohonsky', 'Игорь Бурихин', 'Глеб Горбо́вский', 'Леонид Губанов', 'Александр Величанский', 'Gennady Aygi', 'Yury Arabov', 'Михаил Ерёмин', 'Konstantin Kedrov', 'Всеволод Некрасов', 'Алексей Дидуров', 'Alexei Parshchikov', 'Dmitri Prigov', 'Лев Рубинштейн', 'Vladimir Kara-Murza', 'Сергей Мироненко', 'Владимир Мироненко', 'Свен Гундлах', 'Константин Звездочётов', 'Алексей Каменский']","['3.97', '5.00', '4.25', '5.00', '0.0', '4.43', '0.0', '3.56', '4.30', '4.00', '0.0', '4.37', '3.88', '3.00', '0.0', '0.0', '4.58', '3.93', '3.98', '5.00', '0.0', '4.00', '0.0', '0.0', '4.29', '3.83', '0.0', '1.00', '0.0', '4.20', '4.00', '4.09', '4.10', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']",[],[],[],
25848399,11563,Im Luftgrab. Ein Lesebuch,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436022453l/25848399._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436022453l/25848399._SY75_.jpg,1988,,,ger,Ammann Verlaq,false,45714905,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1988,1,1,0.00,0,0,"['61636', '798151', '86816', '11563', '37893', '40687']","['Osip Mandelstam', 'Ralph Dutli', 'Paul Celan', 'Joseph Brodsky', 'Pier Paolo Pasolini', 'Philippe Jaccottet']","['4.12', '3.40', '4.34', '4.25', '3.91', '3.85']",[],[],[],
34330305,11563,"Music & Literature, No. 6",0988879956,9780988879959,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,55395889,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['112534', '16465722', '2736291', '88379', '25591', '25824', '7125788', '7125789', '322493', '16983847', '1888751', '7907', '11563', '1272289']","['Alejandra Pizarnik', 'Victoria Poleva', 'Dubravka Ugrešić', 'César Aira', 'Enrique Vila-Matas', 'Julio Cortázar', 'Taylor Davis-Van Atta', 'Daniel Medin', 'Damion Searls', 'Ana María Becciu', 'Gidon Kremer', 'Susan Sontag', 'Joseph Brodsky', 'Max Neumann']","['4.24', '0.0', '3.82', '3.73', '3.78', '4.22', '4.36', '4.42', '3.76', '4.47', '3.77', '3.96', '4.25', '4.17']",[],[],[],
49239918,11563,რუსული პოეზია,,9789941446269,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576361531l/49239918._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576361531l/49239918._SX50_.jpg,2013,,,kat,ინტელექტი,false,74688470,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,,,0.00,0,0,"['5786093', '7902', '99703', '713855', '11563']","['Marina Tsvetaeva', 'Boris Pasternak', 'Anna Akhmatova', 'Bella Akhmadulina', 'Joseph Brodsky']","['4.28', '4.03', '4.31', '4.27', '4.25']","['19818477', '19818478']","['Lana Gogoberidze', 'ლანა ღოღობერიძე']","['5.00', '5.00']",
49821435,11563,Review of Contemporary Fiction: Roberto Calasso Issue,1628973331,9781628973334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577189572l/49821435._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577189572l/49821435._SY75_.jpg,2019,11,,eng,Dalkey Archive Press,false,74932478,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['16477386', '62357', '155517', '11563', '25415', '31491', '91', '18707744', '35440', '32360', '217534', '1010261', '19851034', '134033', '94711', '3040352']","['Alex Andriesse', 'Roberto Calasso', 'Italo Calvino', 'Joseph Brodsky', 'Charles Simic', 'Wendy Doniger', 'John Banville', 'Eva K. Barbarossa', 'Jorge Herralde', 'Francisco Rico', 'Pietro Citati', 'Charles Malamoud', 'Elena Sbrojavacca', 'Edwin Frank', 'Andrea Lee', 'Luis Alberto Ayala Blanco']","['4.19', '4.08', '4.02', '4.25', '4.05', '3.86', '3.57', '4.67', '3.38', '3.93', '3.87', '4.33', '0.0', '3.63', '3.58', '4.00']",[],[],[],"""American Hallucinations"" by Roberto Calasso<br />A Conversation with Roberto Calasso by Alex Andriesse<br />""Roberto Calasso: The Ruin of Kasch"" by Italo Calvino<br />""The Ruin of Kasch"" by Luis Alberto Ayala Blanco<br />""The Marriage of Cadmus and Harmony"" by Joseph Brodsky<br />""From Mount Olympus, the gods Descend"" by Pietro Citati<br />""On Roberto Calasso's Ka"" by Charles Malamoud<br />""India and Europe in Ka"" by Wendy Doniger<br />""The Forest and the Snake"" by Elena Sbrojavacca<br />""Paradise Lost"" by Charles Simic<br />""The Idolatry of Light"" by John Banville<br />""Roberto Calasso's Encyclopedic Mind at Play"" by Andrea Lee<br />""On Roberto Calasso's Cento Lettere a uno Sconosciuto"" by Francisco Rico<br />""Roberto Calasso, Recipient of the Prix Formentor"" by Jorge Herralde<br />""For Roberto"" by Edwin Frank<br />""Reading Adelphi"" by Eva K. Barbarossa<br />A Roberto Calasso Reading List"
