id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1078,704,"The Good Earth (House of Earth, #1)",1416500189,9781416500186,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SY75_.jpg,2009,3,4,eng,Howard Publishing Co,false,2346070,263,332732,870086,218446,9612,5:81343|4:76129|3:42622|2:12637|1:5715|total:218446,1931,3,2,3.98,202222,7743,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.<br /><br />Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls."
40099265,704,A book by Pearl S Buck,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526013834l/40099265._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526013834l/40099265._SX50_.jpg,,,,,,false,62157960,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],Nature Girls April 2018 theme
36266756,704,Sole di Mezzogiorno,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505813063l/36266756._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505813063l/36266756._SX50_.jpg,1969,,,ita,Arnoldo Mondadori Editore,false,57922426,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1966,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
30988224,704,Λύτρα,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468245897l/30988224._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468245897l/30988224._SX50_.jpg,,,,gre,,false,51614063,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
20327144,704,"A Silk Road Journey (Westvaco, 2005)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,12,25,eng,MeadWestvaco Corporation,false,28172141,1,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,12,25,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Includes <u>The Good Earth</u>, by Pearl S. Buck, and a CD of music to accompany the book, in a hinged presentation box."
1556385,704,Oxford Progressive English Readers: Grade 5: 5000 Headwords Dragon Seed,0195854969,9780195854961,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,56040043,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '349916']","['Pearl S. Buck', 'David Foulds']","['3.98', '3.61']",[],[],[],
7710054,704,Reader's Choice Treasury,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,,,,"Doubleday & Company, Inc.",false,10427722,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1964,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
51253515,704,Christmas Day in the Morning: Awakening the Joy of Christmas,1629727962,9781629727967,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586482760l/51253515._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586482760l/51253515._SX50_.jpg,2020,10,6,,Shadow Mountain,false,75984373,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '15766']","['Pearl S. Buck', 'David Warner']","['3.98', '4.32']",[],[],[],"Adapted from a classic Christmas short story by Nobel Prize–winning author Pearl S. Buck, this beautiful gift book allows readers of all ages to share a heartwarming story about awakening the simple joy of Christmas.<br /><br /> Remembering a special Christmas from his childhood, Rob wants to get his father a Christmas gift that would truly show his love and appreciation. But it’s Christmas Eve, and living on a farm far away from stores limits his options. He knows the best gifts aren’t necessarily purchased but come from the heart. Suddenly, Rob has an idea, one that will require him to get up very early, before four o’clock, to milk the cows so his father won’t have to.<br /><br /> Fifty years have passed since that special Christmas morning, and Rob wants to feel that true joy of Christmas again. With his children grown and the house empty, Rob thinks of his wife and feels an overwhelming need to show his appreciation to her. But it’s early Christmas morning. What gift could he give to express his love for her and revive their joy?<br /><br /> This adaptation of <i>Christmas Day in the Morning</i> features beautifully designed pages and festive imagery throughout the book.<br />  <br />"
28806710,704,Une femme qui avait changé,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454166449l/28806710._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454166449l/28806710._SY75_.jpg,,,,,,false,49020225,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
9317041,704,Journey For Life,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1943,,,eng,Dell,false,18163003,1,16,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1943,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Fleeing from the wrong girl at home, a young English doctor escapes into war-torn China. Here he comes to grips with a new set of values. Grim adventure challenges him to drop the guise he has adopted and he emerges his own master when he at last truly falls in love."
22511691,704,Stones: Christmas Day in the Morning Trade Book,1465249613,9781465249616,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,4,21,,Kendall/Hunt Publishing Company,false,41955382,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,4,21,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1556383,704,Can The Church Lead?,1432571370,9781432571375,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,3,1,,Kessinger Publishing,false,1548851,1,11,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,3,1,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
29089821,704,Mrs. Starling's Problem,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,49324338,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '548480']","['Pearl S. Buck', 'Leslie H. Morrill']","['3.98', '3.92']",[],[],[],
41959253,704,Hrdé srdce,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,,,cze,Melantrich Praha,false,65474354,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '18453211']","['Pearl S. Buck', 'Pearl S. Bucková']","['3.98', '0.0']",[],[],[],
53200832,704,The Exile: Portrait of an American Mother,1788690494,9781788690492,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80359722,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
43230102,704,Đứa con người yêu,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67078440,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
41109154,704,Những Người Đàn Bà Trong Gia Đình Kennedy,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533957842l/41109154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533957842l/41109154._SY75_.jpg,,,,vie,NXB Văn nghệ,false,64225564,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
28104449,704,Het Beste Boek - 44,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449326543l/28104449._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449326543l/28104449._SY75_.jpg,1969,,,nl,The Reader's Digest,false,48110361,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '1635241', '14279105', '2001717', '14738815', '4384954']","['Pearl S. Buck', 'Louis C. Thomas', 'R.F. Scott', 'Daphne du Maurier', 'D. R. Sherman', 'Ben Wohlberg']","['3.98', '4.00', '3.50', '4.14', '3.00', '4.08']","['8422143', '14738816', '6885190', '2983601']","['Leo van de Wiel', 'Alfred Boode', 'Ton van Beers', 'J.F. Kliphuis']","['3.60', '0.0', '4.06', '3.94']",Het nieuwe jaar - Pearl S. Buck<br />(The New Year)<br /><br />De wortels van het kwaad - Louis C. Thomas<br />(Les Mauvaises Fréquentations)<br /><br />Scott's laatste expeditie - R. F. Scott<br />(Scott's last Expedition)<br /><br />De zondebok - Daphne du Maurier<br />(The Scapegoat)<br /><br />Broeders van de zee - D. R. Sherman<br />(Brothers of the Sea)
27782918,704,Pearl S. Buck's Oriental Cookbook,0848833589,9780848833589,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,5,1,,Amereon Limited,false,47759884,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '3858893']","['Pearl S. Buck', 'Jeanyee Wong']","['3.98', '3.94']",[],[],[],
43663446,704,Trang,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,vie,,false,67934206,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
52670194,704,Jubiläumsband: 20 Jahre Heyne-Taschenbücher (1958-1978),3453009096,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585057657l/52670194._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585057657l/52670194._SY75_.jpg,1978,,,ger,Wilhelm Heyne München,false,78494206,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1978,,,0.00,0,0,"['704', '18792', '206353', '161067', '76685', '546874', '20155703']","['Pearl S. Buck', 'Alexandra Cordes', 'Utta Danella', 'Marie Louise Fischer', 'Hans Hellmut Kirst', 'Heinz G. Konsalik', 'James A.. Michener']","['3.98', '2.90', '3.55', '3.44', '3.95', '3.55', '0.0']",[],[],[],"Sieben Erfolgsautoren haben für ihre Leser sieben spannende Originalromane und Erzählungen geschrieben:<br /><br />PEARL S. BUCK: Die Frau in den Wogen<br /><br />ALEXANDRA CORDES: Stationen der Liebe<br /><br />UTTA DANELLA: Heimkehr in die Fremde<br /><br />MARIE LOUISE FISCHER: Aus heiterem Himmel<br /><br />HANS HELLMUT KIRST: Geld wie Heu<br /><br />HEINZ G. KONSALIK: Wo gibt es neue Schuhe, Genossen?<br /><br />JAMES A. MICHENER: Eine Sekunde Ewigkeit"
18369259,704,De zilveren vlinder (Zwarte beertjes 521),9022905217,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377289667l/18369259._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377289667l/18369259._SX50_.jpg,1978,,,nl,A.W. Bruna en Zoon - Utrecht,false,25977595,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1961,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Bevat in het Nederlands de volgende verhalen:<br />De zilveren vlinder, Een bepaalde ster, De mooie vrouw, De betovering, Op een verfijnde manier, Zonder woorden, Parabel van eenvoudige mensen, De kommandant en de volkskommissaris, Begin weer te leven, De verloving, Melissa, De gave van een lach, De dood en de dageraad, Francesca."
12517360,704,Chinesische Geschichten,,9783453037038,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375714893l/12517360._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375714893l/12517360._SY75_.jpg,1992,1,,ger,Heyne,false,17503448,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,1,1,0.00,0,0,"['1305722', '704', '1113469', '184510', '149049', '28096', '26853', '2533', '5223', '708178']","['Jutta Freund', 'Pearl S. Buck', 'Hermann Hesse', 'Zhang Jie', 'Ba Jin', 'Hugo von Hofmannsthal', 'Bertolt Brecht', 'Graham Greene', 'Franz Kafka', 'Pu Yi']","['2.33', '3.98', '4.05', '3.42', '3.83', '3.86', '3.78', '3.89', '3.89', '3.73']",[],[],[],
13826546,704,Zero: The Story of Terrorism,0983578451,9780983578451,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,10,17,,Converpage,false,19461177,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,10,17,0.00,0,0,"['3328687', '704']","['Pierre Stephen Robert Payne', 'Pearl S. Buck']","['4.14', '3.98']",[],[],[],"Originally published in 1950. Robert Payne describes examples of modern terrorism, touching upon Hitler and Nechayev, the Nechayev Monster and The Fault in the Culture as well as other historical terrorism events."
19412081,704,China in Black and White: An Album of Chinese Woodcuts,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,27487945,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7546243', '704']","['Yang Lung-sheng, Huang Yen, Liu Te-hwa and others Wang Jen-feng', 'Pearl S. Buck']","['0.0', '3.98']",[],[],[],
28104192,704,Het Beste Boek - 26,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449323443l/28104192._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449323443l/28104192._SY75_.jpg,1964,,,nl,The Reader's Digest,false,48110047,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['239579', '14738738', '704', '70480', '14738740', '534075', '14738741', '5357091']","['Charles Dickens', 'James Culvert', 'Pearl S. Buck', 'John A. Hunter', 'Paul Gallics', 'John Leech', 'R.F. Kuhn', 'Harry Beckhoff']","['3.89', '0.0', '3.98', '4.18', '0.0', '4.34', '0.0', '3.90']","['14713812', '6885190', '7064794', '14738742']","['Judith Ruytenga', 'Ton van Beers', 'L. Coutinho-Frensdorf', 'Lia Martell']","['0.0', '4.06', '4.00', '0.0']",Een kerstlied in proza - Charles Dickens<br />(A Christmas Carol in Prose)<br /><br />Atoomonderzeeër aan de Noordpool - Kap. Ltz. James Culvert<br />(Surface at the Pole)<br /><br />Mijn werelden - Pearl S. Buck<br />(My Several Worlds)<br /><br />Oerwoudjager - J. A. Hunter<br />(Hunter)<br /><br />Bloemen voor Ada Harris - Paul Gallico<br />(Mrs. 'Arris Goes to Paris)
33417781,704,Secret Agents: The World's Greatest Spy Stories,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1954,,,eng,,false,54177980,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['83163', '99881', '16204512', '16204513', '16204514', '704', '3345', '832041', '1455']","['Kurt Singer', 'Jan Valtin', 'Eric Amber', 'Martin Tytell', 'Serge Molenkev', 'Pearl S. Buck', 'Joseph Conrad', 'Victoria Wolff', 'Ernest Hemingway']","['3.44', '4.43', '0.0', '0.0', '0.0', '3.98', '3.50', '3.42', '3.83']",[],[],[],
40948873,704,Reader's Digest Condensed Books Volume 3 1957,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532564372l/40948873._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532564372l/40948873._SX50_.jpg,1957,,,eng,The Reader's Digest Association,false,63859038,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['8559', '18239777', '259410', '18239779', '704', '38664', '54379']","['Conrad Richter', 'Marjorie Housepian', 'Corbett H. Thigpen', 'Hervey M. Cleckley, M.D.', 'Pearl S. Buck', 'Don Whitehead', 'Jan de Hartog']","['3.79', '0.0', '3.65', '0.0', '3.98', '3.85', '3.95']",[],[],[],Contains: The Lady<br />A Houseful of Love<br />The Three Faces of Eve<br />Letter From Peking<br />The FBI Story<br />The Spiral Road
42432662,704,Best Sellers From Reader's Digest Condensed Books: Gordon/Buck/Conover/Barrett,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,eng,Reader's Digest,false,66148573,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['2934', '704', '102169', '18553013']","['Noah Gordon', 'Pearl S. Buck', 'David Conover', 'William E. Barrett']","['4.16', '3.98', '3.98', '2.67']",[],[],[],Condensed versions of:<br />The Death Committee by Noah Gordon<br />The Three Daughters of Madame Liang by Pearl S. Buck<br />Once Upon an Island by David Conover<br />The Wine and The Music by William E. Barrett
53275880,704,เรื่องสั้นโนเบล ชุดที่ 32 อาร์เน่ โลกนี้เป็นเช่นไร,,9786168254127,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587973305l/53275880._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587973305l/53275880._SY75_.jpg,2020,4,,tha,นาคร,false,81093148,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14444', '8550', '25619', '89330', '39326', '19405', '36913', '704', '7728', '7330', '648081']","['Isaac Bashevis Singer', 'Yasunari Kawabata', 'Henryk Sienkiewicz', 'Pär Lagerkvist', 'Heinrich Böll', 'Thomas Mann', 'Rabindranath Tagore', 'Pearl S. Buck', 'Doris Lessing', 'Sinclair Lewis', 'Bjørnstjerne Bjørnson']","['4.05', '3.75', '3.85', '3.80', '3.87', '3.94', '4.13', '3.98', '3.65', '3.76', '3.38']",['2990353'],['วิมล กุณราชา'],['3.55'],บทเพลงแห่งความรักของอาร์เน่ ที่ว่า .. ดีใจฉันจะได้รู้ว่าโลกนี้เป็นเช่นไร ข้ามเทือกเขาสูงนี้ไป ฉันมองไม่เห็นสิ่งใด นอกจากหิมะขาวโพลน .. เป็นบทเพลงแห่งความหวังใหม่ๆ ที่เข้ามาลบรอยแผลและความขัดแย้งแต่เดิมมาเพื่อคนรุ่นต่อไปจะได้หันหน้ามารักกันอยู่ร่วมกันในโลกปัจจุบัน พร้อมจะฝ่าฟันอุปสรรคต่างๆ ไปด้วยกันอย่างไม่ย่อท้อ <br /><br />เป็นอีกครั้งในโลกใบเล็กที่สร้างขึ้นมาโดยนักเขียนรางวัลโนเบล โลกที่ย่อส่วนย่อเวลา ให้เหลือขนาดย่อม เป็นอาหารพอดีคำเพื่อจะกลืนกินอย่างง่ายๆ ด้วยอาหารจานเด็ดจากสมัยเก่าก่อน สมัยที่เชื่อว่าพระพรหมสร้างโลกมาถึงพระผู้เป็นเจ้า ชนชั้นวรรณะ เข้าสู่สงครามกระทั่งเข้าสู่สมัยเสรีภาพที่เสรีชนสามารถเสพสังวาสไปพร้อมกับการเดินขบวนประท้วง จนถึงยุคที่คนยากจนชนชั้นกรรมาชีพเดินเข้าสู่ถนนแห่งการปฏิวัติ <br /><br />อาร์เน่ โลกนี้เป็นเช่นไร จึงถึงพร้อมด้วยอาหารทางปัญญาที่หฤหรรษ์ และบันเทิงใจอย่างแน่นอน<br /><br />สารบัญ<br />- จากผู้แปล<br />- ลูกที่รักมากที่สุด<br />- ล่วงสู่ฤดูหนาว<br />- ไวน์<br />- พ่อพระ<br />- พิธีกรรม<br />- ชีวิตนิรันดร์<br />- แสงตะเกียงจากห้องใต้ถุน<br />- ถนนสายใหม่<br />- พ่อกับผม<br />- อาร์เน่ โลกนี้เป็นเช่นไร<br />- ดวงตาหม่นเศร้าของเจ้าหนูมหัศจรรย์<br />ฯลฯ
9328394,704,"The Reason Why / The China I Knew / My Brother's Keeper / Good Morning, Miss Dove / The Darby Trial",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1955,,,,Reader's Digest,false,82112562,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['80658', '704', '78901', '308967', '3021762']","['Cecil Woodham-Smith', 'Pearl S. Buck', 'Marcia Davenport', 'Frances Gray Patton', 'Dick Pearce']","['4.12', '3.98', '4.01', '3.90', '3.00']",[],[],[],
