id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10297191,1709,Eugénie Grandet,8854120413,9788854120419,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SY75_.jpg,2010,,,ita,Newton Compton,false,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,7,0,"['228089', '3136746']","['Honoré de Balzac', 'Riccardo Reim']","['3.80', '3.84']",['1709'],['Grazia Deledda'],['3.64'],"Delicata storia di un amore liliale schiacciato e beffato dall’avarizia e dal cinismo e al tempo stesso spietata analisi della borghesia di provincia, avida e speculatrice, che tutto subordina alla smania di ricchezza e di dominio, <i>Eugénie Grandet</i> viene pubblicato nel 1833, subito accolto da una critica entusiasta che lo saluta come un capolavoro. Primo grande libro di Balzac, questo romanzo (che qui si ripropone nell’esemplare traduzione di Grazia Deledda, oggi quasi introvabile) allinea alcuni tra i più riusciti “ritratti” del grande scrittore: l’ingenua e soave Eugénie, il vecchio Grandet sordido e tirannico, il bel cugino Charles, arrampicatore sociale senza scrupoli – figure di raro vigore, tra le più potenti, in assoluto, dell’intera letteratura francese.<br /><br /><i>«Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con voce tremante d’un panico interno, ripeteva alla figliuola: «Vi sono? Vi sono?». «Sì, babbo».»</i>"
40071554,1709,L'OMBRA DEL PASSATO,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62104095,5,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1907,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
49181628,1709,Il Dono Di Natale: Novels.Woman.08,1723828505,9781723828508,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,19,,Independently Published,false,74627867,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"IL DONO DI NATALEI cinque fratelli Lobina, tutti pastori, tornavano dai loro ovili, per passare la notte di Natale in famiglia.Era una festa eccezionale, per loro, quell'anno, perch� si fidanzava la loro unica sorella, con un giovane molto ricco.Come si usa dunque in Sardegna, il fidanzato doveva mandare un regalo alla sua promessa sposa, e poi andare anche lui a passare la festa con la famiglia di lei.E i cinque fratelli volevano far corona alla sorella, anche per dimostrare al futuro cognato che se non erano ricchi come lui, in cambio erano forti, sani, uniti fra di loro come un gruppo di guerrieri.Avevano mandato avanti il fratello pi�..."
48851283,1709,Fior Di Sardegna,1693290197,9781693290190,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,15,,Independently Published,false,74240538,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, favoloso, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
52750289,1709,Un'amicizia nuorese - Lettere inedite a Pietro Ganga 1898-1905,,9788849858310,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73725972,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1709', '5710408']","['Grazia Deledda', 'Giovanna Cerina']","['3.64', '4.21']",[],[],[],"Trascrizione, note e apparati di Piero Mura. In Appendice sette Saggi deleddiani di Giovanna Cerina<br />Il significato più rilevante dell’epistolario intercorso fra Grazia Deledda, premio Nobel per la letteratura (Nuoro 1871 - Roma 1936) e Pietro Ganga (Nuoro 1875 - Cagliari 1945) è il carattere e il valore dell’amicizia fra i due giovani; amicizia che nasce e si mantiene viva nell’ambito di una frequentazione tra le famiglie, e si consolida sulla base di una fondamentale intesa letteraria, oltre che su esperienze condivise di vita nuorese, di una matrice antropologica comune e di un’intesa culturale fatta di letture condivise, di sogni e ambizioni letterarie, rinsaldata nel tempo da una stima reciproca. Negli anni il campo degli scambi letterari si amplia e si fa più ravvicinato il rapporto interpersonale. Il dialogo, pur intermittente, si sostiene sempre su un rapporto di grande confidenza e di affettuosa sollecitudine da parte dell’amica scrittrice. Colpiscono la sincerità e la disponibilità comunicativa intrisa di complicità nuoresi e questo dà allo stile delle lettere un andamento più diretto, fuori dalle formule convenzionali. Grazia apprezza l’intelligenza e la cultura dell’amico, che ha avuto la fortuna di seguire un corso regolare di studi fino alla laurea in Lettere all’Università di Napoli, mentre la sua formazione letteraria è autodidatta. Pietro, dal canto suo legge e apprezza le opere di Grazia e ne segue con ammirazione il successo. Ma soprattutto Pietro tiene alla sua amicizia; con lei si confida con un atteggiamento ora di abbandono fiducioso ora di scontroso ritegno. Il carteggio si riferisce agli anni 1889-1905 densi di avvenimenti decisivi nella storia della scrittrice. In particolare il 1899 è l’anno che segna una svolta nel suo destino di donna: Grazia incontra a Cagliari Palmiro Madesani, suo futuro marito; nel 1900 lo sposa e si trasferisce a Roma. Ma né la distanza geografica né il passare del tempo incrinerà il rapporto con Pietro con il quale condivide i valori di una vita semplice e severa."
18137931,1709,Il nostro padrone,8862020457,9788862020459,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372510241l/18137931._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372510241l/18137931._SX50_.jpg,2009,,,ita,Ilisso,false,25480718,6,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1910,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Scritto nel 1910 testimonia la speculazione boschiva che interessò la Sardegna dell'interno, a cavallo tra l'‘800 e il ‘900. I personaggi di questo atipico romanzo della Deledda, mentre esprimono valutazioni, denunciano la cattiva coscienza di chi assisteva a quello scempio ambientale, e danno anche voce alle ragioni attraverso le quali, come sempre accade nei periodi in cui è possibile fare bottino di una qualche irripetibile risorsa naturale, si cercano alibi e giustificazioni al proprio operare. Tra queste pagine, non solo una tesi ecologista, anche e soprattutto, come sempre accade nella Deledda, l'intreccio e lo scontro tra la forza avversa del destino e la volontà dei singoli."
49788266,1709,Racconti: Narrativa Italiana 109,1089475756,9781089475750,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73201933,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Il premio Nobel Grazia Deledda ci racconta con voce inconfondibile un mondo fatto di soprusi e di rancori, ma abitato, nel fondo, da valori profondi, intensamente vissuti. Tutto un universo arcaico, magico a suo modo, pieno di umanit� dolente, ma anche di allegria e di passioni, trascinanti come un vento caldo. Un universo in cui immergersi per una esperienza di lettura impagabile."
50254441,1709,Cenere,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75166476,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
48851263,1709,Racconti Sardi,1692710893,9781692710897,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,12,,Independently Published,false,74240519,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali. Possesso, soldi... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
48851261,1709,L'Ospite,1692695215,9781692695217,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,12,,Independently Published,false,74240518,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali. Possesso, soldi... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
40276162,1709,"L’uomo del nuraghe, La morte e la vita, e altre novelle: Dieci racconti inediti di Grazia Deledda",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62558982,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1709', '7544104']","['Grazia Deledda', 'Carlo Mulas']","['3.64', '3.78']",[],[],[],
19402701,1709,"I migliori romanzi e racconti, vol. V: Leggende sarde, L'argine, Sole d'estate, Il nonno",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,27475206,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,4,21,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Questo volume contiene soprattutto raccolte di racconti della prima Grazia Deledda, le quali contribuirono a farla conoscere in ambito nazionale, prima dell'arrivo della grande fama internazionale che portò la scrittrice sarda al Nobel per la Letteratura nel 1926."
48851258,1709,I Giuochi Della Vita,169258278X,9781692582784,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,11,,Independently Published,false,74240517,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali. Possesso, soldi... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
25667671,1709,Mothers: a Catholic Treasury of Great Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433468995l/25667671._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433468995l/25667671._SX50_.jpg,1951,,,eng,Stephen Daye Press,false,45490740,1,12,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1951,1,1,0.00,0,0,"['335768', '233593', '60394', '14057264', '3072763', '15905', '6460339', '169899', '14057265', '82260', '339820', '2494', '5449971', '1078833', '1960533', '84973', '1594071', '1240', '4025', '5307621', '1709', '6819578']","['Anne Fremantle', 'W.H. Auden', 'Kathleen Norris', 'H.J. Heagney', 'Maxim Gorky', 'Thomas Hardy', 'Alain-Fournier', 'Gottfried Keller', 'Pedron de Alarcon', ""Liam O'Flaherty"", 'Sholem Asch', 'Anzia Yezierska', 'Charles Péguy', 'Ernst Wiechert', 'Giuseppe Marotta', 'Paul Claudel', 'Louise Imogen Guiney', 'Jack London', 'Hilaire Belloc', 'Tom    Gill', 'Grazia Deledda', 'Augustine of Hippo']","['3.43', '4.17', '4.08', '4.50', '3.88', '3.84', '3.68', '3.28', '0.0', '3.74', '4.02', '3.72', '4.23', '4.16', '3.77', '3.74', '4.08', '3.96', '3.99', '5.00', '3.64', '3.95']",[],[],[],"-- At the Manger / W.H. Auden<br />-- The Mother of Angela Hogan / Kathleen Norris<br />-- Madame Jeanne de Chantal / H.J. Heagney<br />-- Birth of a Man / Maxim Gorki<br />-- The Son's Veto / Thomas Hardy<br />-- The Miracle of the Farmer's Wife / Alain Fournier<br />-- Regula Amrain and Her Youngest Son / Gottfried Keller<br />-- The Guardian Angel / Pedron de Alarcon<br />-- The Child of God / Liam O'Flaherty<br />-- The Duty to Live / Sholem Asch<br />-- The Fat of the Land / Anzia Yezierska<br />-- The Mother of the Condemned / Charles Peguy<br />-- The Mother / Ernst Wiechert<br />-- ""Dear Mother ..."" / Giuseppe Marotta<br />-- The Visitation / Paul Claudel<br />-- The Provider / Louise Imogen Guiney<br />-- Samuel / Jack London<br />-- Ballade of Illegal Ornaments / Hilaire Belloc<br />-- Jungle War / Tom Gill<br />-- Two Miracles / Grazia Deledda<br />-- Monica's Son / Saint Augustine<br />-- The Covenant of Christ with the Blessed Virgin Mary / An Ethiopian Legend<br />-- Eve / Charles Peguy."
40544571,1709,Ανθολογία ιταλικού διηγήματος: 20ός αιώνας,,9786188306448,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548422557l/40544571._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548422557l/40544571._SY75_.jpg,2018,4,2,gre,Οροπέδιο,false,62955306,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2018,4,2,0.00,0,0,"['5448071', '7702', '1709', '567332', '41608', '722688', '791206', '47421', '37848', '222995', '76241', '292578', '61168', '21582', '155517', '4598665', '40236', '18132078', '18132079']","['Ανθολογία', 'Luigi Pirandello', 'Grazia Deledda', 'Massimo Bontempelli', 'Giovanni Papini', 'Corrado Alvaro', 'Achille Campanile', 'Dino Buzzati', 'Alberto Moravia', 'Elio Vittorini', 'Cesare Pavese', 'Elsa Morante', 'Piero Chiara', 'Natalia Ginzburg', 'Italo Calvino', 'Saverio Tutino', 'Goffredo Parise', 'Άγγελος Βαμβακινός', 'Esther Silvestri']","['3.52', '3.96', '3.64', '3.77', '4.16', '3.66', '3.74', '4.08', '3.74', '3.70', '3.83', '4.08', '3.75', '3.98', '4.02', '3.25', '3.78', '0.0', '0.0']",[],[],[],"Περιλαμβάνονται τα έργα:<br /><br />- Λουίτζι Πιραντέλλο, 1867-1937 ~ Νανούρισμα<br />- Γκράτσια Ντελέντα, 1871-1936 ~ Ο επαγγελματίας δολοφόνος ~ Ο μύθος του Απριλίου<br />- Μάσσιμο Μποντεμπέλλι, 1878-1960 ~ Το μυστικό ~ Περιπέτεια στην έρημο<br />- Τζιοβάνι Παπίνι, 1881-1956 ~ Επαίτης ψυχών<br />- Κορράντο Αλβάρο, 1895-1956 ~ Πενήντα λίρες<br />- Ακίλε Καμπανίλε, 1899-1977 ~ To καρτ ποστάλ ~ Το μυστικό της βόμβας Ζ<br />- Ντίνο Μπουτζάτι, 1906-1972 ~ Η σταγόνα ~ Το μαγνητόφωνο ~ Οι χαμένες ημέρες ~ Ο μανδύας<br />- Αλμπέρτο Μοράβια, 1907-1990 ~ Ο κινέζικος σκύλος<br />- Έλιο Βιττορίνι, 1908-1966 ~ Όνομα και δάκρυα<br />- Τσέζαρε Παβέζε, 1908-1950 ~ Η περιπέτεια<br />- Έλσα Μοράντε, 1912-1985 ~ Ο Σικελός στρατιώτης<br />- Πιέρο Κιάρα, 1913-1986 ~ Από το κρύο ~ Ήταν εκείνος ~ Η βαλίτσα του βαρόνου Ανανία Βιτέρμπο<br />- Ναταλία Γκίνζμπουργκ 1916-1991 ~ Η μάνα<br />- Ίταλο Καλβίνο, 1923-1985 ~ Η περιπέτεια ενός κακοποιού<br />- Σαβέριο Τουτίνο, 1923-2011 ~ Το σαπούνι (από τη συλλογή <i>La ragazza scalza: racconti della Resistenza</i>, Torino, Einaudi, 1975)<br />- Γκοφρέντο Παρίζε, 1929-1986 ~ Μπαμπίνο"
40665408,1709,Mamut 3 - Umbral,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530229490l/40665408._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530229490l/40665408._SX50_.jpg,,,,spa,Mamut,true,63214781,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17547765', '1425669', '4371817', '1709', '7702', '18161396', '15176581', '18161405', '7105683', '13832422']","['Raul Ciannella', 'Luigi Capuana', 'Emma Perodi', 'Grazia Deledda', 'Luigi Pirandello', 'María Antònia Martí', 'Almijara Barbero Carvajal', 'Massimo Sournaré', 'Francesc Barrio', 'Sandra Gasparini']","['4.86', '3.67', '3.83', '3.64', '3.96', '5.00', '4.12', '0.0', '3.70', '4.00']",[],[],[],"El tema principal de este número es el umbral, ese espacio gris, indefinido, ambiguo, hogar de elección de lo fantástico.<br /><br />EDITORIAL<br /><br />#1 FANTÁSTICO ITALIANO<br /><br />Artículo: «Lo fantástico italiano: entre scapigliatura y verismo» por Raul Ciannella<br />Cuento: Un caso de sonambulismo por Luigi Capuana<br />Cuento. La novia del esqueleto por Emma Perodi<br />Cuento. Un grito en la noche por Grazia Deledda<br />Cuento: Soplo por Luigi Pirandello<br /><br />MICRONOMICÓN: «A un marciano de turismo en la Tierra» por Maria Antònia Martí<br /><br />#2 ARTE: William Blake, El matrimonio entre paraíso e infierno<br /><br />Cuento: El monje Abe Tanaka y el diablo por Maria Antònia Martí<br />Cuento: El faraón en su tumba por Almijara Barbero<br /><br />#3 ARTE: Ilustradores fantásticos. Arthur Rackham, John Bauer, Virginia Sterrett, Walter Crane.<br /><br />#4 SALEN DE LA OSCURIDAD<br /><br />Cuento: Cuento romántico de rabos y colmillos por Massimo Soumaré<br />Cuento: El niño del ojo blanco por Francesc Barrio<br />Poema: El agua en Marte por Sandra Gasparini<br />Artículo: «Catábasis, todo lo que usted siempre quiso saber sobre el infierno y nunca se atrevió a preguntar» por Raul Ciannella<br /><br />#5 LIBER ANTECESSOR<br /><br />Tratado del siglo XVII. La masticación de los muertos (parte III) por Philipp Rohr. Traducido del latín y comentado por Maria Antònia Martí.<br /><br />BESTIARIO"
40676580,1709,Multilingual Short Works Collection 019 - Poetry & Prose,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530381156l/40676580._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530381156l/40676580._SX50_.jpg,2018,6,25,eng,LibriVox,false,63246201,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18165028', '13661', '3965055', '1214241', '136729', '1709', '305328', '5031312', '5755190', '4624490', '3038225', '867165', '423993', '17551578', '5128588', '17726573', '16177705', '70043', '17377282', '6927614', '15846139', '18165029', '985229', '6432826', '17505918', '17551580', '17384198']","['António Augusto Soares de Passos', 'Victor Hugo', 'Karl Henckell', 'Henrich Heine', 'Alessandro Manzoni', 'Grazia Deledda', 'Giovanni Pascoli', 'Dante Alighieri', 'Michel Lentz', 'Edgar Allan Poe', 'George W. Cox', 'Octavian Goga', 'Petre Ispirescu', 'Abraham Valdelomar Pinto', 'Lesia Ukrainka', 'Adriana Sacciotto', 'April6090', 'Martine', 'lorda', 'Algy Pug', 'Fabiola', 'Francesco Carzedda', 'Sonia', 'Piotr Nater', 'Livia F.', 'KendalRigans', 'Olha Varfolomieieva']","['0.0', '4.14', '3.25', '0.0', '3.77', '3.64', '3.95', '4.02', '4.00', '4.17', '3.95', '3.69', '4.14', '0.0', '4.23', '2.75', '3.41', '3.92', '3.88', '3.78', '2.50', '5.00', '3.77', '3.52', '3.50', '3.00', '0.0']",[],[],[],"This is a collection of short pieces, poetry or prose, fiction and non-fiction, in several different languages (except standard English). All chosen and recorded by Librivox volunteers. <br /><br />01 - Brazilian Portuguese - A Camões - key words: poetry, fiction, creator of the Ultra-Romanticism in Portugal <br />02 - French - A quoi bon entendre - key words: poetry, love <br />03 - French - A quoi je songe - key words: poetry <br />04 - German - Psalm der Freude - key words: poetry <br />05 - German - Waldeinsamkeit - key words: poem <br />06 - Italian - Adelchi, Coro dell'atto I <br />07 - Italian - La dama bianca - key words: prose, Sardinian short novel, supernatural, fantastic story based on real facts and dreams, Sardinian landscape <br />08 - Italian - L'assiuolo - key words: poetry, symbolism <br />09 - Italian - Sestina 1 - key words: poem <br />10 - Luxembourgish - Hir Usîcht, séng Aussîcht - key words: poem, relationship, marriage, satire <br />11 - Polish - Kruk - key words: poezja <br />12 - Romanian - Apolon în Delos - key words: legends, Greek mythology, Apollo <br />13 - Romanian - Clăcașii - key words: poetry <br />14 - Romanian - Dimineața - key words: poetry <br />15 - Romanian - Epimeteu și Pandora - key words: legends, Greek mythology, Zeus, Pandora, Epimetheus <br />16 - Romanian - Lăutarul - key words: poetry <br />17 - Romanian - Posidon și Atena - key words: legends, Greek mythology, Poseidon, Athena <br />18 - Romanian - Tinerețe fără bătrânețe și viață fără de moarte - key words: prose, fairy tale, fantastic fiction <br />19 - Spanish - Los ojos de Judas - key words: Los ojos de judas, Abraham Valdelomar, Pisco, Semana santa <br />20 - Ukrainian - Contra spem spero - key words: poetry"
