id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1509544,54428,Bahnwärter Thiel,,9783150066171,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,ger,Reclam,false,2250130,80,5454,12675,3735,90,5:650|4:1084|3:1260|2:568|1:173|total:3735,1888,,,3.39,3390,67,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Die Novelle ""Bahnwärter Thiel"" entstand 1887 und gehört zu den herausragenden Werken des Naturalismus. Thiel ist ein in sich gekehrter Mensch, der nicht viele Worte macht, sich jedoch mit den Nachbarskindern abgibt und seinen Beruf mit Hingebung ausführt. Er gerät in einen wachsenden inneren Konflikt, als seine Frau Minna stirbt und er sich wieder verheiratet um die Versorgung seines Sohnes Tobias abzusichern. Er versucht trotz wachsender Spannungen sein Leben in den gewohnten Bahnen zu halten, sieht sich jedoch mehr und mehr unfähig dazu. (Zusammenfassung von Eva K.)"
23955287,54428,Le opere. Prosa. Teatro. Nobel 1912,8802019541,9788802019543,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586623133l/23955287._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586623133l/23955287._SX50_.jpg,1967,1,1,ita,UTET,false,43559171,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1967,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Chi osservi l’itinerario percorso da Hauptmann in sei decenni di attività letteraria non può non rimanere sbalordito da una così vorticosa fiumana di opere di vario genere, di varia natura, di vario valore. Quando si pensi che le opere sono un’ottantina, è ovvio che qui non sarà possibile discorrere a lungo di ciascuna, anche se tutte sono più o meno importanti. Ma da quanto si è potuto raccogliere in questo libro, il lettore potrà già parsi un’idea del poliedrico scrittore la cui produzione, oltre che estendersi nel tempo, spazia dalla novella al romanzo, dalla tragedia alla commedia e alla tragicommedia, dalla leggenda alla fiaba drammatica, dalla lirica al poema, dal discorso commemorativo alla narrazione autobiografica: e, ciò che più conta, passando da una corrente letteraria all’altra, dal realismo naturalistico al simbolismo, al neoromanticismo, al surrealismo, secondo il mutare dell’atmosfera lungo il non breve arco della sua vita, con una adattabilità che, avendo saputo continuamente rinnovarsi, suscitò lo stupore, l'ammirazione e le riprovazioni dei contemporanei."
41261558,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 9 of 12 (Classic Reprint)",1390070298,9781390070293,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535066085l/41261558._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535066085l/41261558._SX50_.jpg,2018,8,13,,Forgotten Books,false,64476930,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 9 of 12<br /><br />Sto� feined unnerwlifilicben sbblegmad batte er bocb Singen; bliebe, in benen er nit mit fiel) fpaben lieb. d war Died immer anl�lieb folcber 2dinge, bie �obieidrben betrafen. (R)ein wanted, nmbgiebigrd ii�efen gewann bann einen afiritb non 8efiigieit, bem felb ein fo ungiibmbmed Gem�t, wie bad 2ened, niebt entgegeugutreteu wagte.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
41988116,54428,"Gesammelte Werke, Vol. 12 of 12 (Classic Reprint)",0366833456,9780366833450,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,10,,Forgotten Books,false,65526529,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 12 of 12<br /><br />Sran [rnit nicht, mir um in glauben Meint, a� man: hie alsa in [eine 3eit. Mm {mit fie in6 mige nnh mit M oielleiebt emnor in her Beit.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
39513504,54428,"Gesammelte Werke, Vol. 6 of 12 (Classic Reprint)",0267049145,9780267049141,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522655259l/39513504._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522655259l/39513504._SX50_.jpg,2018,5,1,,Forgotten Books,false,61137152,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 6 of 12<br /><br />Scrivesi che il il quale i Francesi co! Cognome di Magna agguagliano a Pompeo cd ad Alessandro, nel regno suo f�rventemente s'innamor� d'una giovane, la quale, per quanto agli occhi moi pareva, ogni altra. Del regno di Francia di hellen: in quei tempi trapassava. Fu que: to re di si fer vente more acceso di costei, cos? Pcrduto, ed ebbe l'animo cos.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
828997,54428,Gerhart Hauptmann: Der Biberpelz. Der Rote Hahn. (Erläuterungen und Materialien),380441639X,9783804416390,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,1,1,ger,Bange,false,814692,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,1,1,0.00,0,0,"['73054', '54428']","['Reiner Poppe', 'Gerhart Hauptmann']","['3.55', '3.32']",[],[],[],
2729720,54428,Joseph Chapiro - Gerhart Hauptmann: Briefwechsel,3835300326,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336420098l/2729720._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336420098l/2729720._SY75_.jpg,2006,,,,Wallstein-Verlag GmbH,false,2755355,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,,,0.00,0,0,"['1194945', '54428']","['Joseph Chapiro', 'Gerhart Hauptmann']","['4.33', '3.32']",[],[],[],
14469041,54428,Das Oxforder Buch Deutscher Dictung,1434413462,9781434413468,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,10,31,,Wildside Press,false,6077101,2,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1943,,,0.00,0,0,"['2709337', '54428']","['H.G. Fiedler', 'Gerhart Hauptmann']","['4.00', '3.32']",[],[],[],"A 1911 collection of German poems (auf Deustch) from the 12th to the 20th centuries, including works by Schiller, Heine, Goethe, and Martin Luther."
12231959,54428,Three German Plays: Woyzeck - Before Dawn - The Threepenny Opera,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391380277l/12231959._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391380277l/12231959._SY75_.jpg,1963,,,eng,Penguin Books,false,17205718,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1963,1,1,0.00,0,0,"['94147', '54428', '26853']","['Georg Büchner', 'Gerhart Hauptmann', 'Bertolt Brecht']","['3.41', '3.32', '3.78']",[],[],[],
25824257,54428,"Es lebt der Mensch, solang er irrt",,9783150107416,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435673086l/25824257._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435673086l/25824257._SY75_.jpg,2010,,,ger,Reclam,false,45682255,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,1,1,0.00,0,0,"['315770', '971627', '4201605', '285217', '11682', '552169', '54428', '14135005', '173425', '5223', '107487', '14135006', '836352', '26853']","['Georg Christoph Lichtenberg', 'Friedrich Heinrich Jacobi', 'Sebastian Mutschelle', 'Johann Wolfgang von Goethe', 'Arthur Schopenhauer', 'Friedrich Hebbel', 'Gerhart Hauptmann', 'Ernst Hohenemser', 'Christian Morgenstern', 'Franz Kafka', 'Kurt Tucholsky', 'Und viele mehr', 'Friedemann Spicker', 'Bertolt Brecht']","['4.12', '3.45', '0.0', '3.80', '3.99', '3.13', '3.32', '0.0', '4.01', '3.89', '3.82', '5.00', '5.00', '3.78']",[],[],[],
29109399,54428,Political Economy,1345342292,9781345342291,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,10,25,,Arkose Press,false,46589487,16,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,11,0.00,0,0,"['3207710', '54428']","['Arthur Latham Perry', 'Gerhart Hauptmann']","['3.50', '3.32']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
30192984,54428,Bahnwärter Thiel von Gerhart Hauptmann.: Textanalyse und Interpretation mit ausführlicher Inhaltsangabe und Abituraufgaben mit Lösungen (Königs Erläuterungen 270),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,50641307,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['94146', '54428']","['Rüdiger Bernhardt', 'Gerhart Hauptmann']","['3.49', '3.32']",[],[],[],
30415043,54428,Des Morder Schwere Tat,3442076277,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,8,,ger,Goldmann Verlag,false,50941747,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1399243', '3322229', '54427', '54428', '629953', '45705', '552169', '15318579', '15318580', '3158890', '6556', '695404', '303855', '7267068']","['Friedrich Schiller', 'Joachim Linder', 'Heinrich von Kleist', 'Gerhart Hauptmann', 'Jakob Michael Reinhold Lenz', 'Johann Peter Hebel', 'Friedrich Hebbel', 'Wilhelm Häring', 'Wilhelm Ludwig Demme', 'Eduard Mörike', 'Theodor Storm', 'Jakob Julius David', 'Georg Heym', 'E.T.A. Hoffmann']","['3.49', '0.0', '3.54', '3.32', '3.12', '3.63', '3.13', '0.0', '0.0', '3.22', '3.51', '4.00', '4.09', '3.83']",[],[],[],"George Bernard Shaw, der Literatur-Nobelpreisträger von 1925, wollte den Deutschen die Fähigkeit zum Schreiben von Kriminalroman und -erzählungen absprechen. Doch gibt es in den deutschsprachigen Ländern seit langem eine unverächtliche, eigenständige Tradition der literarischen Darstellung und Deutung des Verbrechens. Stärker, als man es aus der angelsächsischen Literatur kennt, wendet sich die deutschsprachige den sozialen Ursachen der ""Verirrungen des menschlichen Herzens"" (Schiller) zu und sucht seelische Vorgänge in Tätern und Opfern zu ergründen; dabei übt sie nicht selten eindringliche Gesellschafts- und Justizkritik.<br />Die vorliegende Anthologie, die Texte vom Sturm und Drang bis zum Expressionismus sammelt, dokumentiert den überraschenden Reichtum der deutschsprachigen Literatur an klassischen Kriminalerzählungen. Leserinnen und Leser sind fesselnde Entdeckungen gewiss.<br /><br />Joachim Linder, der die Texte dieses Bandes ausgewählt und ihnen ein Nachwort, Anmerkungen und bibliographische Hinweise beigegeben hat, ist die Literaturwissenschaftler und lebt in München. Er hat eine Reihe von Arbeiten zur Sozialgeschichte der deutschen Literatur veröffentlicht und die Anthologie _Kriminalgeschichten aus dem 19. Jahrhundert_ (1990) herausgegeben."
33550711,54428,Das Wunder Winckelmann: Ein Popstar im 18. Jahrhundert,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,54324907,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['4451900', '163046', '285217', '4168115', '6423748', '66894', '54428', '16224159']","['Joachim Bartholomae', 'Johann Joachim Winckelmann', 'Johann Wolfgang von Goethe', 'Alexander von Ungern-Sternberg', 'Walter Pater', 'Johann Gottfried Herder', 'Gerhart Hauptmann', 'Victor Meyer-Eckhardt']","['3.93', '3.85', '3.80', '5.00', '3.83', '3.83', '3.32', '0.0']",[],[],[],
1301194,54428,"Gerhart Hauptmann: ""Die Weber"". (Lernmaterialien)",3804416837,9783804416833,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,6,1,ger,Bange,false,56017791,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['73054', '54428']","['Reiner Poppe', 'Gerhart Hauptmann']","['3.55', '3.32']",[],[],[],
36383698,54428,"Liebe, die Naturgewalt: Über Liebe und Schmerz, Leidenschaft und Enttäuschung, Mädchen, Frauen und Männer, über Herz und Seele, Sehnsucht und Erfüllung (Zitate und Aphorismen 4)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58073088,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['10790302', '15207960', '7906', '17216885', '7195692', '29963', '28096', '4750', '54428', '6989']","['Henrik Geyer', 'Ambrosius von Mailand', 'Rainer Maria Rilke', 'Bernhard von Clairvaux', 'Friedrich Maximilian Von Klinger', 'W.B. Yeats', 'Hugo von Hofmannsthal', 'Émile Zola', 'Gerhart Hauptmann', 'Rudyard Kipling']","['0.0', '0.0', '4.29', '0.0', '0.0', '4.16', '3.86', '3.93', '3.32', '3.93']",[],[],[],
49446136,54428,Lektürehilfen Gerhart Hauptmann Die Ratten,3129230491,9783129230497,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73155013,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19516120', '54428']","['Peter Haida', 'Gerhart Hauptmann']","['0.0', '3.32']",[],[],[],
