id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12701188,18540,Le avventure di Huckleberry Finn,8806136054,9788806136055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY75_.jpg,1994,,,ita,Einaudi,false,1835605,5577,1597018,4285932,1122495,14992,5:338396|4:387395|3:282023|2:83622|1:31059|total:1122495,1876,,,3.82,17,2,"['1244', '4485447', '18540', '182090']","['Mark Twain', 'Enzo Giachino', 'T.S. Eliot', 'Leo Marx']","['3.86', '3.78', '4.16', '3.65']",[],[],[],"Congedandosi dai lettori nelle ultime pagine di ""Tom Sawyer"", Mark Twain preannuncia un nuovo romanzo che uscirà nel 1885, nove anni più tardi: un'opera che, come afferma T.S. Eliot, ""merita il titolo di capolavoro"". Fuggito alle cure, o piuttosto alle persecuzioni di un padre ubriacone, vissuto per qualche tempo dentro una botte da zucchero, riacciuffato e di nuovo abbandonato, Huck intraprende un memorabile viaggio sul Mississipi con lo schiavo Jim, altro miserevole evaso. L'America dell'età dell'oro, con i suoi coloni, avventurieri e impostori, accompagna Huck fino al nuovo incontro con Tom Sawyer e l'approdo alla fattoria di zio Silas. Un lucido realismo trasforma le avventure di un ragazzo in epopea universale che si riallaccia a quelle più antiche del viaggio e dell'iniziazione alla vita.Traduzione di Enzo Giachino. I saggi di T.S. Eliot e di Leo Marx offrono due diverse letture del romanzo e dimostrano che un classico è ""in primo luogo terreno di confronto e non uno spazio di certezze canonizzate e acquisite""."
44102925,18540,Poemes 1925-1930 Els homes espantall/Dimecres de Cendra/Poemes d'Ariel,,9788492405855,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,11,,cat,adesiara editorial,false,68591961,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1930,,,3.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"L'any 1922, T. S. Eliot publica The Waste Land, que es converteix ben aviat en un dels models indiscutibles de la poesia anglesa, i el 1945 surten a la llum els Four Quartets, que el poeta considerava la seva obra mestra. Entre aquestes dues fites, hi ha uns anys de tenaç activitat intel·lectual i espiritual, on l'etapa que va del 1925 al 1930 es revela absolutament decisiva per a la seva obra posterior. Aquest volum inclou els tres reculls que Eliot va escriure en aquest breu però intens període: Els homes espantall (1925), Dimecres de Cendra (1930) i Poemes d'Ariel (1927-1930), una mostra excel·lent de la millor poesia del segle XX."
19409096,18540,"The Sacred Wood And Other Works: 5 Works. (The Waste Land, Poems, Prufrock and Other Observations and War)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27484816,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2013,9,2,3.00,1,0,"['18540', '7404147']","['T.S. Eliot', 'Bowizz Joe']","['4.16', '4.11']",[],[],[],
15423566,18540,Thoughts for Meditation: A Way to Recovery from Within,0849012082,9780849012082,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21079804,1,5,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,"['18540', '2808586']","['T.S. Eliot', 'N. Gangulee']","['4.16', '3.60']",[],[],[],
6584597,18540,Essays from the Southern Review,0198185758,9780198185758,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,12,29,eng,"Oxford University Press, USA",false,6778090,1,9,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1988,12,29,3.00,1,0,"['18540', '8710']","['T.S. Eliot', 'James Olney']","['4.16', '3.76']",[],[],[],"In 1985, twenty years after T.S. Eliot's death, a special number of The Southern Review was published that was devoted entirely to his life and work. This book, with some additions and excisions, make that number available to a wider audience in the year that marks the 100th anniversary of Eliot's birth. The collection combines memoirs and critical pieces by thirty-seven contributors, including a previously unpublished lecture by Eliot himself, to present a collective reevaluation of his life and work. The contributors include A. Walton Litz, Cleanth Brooks, Ronald Bush, Christopher Fry, Sir Alec Guinness, Harry Levin, M.L. Rosenthal, Stanley Sultan, and many others."
29905222,18540,Britain At War,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460490177l/29905222._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460490177l/29905222._SX50_.jpg,1941,5,,eng,"The Museum of Modern Art, New York",false,4619713,2,5,2,1,1,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,1,"['557897', '18540', '641268', '2849848', '15179252']","['Monroe Wheeler', 'T.S. Eliot', 'Herbert Read', 'E.J. Carter', 'Carlos Dyer']","['4.08', '4.16', '4.19', '3.80', '2.00']",[],[],[],
26238560,18540,"The World in Literature, Volume 2: The Modern World",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441563753l/26238560._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441563753l/26238560._SX50_.jpg,1967,,,eng,"Scott, Foresman and Company",false,21089079,2,14,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1967,,,2.00,1,0,"['209444', '2036801', '74092', '53451', '13847', '13453', '55078', '26853', '24391', '44407', '5031025', '11525', '5428890', '12793', '228089', '40496', '778012', '82948', '18791', '70366', '36556', '239579', '7440', '3137322', '8987', '18540', '12080', '2900919', '1461', '289513', '10017', '7715', '103384', '7617', '65124', '3072763', '157247', '15905', '7799', '16071', '1455', '7267068', '13661', '45726', '2730977', '159', '15865', '5223', '11978', '177775', '7723']","['George Kumler Anderson', 'Robert Warnock', 'Joseph Addison', 'Matthew Arnold', 'Charles Baudelaire', 'William Blake', 'James Boswell', 'Bertolt Brecht', 'Robert Browning', 'Lord Byron', 'Anton Chekhov', 'Samuel Taylor Coleridge', 'Auguste Comte', 'Charles Darwin', 'Honoré de Balzac', 'François-René de Chateaubriand', 'Jean de La Bruyère', 'Jean de La Fontaine', 'Guy de Maupassant', 'Alfred de Vigny', 'René Descartes', 'Charles Dickens', 'Emily Dickinson', 'Fyodor Dostoyevsky', 'Theodore Dreiser', 'T.S. Eliot', 'Ralph Waldo Emerson', 'Friedrich Engels', 'Gustave Flaubert', 'Benjamin Franklin', 'Sigmund Freud', 'Robert Frost', 'Théophile Gautier', 'André Gide', 'Oliver Goldsmith', 'Maxim Gorky', 'Thomas Gray', 'Thomas Hardy', 'Nathaniel Hawthorne', 'Heinrich Heine', 'Ernest Hemingway', 'E.T.A. Hoffmann', 'Victor Hugo', 'David Hume', 'Henrik Ibsen', 'Henry James', 'William  James', 'Franz Kafka', 'John Keats', 'Giacomo Leopardi', 'Gotthold Ephraim Lessing']","['4.08', '4.55', '3.75', '3.75', '4.21', '4.17', '3.98', '3.78', '3.98', '3.96', '3.96', '3.96', '3.25', '3.99', '3.80', '3.49', '3.63', '4.03', '3.86', '3.56', '3.72', '3.89', '4.20', '4.18', '3.91', '4.16', '4.07', '3.67', '3.69', '3.86', '3.82', '4.25', '3.88', '3.69', '3.59', '3.88', '4.03', '3.84', '3.45', '3.90', '3.83', '3.83', '4.14', '3.95', '3.78', '3.62', '4.00', '3.89', '4.18', '4.26', '3.39']",[],[],[],"A textbook covering works in fiction, non-fiction and poetry from 1650 to ~1950. Topics are divided into the following categories: Classicism and Reason (1650 to 1770), The Democratic Spirit and Romanticism (1770 to 1850), and Science and Uncertainty (The Years Since 1850). This text is composed of two books: <i>Tradition and Revolt</i> and <i>Science and Uncertainty</i>. Earlier Editions of <i>Science and Uncertainty</i> were published under the title of <i>Our Hundred Years</i>.<br /><br /><i>
  <b>*Author names below are replicated as they appear in the text, so there may be some discrepancy between modern accepted spellings and ""common"" names.*</b>
</i><br /><br /><u>Complete Works</u>:<br />Matthew Arnold <i>Sweetness and Light</i><br /><br />Charles Pierre Baudelaire <i>Beauty</i>, <i>The Temptations</i>, <i>Correspondences</i>, <i>The Remorse of the Dead</i>, <i>The Owls</i>, <i>The Swan</i>, <i>Mist and Rain</i>, <i>The Corpse</i>, <i>La Beatrice</i>, <i>The Benediction</i>, and <i>Robed in a Silken Robe</i><br /><br />William Blake <i>To the Evening Star</i>, <i>My Silks and Fine Array</i>, <i>Piping Down the Valleys Wild</i>, <i>The Lamb</i>, <i>The Little Black Boy</i>, <i>Holy Thursday--I</i>, <i>A Cradle Song</i>, <i>The Divine Image</i>, <i>A Dream</i>, <i>The Fly</i>, <i>The Tiger</i>, <i>The Clod and the Pebble</i>, <i>Holy Thursday--II</i>, <i>A Poison Tree</i>, <i>The Garden of Love</i>, <i>A Little Boy Lost</i>, <i>London</i>, <i>The Chimney-Sweeper</i>, <i>Stanza from ""Auguries of Innocence""</i>, and <i>Thel's Motto</i><br /><br />Bertolt Brecht <i>The Exception and the Rule</i><br /><br />Robert Browning <i>Meeting at Night</i>, <i> Parting at Morning</i>, <i>A Toccata of Galuppi's</i>, <i>A Grammarian's Funeral</i>, <i>Fra Lippo Lippi</i>, <i>Rabbi Ben Ezra</i>, <i>Caliban upon Setebos</i>, and <i>Epilogue to Asolando</i><br /><br />Anton Pavlovich Chekhov <i>The Cherry Orchard</i><br /><br />Samuel Taylor Coleridge <i>The Rime of the Ancient Mariner</i> and <i>Kubla Khan</i><br /><br />Honoré de Balzac <i>La Grande Bretêche</i><br /><br />Guy de Maupassant <i>The Necklace</i><br /><br />Alfred de Vigny <i>The Snow</i>, <i>The Shepherd's Hut</i>, and <i>The Sound of the Horn</i><br /><br />Emily Dickinson <i>Adrift! A Little Boat Adrift!</i>, <i>Exultation Is the Going</i>, <i>To Fight Aloud, Is Very Brave</i>, <i>It's Such a Little Thing to Weep</i>, <i>The Thought Beneath So Slight a Film</i>, <i>There's a Certain Slant of Light</i>, <i>The Soul Selects Her Own Society</i>, <i>I Know That He Exists</i>, <i>Much Madness Is Divinest Sense</i>, <i>'Tis Little I--Could Care for Pearls</i>, <i>To Hear an Oriole Sing</i>, <i>Presentiment--Is That Long Shadow</i>, <i>A Death Blow Is a Life Blow to Some</i>, <i>I Never Saw a Moor</i>, <i>Title Divine--Is Mine!</i>, <i>The Sky Is Low--the Clouds Are Mean</i>, <i>The Bustle in a House</i>, <i>We Never Know How High We Are</i>, <i>A Route of Evanescence</i>, and <i>How Happy Is the Little Stone</i><br /><br />Fyodor Mikhailovitch Dostoievski <i>An Honest Thief</i><br /><br />Theodore Dreiser <i>Free</i><br /><br />Thomas Stearns Eliot <i>The Love Song of J. Alfred Prufrock</i>, <i>Journey of the Magi</i>, <i>Animula</i>, and <i>Choruses from ""The Rock""</i><br /><br />Ralph Waldo Emerson <i>Self-Reliance</i><br /><br />Gustave Flaubert <i>A Simple Heart</i><br /><br />Robert Frost <i>Mending Walls</i>, <i>The Death of the Hired Man</i>, <i>Homje Burial</i>, <i>The Road Not Taken</i>, <i>The Aim Was Song</i>, <i>Stopping by Woods on a Snowy Evening</i>, <i>Good-by an Keep Cold</i>, <i>Acquainted with the Night</i>, <i>Birches</i>, <i>Come In</i>, and <i>The Gift Outright</i><br /><br />Théophile Gautier <i>Preface to Mademoiselle de Maupin</i><br /><br />André Gide <i>Alissa's Journal</i> (from <i>Strait is the Gate</i>)<br /><br />Oliver Goldsmith <i>The Deserted Village</i> <br /><br />Maxim Gorky <i>Twenty-Six Men and a Girl</i><br /><br />Thomas Gray <i>Ode on a Distant Prospect of Eton College</i> and <i>Elegy Written in a Country Churchyard</i><br /><br />Thomas Hardy <i>The Three Strangers</i>, <i>Drummer Hodge</i>, <i>The Darkling Thrush</i>, <i>God-Forgotten</i>, <i>At Casterbridge Fair</i>, <i>Three Satires of Circumstance</i>, <i>In Time of ""The Breaking of Nations""</i>, <i>The Oxen</i>, and <i>The Convergence of the Twain</i><br /><br />Nathaniel Hawthorne <i>The Minister's Black Veil</i><br /><br />Heinrich Heine <i>A Parody</i>, <i>In Blissful Dreams</i>, <i>The Grenadiers</i>, <i>Faine Would I Weep</i>, <i>May Song</i>, <i>O Lean They Lovely Cheek on Mine</i>, <i>The Lotos Flower</i>, <i>The World's an Ass</i>, <i>I'll Not Be Angry</i>, <i>Thou Scarcely Couldst Have Forgotten</i>, <i>They Lovely Eyes</i>, <i>The Fir Tree</i>, <i>My Little Songs</i>, <i>Sweet Darling</i>, <i>On Hearing the Strains Enthralling</i>, <i>Wheresoe'er I Go</i>, <i>Celebration of Spring</i>, <i>Muledom</i>, <i>The Child</i>, <i>My Child, We Once Were Children</i>, <i>Like a Flower</i>, <i>Death Nothing Is But Cooling Night</i>, <i>The Ocean Specter</i>, <i>Charles I</i>, <i>The Asra</i>, <i>Dame Care</i>, and <i>Mimi</i><br /><br />Ernest Hemingway <i>The Killers</i><br /><br />Ernst Theodor Wilhelm Hoffman <i>The Cremona Violin</i><br /><br />Henrik Ibsen <i>An Enemy of the People</i><br /><br />Henry James <i>The Real Thing</i><br /><br />Franz Kafka <i>--A Report to an Academy</i> and <i>A Hunger Artist</i><br /><br />John Keats <i>To One Who Has Been Long in City Pent</i>, <i>On Seeing the Elgin Marbles</i>, <i>When I Have Fears That I May Cease to Be</i>, <i>Robin Hood</i>, <i>Proem from Endymion</i>, <i>Bards of Passion and of Mirth</i>, <i>Ode on a Grecian Urn</i> John Keats<br /><i>Fame</i>, <i> La Belle Dame Sans Merci</i>, <i>The Eve of St. Agnes</i>, and <i>To Autumn</i> <br /><br />Giacomo Leopardi <i>To Italy</i>, <i>The Soliloquy of Brutus</i>, <i>The Lonely Bird</i>, <i>Solitude</i>, <i>To Silvia</i>, <i>The Ruling Thought</i>, and <i>To Himself</i><br /><br />Federico García Lorca <i>Lament for the Death of a Bullfighter</i><br /><br />Thomas Mann <i>Little Herr Friedemann</i><br /><br />Molière <i>The Misanthrope</i><br /><br />Eugene O'Neill <i>The Long Voyage Home</i><br /><br />Boris Pasternak <i>The Urals for the First Time</i>, <i>Spring</i>, <i>Out of Superstition</i>, <i>""Fresh Paint""</i>, <i>""We're Few""</i>, <i>Roosters</i>, and <i>To a Friend</i><br /><br />Luigi Pirandello <i>At the Exit</i><br /><br />Edgar Allan Poe <i>The Fall of the House of Usher</i>, <i>To Helen</i>, <i>Israfel</i>, <i>The Raven</i>, <i>Ulalume</i>, <i>Annabel Lee</i>, and <i>Eldorado</i> <br /><br />Alexander Pope <i>Essay on Man, Epistles I and II</i>, <i>The Universal Prayer</i>, <i>An Essay on Criticism</i>, and <i>The Rape of the Lock</i> <br /><br />Alexander Pushkin <i> To Chaadeyev</i>, <i>Gay Feast</i>, <i>Grapes</i>, <i>Beneath Her Native Skys</i>, <i>The Prophet</i>, <i>Arion</i>, <i>I Loved You Once</i>, <i>Stanzas</i>, <i>Madonna</i>, <i>When in My Arms</i>, <i>Autumn: A Fragment</i>, and <i>I Visited Again</i><br /><br />Jean Racine <i>Phaedra</i><br /><br />Rainer Maria Rilke <i>Initiation</i>, <i>From a Childhood</i>, <i>Autumn Day</i>, <i>Solemn Hour</i>, <i>Oblation</i>, <i>The Swan</i>, <i>The Courtesan</i>, <i>Leda</i>, <i>Roman Campagna</i>,<i>Piano Practice</i>, and <i>The Buddha in the Glory</i><br /><br />Jean-Paul Sartre <i>The Victors</i><br /><br />Johann Christian Friedrich Schiller <i>The Ideal and Life</i>, <i>Ode to Joy</i>, <i>To My Friends</i>, and <i>The Unrealities</i><br /><br />Arthur Schopenhauer <i>General Rules</i> and <i>On Suicide</i><br /><br />Sir Walter Scott <i>The Two Drovers</i><br /><br />Mikhail Sholokhov <i>The Food Commissar</i><br /><br />August Strindberg <i>Countess Julie</i><br /><br />Alfred Lord Tennyson <i>Crossing the Bar</i><br /><br />Lyoff Nikolaievitch Tolstoi <i>The Death of Ivan Ilyitch</i><br /><br />Paul Verlaine <i>Il Pleut Doucement Sur La Ville</i>, <i>The Sky is Up Above the Roof</i>, <i>Clair De Lune</i>, <i>L'Allée</i>, <i>Femme et Chatte</i>, <i>Cythère</i>, from <i>Chansons Pour Elle</i>, <i>Á Clymène</i>, <i> En Sourdine</i>, from <i>La Bonne Chanson</i>, <i>Le Faune</i>, <i>Spleen</i>, from <i>Sagesse</i>, and <i>Ars Poétique</i><br /><br />Walt Whitman <i>Preface to Leaves of Grass</i>, <i>Out of the Cradle Endlessly Rocking</i>, <i>Dirge for Two Veterans</i>, <i>To the Man-of-War Bird</i>, and <i>When Lilacs Last in the Dooryard Bloom'd</i> <br /><br />William Wordsworth <i>Preface to Lyrical Ballads</i>, <i>Lines Composed a Few Miles Above Tintern Abbey</i>, <i>She Dwelt Among the Untrodden Ways</i>, <i>Three Years She Grew in Sun and Shower</i>, <i>The Prelude</i>, <i>My Heart Leaps Up When I Behold</i>, <i>Composed Upon Westminster Bridge</i>, <i>It Is a Beauteous Evening, Clam and Free</i>, <i>London, 1802</i>, <i>To the Daisy</i>, <i>The Solitary Reaper</i>, <i>She Was a Phantom of Delight</i>, <i>Ode to Duty</i>, <i>Elegiac Stanzas</i>, <i>The World Is Too Much with Us</i>, <i>Ode on Intimations of Immortality</i>, <i>Scorn Not the Sonnet</i>, and <i>If Thou Indeed Derive Thy Light from Heaven</i><br /><br />William Butler Yeats <i>He Remembers Forgotten Beauty</i>, <i>Broken Dreams</i>, <i>Easter, 1916</i>, <i>No Second Troy</i>, <i>The Second Coming</i>, <i>Sailing to Byzantium</i>, <i>Among School Children</i>, <i>A Dialogue of Self and Soul</i>, and <i>The Wild Swans at Coole</i><br /><br />Émile Zola <i>Naïs Micoulin</i><br /><br /><i>The Declaration of Independence</i><br /><br /><i>Declaration of the Rights of Man</i><br /><br /><br /><u>Abridged Works</u>:<br />Chateaubriand <i>René</i><br /><br />Samuel Langhorne Clemens (Mark Twain) <i>Life on the Mississippi</i><br /><br />Friedrich Engels and Karl Marx <i>The Communist Manifesto</i><br /><br />David Hume <i>Of Miracles</i><br /><br />John Locke <i>An Essay Concerning the True Original Extent and End of Civil Government</i><br /><br />Friedrich Wilhelm Nietzsche <i>Thus Spake Zarathustra</i><br /><br />Jean Jacques Rousseau <i>A Discourse on Inequality</i><br /><br />Laurence Sterne <i>A Sentimental Journey</i><br /><br />Voltaire <i>Candide</i><br /><br />Johann Wolfgang von Goethe <i>Faust</i><br /><br /><br /><u>Representative selections from</u>:<br /><br />Joseph Addison and Richard Steele <i>The Tatler</i><br /><br />James Boswell <i>The Life of Samuel Johnson, LL.D.</i><br /><br />Lord Byron <i>Don Juan</i><br /><br />Auguste Comte <i>The Fundamental Principles of the Positive Philosophy</i><br /><br />Charles Darwin <i>The Origin of Species</i><br /><br />Jean de la Bruyère <i>Characters</i><br /><br />Jean de la Fontaine <i>Fables</i><br /><br />René Descartes <i>Discourse on the Method of Rightly Conducting the Reason and Seeking for Truth in the Sciences</i> and <i>The Passions of the Soul</i><br /><br />Charles Dickens <i>The Posthumous Papers of the Pickwick Club</i><br /><br />Benjamin Franklin <i>The Autobiography</i><br /><br />Sigmund Freud <i>An Outline of Psychoanalysis</i><br /><br />Victor Hugo <i>Preface to Cromwell</i><br /><br />William James <i>The Principles of Psychology</i><br /><br />Gotthold Ephraim Lessing <i>Laokoön</i><br /><br />Giuseppe Mazzini <i>An Essay on the Duites of Man Addressed to Workingmen</i><br /><br />John Stuart Mill <i>On Liberty</i><br /><br />Montesquieu <i>The Persian Letters</i><br /><br />John Henry Newman <i>Apologia pro Vita Sua</i><br /><br />Thomas Paine <i>The Rights of Man</i><br /><br />Blaise Pascal <i>Thoughts</i><br /><br />Marcel Proust <i>The Past Recaptured</i><br /><br />Hippolyte Adolphe Taine <i>Introduction to The History of English Literature</i><br /><br />Alfred Lord Tennyson <i>In Memoriam</i><br /><br />Henry David Thoreau <i>Walden</i>"
31325936,18540,Poets of Our Time: English Poetry from Yeats to Sylvia Plath,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969,,,eng,Almqvist & Wiksell Förlag AB,false,51997188,1,5,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['15563239', '29963', '18540', '30055', '233593', '57189', '29955', '64716', '996', '4379']","['Johannes Hedberg', 'W.B. Yeats', 'T.S. Eliot', 'Ezra Pound', 'W.H. Auden', 'Dylan Thomas', 'Thom Gunn', 'Philip Larkin', 'Ted Hughes', 'Sylvia Plath']","['2.00', '4.16', '4.16', '3.94', '4.17', '4.16', '3.98', '4.07', '4.09', '4.04']",[],[],[],
43494786,18540,"Short Nonfiction Collection, Vol. 062",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546866846l/43494786._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546866846l/43494786._SX50_.jpg,2019,1,5,,LibriVox,false,67644310,1,3,2,1,1,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,1,"['425221', '18768449', '3473555', '2876959', '14991563', '159', '1831', '546009', '18768450', '5820660', '50248', '29951', '18540', '17847781', '6079184', '16976122', '4205797', '17356640', '1204237', '41359', '18751943', '4110873', '805446', '18768451']","['Henry Ward Beecher', 'Stephen Leacock', 'Franklin Hanford', 'Charles Haddon Spurgeon', 'Eltweed Pomeroy', 'Henry James', 'Jonathan Swift', 'Rupert Brooke', 'Hugo Gernsbeck', 'Nicolas de Condorcet', 'Andrew Jackson Davis', 'Thomas Carlyle', 'T.S. Eliot', 'Heinrich Cornelius Agrippa', 'Dale Grothmann', 'Peter Thomlinson', 'Wayne Cooke', 'Leighton Garner', 'Colleen McMahon', 'Sue Anderson', 'Kane Mercer', 'Availle', 'Craig Campbell', 'Sumit Waghmare']","['3.81', '2.00', '2.00', '4.49', '2.00', '3.62', '3.67', '4.01', '2.00', '3.70', '4.18', '3.68', '4.16', '3.43', '2.93', '2.50', '3.67', '2.67', '3.44', '3.75', '2.00', '3.81', '3.58', '2.00']",[],[],[],"Fifteen short nonfiction works in the public domain, independently chosen by the readers. Volume 62 features several introspective essays: by T. S. Eliot (Tradition and Individual Talent), Stephen Leacock (The Decline of the Drama), Carlyle (The Sacredness of Work), and Jonathan Swift (A Meditation Upon a Broomstick). Life questions are further explored by theologians Agrippa von Nettesheim (The Vanity of Arts and Sciences) and Spurgeon (Effectual Calling, Sermon # 73), while spiritualist Andrew Jackson Davis presents his understanding of death and dying (The Portal of the Unknown).<br /><br />Public and political life are examined by Eltwood Pomeroy (The Follies of Legislators), Henry Ward Beecher (The American Flag), Franklin Hanford (Did Betsy Ross Design the Flag?), and Nicolas de Condorcet (On the Admission of Women to the Rights of Citizenship).<br /><br />Vol. 62 includes biographical sketches of two men of genius, a scientist, Nikola Tesla (Hugo Gernsback) and a painter, John Singer Sargent (Henry James). Finally, a scientific look at the destructive power of sea waves is complemented by a meditation on nature's grandeur by poet Rupert Brooke, who visits Niagara Falls and is moved to "" thoughts of destiny and the passage of empires."" - Summary by Sue Anderson"
23347743,18540,The second-order mind,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,42906003,1,8,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
