id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
52036,1113469,Siddhartha,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY75_.jpg,1981,12,1,eng,Bantam Books,false,4840290,1435,921821,2218671,551235,16356,5:220265|4:181593|3:105008|2:31581|1:12788|total:551235,1922,,,4.02,471821,11156,['1113469'],['Hermann Hesse'],['4.05'],['8463'],['Hilda Rosner'],['4.01'],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning."
36822422,1113469,Nachbarn Erzahlungen,1977899072,9781977899071,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514752867l/36822422._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514752867l/36822422._SX50_.jpg,2017,10,3,,Createspace Independent Publishing Platform,false,58597539,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"This collection of literature attempts to compile many of the classic works that have stood the test of time and offer them at a reduced, affordable price, in an attractive volume so that everyone can enjoy them."
38095401,1113469,Perspektivwechsel im Employer Branding: Neue Ansätze für die Generationen Y und Z,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59766430,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '17625669', '14289339', '7537777']","['Hermann Hesse', 'Mattmüller', 'Gero Hesse', 'Roland Mattmüller']","['4.05', '0.0', '3.00', '3.50']",[],[],[],
1592532,1113469,Kōfukuron,4102001182,9784102001189,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1585561,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,1,1,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
43170556,1113469,Hans Dierlamms Lehrzeit,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66973842,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
12778621,1113469,Η αγωνία ενός πολιτισμού,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,gre,Νεφέλη,false,17924754,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1985,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],['5248382'],['Β. Χ. Παλιγγίνης'],['0.0'],
49769877,1113469,The Hermann Hesse Collection,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72196241,2,16,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
44698851,1113469,Eine Literaturgeschichte in Rezensionen und Aufsätzen,3518367528,9783518367520,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69355151,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
39117846,1113469,Unterwegs: Gedichte (Classic Reprint),0259767476,9780259767473,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549321868l/39117846._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549321868l/39117846._SX50_.jpg,2019,1,28,,Forgotten Books,false,60720012,6,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Excerpt from Unterwegs: Gedichte<br /><br />(R)as war ein Ctraum fo lid)! Und Rh�n! 9?un fieht im 33enﬂer ichn&gt;ar; Die 11nd Drau�en meint Der som.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
50934354,1113469,The Painter,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75804040,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
53184714,1113469,"Hermann Hesse Ausgewählte Werke: Ausgewählte Gedichte, Betrachtungen, Briefe an junge Menschen (Sechster Band)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586978856l/53184714._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586978856l/53184714._SY75_.jpg,1994,,,ger,Suhrkamp Verlag Berlin,false,80147335,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
51146068,1113469,Obstinación. Escritos autobiográficos,,9788491818298,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581347781l/51146068._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581347781l/51146068._SY75_.jpg,2020,2,20,spa,Alianza Editorial,false,75932038,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"A propósito de sus grandes novelas, ""El lobo estepario"", ""Bajo las ruedas"", ""Demian y El juego de los abalorios"", todas ellas publicadas en Alianza Editorial, Hermann Hesse (1877-1962) señaló que ""en el fondo son monólogos en los que una sola persona se contempla en su relación con el mundo y con el propio yo"". ""Obstinación"" ,artículo que da título a esta recopilación de sus escritos autobiográficos, es uno de los textos que más datos aporta sobre la personalidad del genial escritor: ""El obstinado obedece a otra ley, a una sola, absolutamente sagrada, a la ley que lleva en sí mismo"". Este rechazo del espíritu gregario y la protesta contra la sociedad explican la profunda afinidad de la juventud con la sensibilidad de Hermann Hesse."
48806630,1113469,Hermann Hesse. Schauplätze seines Lebens.,3458336648,9783458336648,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74192006,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '308160']","['Hermann Hesse', 'Herbert Schnierle-Lutz']","['4.05', '4.00']",[],[],[],
37557707,1113469,Mein Glaube: Eine Dokumentation,3518240358,9783518240359,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,59167109,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '104611']","['Hermann Hesse', 'Siegfried Unseld']","['4.05', '4.05']",[],[],[],
43170549,1113469,Pater Matthias,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66973828,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
43318769,1113469,"Leben ist Werden: Gedanken aus seinen Werken und Briefen. Jugend und Alter. Schule, Erziehung und Bildung. Auf den Einzelnen kommt es an",3518459732,9783518459737,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67229570,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
33005525,1113469,نارتسيس و كولدموند,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479470304l/33005525._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479470304l/33005525._SX50_.jpg,2013,,,ara,دار المأمون للترجمة والنشر - بغداد,false,53650306,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],رواية لهيرمان هسه<br /><br />تعالج الرّواية الفكرة الدّينيّة حول الدين في فكرته البدائية عبر الراهب نارتسيس بكل ما ينتمي الى الحياة الروحية وتلميذه غولدموند الذ يرسله ابيه الى الدير ليصبح راهباً <br /> يتحرر الفتى من سطوة الاب ويبحث عن حياته الجديدة واجدا الخلاص في الحياة نفسها
43356008,1113469,Politische Betrachtungen.,3518012444,9783518012444,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67333505,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '104611']","['Hermann Hesse', 'Siegfried Unseld']","['4.05', '4.05']",[],[],[],
51104058,1113469,Die Erzählungen,3518031740,9783518031742,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72718208,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
43318767,1113469,Hesse As Painter: Painting for Pleasure With 20 Watercolors,3518031767,9783518031766,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67229567,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
52766236,1113469,"Die Romane und die großen Erzählungen. Dritter Band: Demian, Wanderung",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73129084,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1920,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
38601013,1113469,Histoires Médiévales,2268003906,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518819593l/38601013._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518819593l/38601013._SY75_.jpg,1989,,,fre,Du Rocher,false,60207228,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
43170546,1113469,Wenn der Krieg noch zwei Jahre dauert,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66973818,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
29602946,1113469,Poèmes choisis,2714305091,9782714305091,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458711941l/29602946._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458711941l/29602946._SY75_.jpg,1999,3,8,fre,José Corti Editions,false,49942136,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
18397508,1113469,"Escritos sobre literatura, 2",8420631280,9788420631288,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377812309l/18397508._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377812309l/18397508._SY75_.jpg,1984,,,spa,Alianza,false,26024823,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1984,1,1,0.00,0,0,"['1113469', '500598', '2070581']","['Hermann Hesse', 'Genoveva Dieterich', 'Anton Dieterich']","['4.05', '4.16', '3.81']",[],[],[],"Esta segunda parte de <i>Escritos sobre literatura</i> reúne un amplio conjunto de comentarios en torno a autores y obras significativos para la historia de la cultura y de la literatura.<br /><br />En opinión del gran novelista, «los juicios sólo son valiosos cuando aprueban»; las críticas que desembocan en descalificaciones personales «son la quintaesencia de la falsedad y la mentira».<br /><br />A lo largo del volumen se suceden las glosas y apuntes de todas las épocas y civilizaciones: Desde los místicos alemanes de la Edad Media a Peter Weiss pasando por Alejandro Dumas, Gustave Flaubert, Proust, Hemingway y otros muchos grandes escritores y pensadores de la Historia."
28003566,1113469,Siddharta e altre opere,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448734252l/28003566.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448734252l/28003566._SX50_.jpg,1967,,,ger,Fratelli Fabbri Editori,false,48008565,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '1374632']","['Hermann Hesse', 'Maria Luisa Spaziani']","['4.05', '3.82']","['4152679', '1900464', '1374947']","['Amina Pandolfi', 'Francesco Saba Sardi', 'Massimo Mila']","['4.07', '3.91', '3.99']","Hermann Hesse - Premio Nobel per la Letteratura 1946<br /><br />""La vita e l'opera di Hermann Hesse"" di Maria Luisa Spaziani<br /><br />""Peter Camenzind"" (Peter Camenzind)<br /><br />""Vagabondaggio"" (Wanderung)<br /><br />""Siddharta"" (Siddharta)"
42052565,1113469,M�rchen (Classic Reprint),0366517546,9780366517541,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,23,,Forgotten Books,false,65582189,4,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Excerpt from M�rchen<br /><br />Nnb einem gr�nen $regcnfcbirm, b�ﬂ'en Stangen nncb nu� $ifrbbein gemacbt maren mie in ber alten Beit. Die fiinber batten 2lngfl vor ibm, unb bie @ro�m meinten, er mabe fcbon @ri'mbe baben, ficb fo febr 3uriicf3ugieben. T m�rbe er lange Seit von niemanb gefeben, aber am 2lbenb b�rte man zuweilen nu� einem Heinen, bauf�lligen �aufc eine feine 9rufit wie von febr bielen Heinen, garten 3nfimmenten ettlingen. (R)ann fragten fiinber, menu fie bort bor�bergingen, ibre 9r�tter, ob ba brinnen bie @ngel ober nielleiubt bie $rigen f�ngen, aber bie 9r�tter mu� ten nicbt� babon unb fagten: ""rein, nein, ba� mu� eine 6pielbofe fein.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
50099518,1113469,Musik des Einsamen,3780630664,9783780630667,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71299691,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
22876489,1113469,Hermann Hesse,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407258140l/22876489._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407258140l/22876489._SX50_.jpg,2006,,,ita,Gruppo Editoriale L'Espresso,false,42441066,2,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],"['4613735', '4468719', '4802540', '8431296', '4165499', '3412399']","['Nicoletta Salomon', 'Bruno Arzeni', 'Roberto Fertonani', 'Jaime Pintor', 'Ervino Pocar', 'Sergio Solmi']","['3.00', '4.17', '3.75', '0.0', '3.94', '4.23']",
48720531,1113469,"Textanalyse und Interpretation zu Hermann Hesse. Der Steppenwolf: Alle erforderlichen Infos für Abitur, Matura, Klausur und Referat plus Prüfungsaufgaben mit Lösungen",380441947X,9783804419476,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74077802,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
15780634,1113469,Das essayistische Werk: Autobiographische Schriften. Betrachtungen und Berichte. Die politischen Schriften: 10 Bände in Kassette,3518062131,9783518062135,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343817583l/15780634._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343817583l/15780634._SX50_.jpg,2012,6,18,ger,Suhrkamp,false,21495913,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,6,18,0.00,0,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],
52767172,1113469,Die Romane und die großen Erzählungen. Siebter Band: Das Glasperlenspiel 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73129316,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1943,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
41497148,1113469,Hof- Und Staats-Handbuch Des Grossherzogtums Hessen. 1879,0274228424,9780274228423,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,30,,Wentworth Press,false,64771428,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
