id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
24708849,25619,Ben-Hur (suivi de Quo Vadis ?): édition intégrale (Fiction Historique),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1434214,978,56371,129497,32111,1026,5:12752|4:10509|3:6598|2:1655|1:597|total:32111,1880,,,4.03,0,0,"['16104262', '25619']","['Lew Wallace', 'Henryk Sienkiewicz']","['4.03', '3.85']",[],[],[],"Deux péplums majestueux écrits par deux auteurs de talents – Lewis Wallace &amp; Henryk Sienkiewicz – réunis pour la première fois dans une édition électronique complète.<br /><br />Tout d’abord, « Ben-Hur »<br /><br />Fils d'un prince de Jérusalem, Juda Ben-Hur s'apprête à partir à Rome pour y apprendre le métier de soldat lorsqu'un hasard tragique bouleverse son destin : il blesse par accident le puissant gouverneur Valerius Gratius. Accusé d'avoir commis un attentat, injustement condamné, Ben-Hur n'a désormais que deux buts : libérer son pays du joug romain, et se venger de Messala, qui l'a injustement condamné.<br /><br />Suivi de « Quo Vadis ? » (Où vas-tu ?). Un roman « historique » sur les persécutions que les chrétiens ont subies sous le règne de l’empereur romain Néron, avec une histoire d’amour à la clé. Le général patricien Marcus Vinicius tombe amoureux de la chrétienne Lygie/Callina. Il demande de l’aide à son oncle Pétrone, un proche conseiller de l’empereur, qui va la faire enlever et la mettre dans le palais de Néron...<br /><br /><br /> <b> Format professionnel électronique © Ink Book édition. </b><br />"
53020418,25619,De zondvloed 1+2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73364798,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
50404328,25619,Ta trzecia. Sachem. Z pamiętnika poznańskiego nauczyciela,8320709342,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578839554l/50404328._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578839554l/50404328._SX50_.jpg,1986,,,pol,Iskry,false,75366972,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
41461646,25619,Anielka I,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fin,,false,64733751,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
23900055,25619,Henryk Sienkiewicz: Gesammelte Werke - Gesamtausgabe I,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,43508021,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,4,10,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Die Werke von Henryk Sienkiewicz (Pseudonym: Litwos) sorgsam zusammengetragen in E-Book-Neuausgabe auf über 4040 Seiten. <br /><br />Dieses umfangreiche Gesamtwerk I des berühmten polnischen Schriftstellers und Trägers des Nobelpreises für Literatur enthält neben dem kompletten technischen Inhaltsverzeichnis auch ein umfangreich-detailliertes dynamisches Inhaltsverzeichnis und Begleitinformationen.<br /><br />In dieser Sammlung finden Sie:<br /><br />Quo vadis?<br />Sintflut<br />Historischer Roman<br />Auf dem »großen Wasser«<br />Der Leuchtturmwächter<br />Komödie der Irrungen - Eine Skizze aus dem amerikanischen Leben.<br />Die Kreuzritter - Historischer Roman aus dem XV. Jahrhundert<br /><br />1. Auflage<br />AsklepiosMedia - <a target=""_blank"" href=""http://www.asklepiosmedia.de"" rel=""nofollow"">www.asklepiosmedia.de</a>"
53182019,25619,Cavalerii crucii vol. 2,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586945899l/53182019._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586945899l/53182019._SY75_.jpg,,,,rum,,false,80118580,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
29937251,25619,Henryk Sienkiewicz: A Retrospective Synthesis,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1960,,,eng,Mouton and Co Publishers,false,50325811,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
3112960,25619,Cerkwie w krainie kościołów: prawosławne świątynie na Mazowszu,836062304X,9788360623046,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,3144242,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,1,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
15444017,25619,Wspomnienie,838566047X,9788385660477,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,,,false,21100334,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,1,1,0.00,0,0,"['25619', '7210447']","['Henryk Sienkiewicz', 'Maria Prosnak-Tyszkowa']","['3.85', '0.0']",[],[],[],
41563791,25619,Anielka 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fin,,false,64857644,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
53020157,25619,Te vuur en te zwaard 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73364777,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
46207637,25619,"Without Dogma, Whirlpools & Children of the Soil: 3 Novels in one Volume",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71177506,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],"['26465', '4089359', '3917458']","['Jeremiah Curtin', 'Iza Young', 'Max A. Drezmal']","['3.93', '4.00', '3.62']",
29396275,25619,Meesters der europese vertelkunst,9051122195,9789051122190,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482929096l/29396275._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482929096l/29396275._SX50_.jpg,,,,,,false,49649571,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['15052210', '45705', '6378', '407050', '17623', '1386812', '228089', '2490398', '248408', '3565', '7702', '1397545', '15052211', '284162', '273501', '15052212', '30681', '25619', '559646', '5031025', '461848', '1774448', '38266', '169899']","['Dimitr Ivanov', 'Johann Peter Hebel', 'Hans Christian Andersen', 'Cyriel Buysse', 'D.H. Lawrence', 'Aino Kallas', 'Honoré de Balzac', 'Demetrios Bikelas', 'Kálmán Mikszáth', 'Oscar Wilde', 'Luigi Pirandello', 'Antun Gustav Matoš', 'Laza K. Lazarevitsj', 'Marcellus Emants', 'Peter Christen Asbjørnsen', 'Jörge Moe', 'Joseph Roth', 'Henryk Sienkiewicz', 'Ion Luca Caragiale', 'Anton Chekhov', 'Pedro Antonio de Alarcón', 'Jaroslav Hašek', 'Selma Lagerlöf', 'Gottfried Keller']","['0.0', '3.63', '4.12', '3.34', '3.59', '3.62', '3.80', '5.00', '3.79', '4.10', '3.96', '3.74', '0.0', '3.32', '4.15', '0.0', '3.89', '3.85', '3.93', '3.96', '3.72', '4.09', '3.85', '3.28']",[],[],[],
43294230,25619,"The World's Story: A history of the world in story, song and art",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545311042l/43294230._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545311042l/43294230._SY75_.jpg,2008,7,29,,Internet Archive,true,50055912,7,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1914,,,0.00,0,0,"['44645', '11344270', '3527685', '3518162', '18660586', '268233', '31015', '6696961', '4967158', '25619', '3073', '17446980', '18916932']","['Eva March Tappan', 'Karl Ploetz', 'William Hopkins Tillinghast', 'Horatio Willis Dresser', 'George William Cox', 'Charles Diehl', 'Plutarch', 'James Anthony Froude', 'Sabine Baring-Gould', 'Henryk Sienkiewicz', 'John Buchan', 'John Robert Sitlington Sterrett', 'E. Forti']","['3.55', '2.64', '2.00', '4.00', '0.0', '3.64', '4.10', '3.65', '3.51', '3.85', '3.66', '0.0', '0.0']",['2155'],['Arthur Hugh Clough'],['4.10'],"Publication date 1914<br />Topics World history, genealogy<br />Publisher Boston and New York : Houghton Mifflin company<br />Collection cdl; americana<br />Digitizing sponsor MSN<br />Contributor University of California Libraries<br />Language English<br />Volume 4<br /><br />I. China, Japan and the islands of the Pacific.-- II. India, Persia, Mesopotamia and Palestine.--III. Egypt, Africa and Arabia.--IV. Greece and Rome.--V. Italy, France, Spain and Portugal.--VI. Russia, Austria-Hungary, the Balkan states and Turkey.--VII. Germany, the Netherlands and Switzerland.--VIII. Norway, Sweden, Denmark, Iceland, Greenland and the search for the poles.--IX. England.--X. England, Scotland, Ireland and Wales.--XI. Canada. South America, Central America, Mexico and West Indies.--XII-XIII. The United States.--XIV. An outline of universal history.--XV. The world war, ed, by H. W. Dresser<br /><br />Call number SRLF_UCSD:LAGE-4603839<br />Camera Canon 5D<br />Collection-library SRLF_UCSD<br />Copyright-evidence Evidence reported by Alyson-Wieczorek for item worldsstoryhisto04tapp on July 29, 2008: visible notice of copyright; stated date is 1914.<br />Copyright-evidence-date 20080729142405<br />Copyright-evidence-operator Alyson-Wieczorek<br />Copyright-region US<br />Foldoutcount 1<br />Identifier worldsstoryhisto04tapp<br />Identifier-ark ark:/13960/t6sx6fv2q<br />Identifier-bib LAGE-4603839<br />Pages 648<br />Possible copyright status NOT_IN_COPYRIGHT<br />Ppi 400<br />Scandate 20080801001718<br />Scanfactors 11<br />Scanner scribe7.la.archive.org<br />Scanningcenter la"
32532529,25619,"Peozye. Wyd. Zupeene, Krytyczne; 02",1372640118,9781372640117,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480285279l/32532529._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480285279l/32532529._SY75_.jpg,2016,8,28,,Wentworth Press,false,53121820,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['969193', '17095825', '25619']","['Maria Konopnicka', 'Jan Czubek', 'Henryk Sienkiewicz']","['3.04', '0.0', '3.85']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32651299,25619,"Peozye. Wyd. Zupeene, Krytyczne, Opracowaa ; Ssowo Wstpne a; 07",1373830751,9781373830753,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476902251l/32651299._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476902251l/32651299._SY75_.jpg,2016,8,29,,Wentworth Press,false,53226923,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['969193', '17095825', '25619']","['Maria Konopnicka', 'Jan Czubek', 'Henryk Sienkiewicz']","['3.04', '0.0', '3.85']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
34096550,25619,Ben-Hur: 5 Historical Novels About Early Christians,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55114910,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['16104262', '25619', '6447024', '3218132', '2823333']","['Lew Wallace', 'Henryk Sienkiewicz', 'W.H. Withrow', 'W.H.G. Kingston', 'William Ware']","['4.03', '3.85', '3.70', '3.64', '3.12']",['26465'],['Jeremiah Curtin'],['3.93'],
39708920,25619,"Biblioteczka Opracowań Ogniem i mieczem Henryka Sienkiewicza (Biblioteczka Opracowań, #83)",8386581093,9788386581092,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522743792l/39708920._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522743792l/39708920._SX50_.jpg,2016,,,pol,Biblios,false,61363303,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17904783', '25619']","['Danuta Wilczycka', 'Henryk Sienkiewicz']","['0.0', '3.85']",[],[],[],"Biblioteczka Opracowań to seria wydawnicza prezentująca omówienia problemowe lektur szkolnych, adresowane do uczniów i nauczycieli szkół średnich i podstawowych. Pozwala na lepsze zrozumienie utworów literackich, dostrzeżenie walorów artystycznych, jest też wygodną pomocą w powtarzaniu wiadomości przed maturą. Opracowania powstały we współpracy historyków literatury i nauczycieli języka polskiego.<br /><br />-Geneza i odbiór Trylogii<br />- Streszczenie Ogniem i mieczem<br />- Czas i miejsce akcji"
41562765,25619,"Biblioteczka Opracowań Pan Wołodyjowski Henryka Sienkiewicza (Biblioteczka Opracowań, #30)",,9788386581719,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535555031l/41562765._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535555031l/41562765._SX50_.jpg,2008,,,pol,Biblios,false,64855325,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18146226', '25619']","['Józef Osmoła', 'Henryk Sienkiewicz']","['0.0', '3.85']",[],[],[],"Pan Wołodyjowski - ostatnie ogniwo Trylogii H. Sienkiewicza -Uwagi o swoistości gatunkowej powieści -Kompozycja powieściowych przedstawień -Wojna i miłość - główne motywy tematyczne -Streszczenie -Przypisy -Bibliografia.<br /><br />Biblioteczka Opracowań to seria wydawnicza prezentująca omówienia problemowe lektur szkolnych, adresowane do uczniów i nauczycieli szkół średnich i podstawowych. Pozwala na lepsze zrozumienie utworów literackich, dostrzeżenie walorów artystycznych, jest też wygodną pomocą w powtarzaniu wiadomości przed maturą. Opracowania powstały we współpracy historyków literatury i nauczycieli języka polskiego."
42382795,25619,HISTORICAL CHRISTIAN NOVELS: BEN-HUR / QUO VADIS / THE ROBE (ILLUSTRATED),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,66051323,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['16104262', '25619', '127901', '7094176', '1451387']","['Lew Wallace', 'Henryk Sienkiewicz', 'Lloyd C. Douglas', 'Jan Styka', 'Barry']","['4.03', '3.85', '4.17', '5.00', '4.62']",['26465'],['Jeremiah Curtin'],['3.93'],
52665339,25619,30 Obras-Primas da Literatura Mundial [volume 1],,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72462426,1,22,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['5031312', '1265', '228089', '8249', '1036615', '4037220', '9121', '239579', '17062424', '4785', '173', '1461', '285217', '232932', '18988822', '13661', '18791', '7816', '4624490', '6913270', '4345', '947', '25619', '854076', '1831', '17020060', '1244', '696805', '3565']","['Dante Alighieri', 'Jane Austen', 'Honoré de Balzac', 'Anne Brontë', 'Charlotte Brontë', 'Miguel de Cervantes Saavedra', 'James Fenimore Cooper', 'Charles Dickens', 'Fiodor Dostoïevski', 'Alexandre Dumas', 'George Eliot', 'Gustave Flaubert', 'Johann Wolfgang von Goethe', 'Nikolai Gogol', 'Homero', 'Victor Hugo', 'Guy de Maupassant', 'Fernando Pessoa', 'Edgar Allan Poe', 'Eça de Queirós', 'Walter Scott', 'William Shakespeare', 'Henryk Sienkiewicz', 'Robert Louis Stevenson', 'Jonathan Swift', 'Lev Tolstoi', 'Mark Twain', 'Jules Verne', 'Oscar Wilde']","['4.02', '4.12', '3.80', '3.87', '4.10', '3.87', '3.70', '3.89', '4.45', '4.17', '3.84', '3.69', '3.80', '4.04', '3.90', '4.14', '3.86', '4.25', '4.17', '3.91', '3.74', '3.87', '3.85', '3.85', '3.67', '4.31', '3.86', '3.89', '4.10']",[],[],[],
53275880,25619,เรื่องสั้นโนเบล ชุดที่ 32 อาร์เน่ โลกนี้เป็นเช่นไร,,9786168254127,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587973305l/53275880._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587973305l/53275880._SY75_.jpg,2020,4,,tha,นาคร,false,81093148,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14444', '8550', '25619', '89330', '39326', '19405', '36913', '704', '7728', '7330', '648081']","['Isaac Bashevis Singer', 'Yasunari Kawabata', 'Henryk Sienkiewicz', 'Pär Lagerkvist', 'Heinrich Böll', 'Thomas Mann', 'Rabindranath Tagore', 'Pearl S. Buck', 'Doris Lessing', 'Sinclair Lewis', 'Bjørnstjerne Bjørnson']","['4.05', '3.75', '3.85', '3.80', '3.87', '3.94', '4.13', '3.98', '3.65', '3.76', '3.38']",['2990353'],['วิมล กุณราชา'],['3.55'],บทเพลงแห่งความรักของอาร์เน่ ที่ว่า .. ดีใจฉันจะได้รู้ว่าโลกนี้เป็นเช่นไร ข้ามเทือกเขาสูงนี้ไป ฉันมองไม่เห็นสิ่งใด นอกจากหิมะขาวโพลน .. เป็นบทเพลงแห่งความหวังใหม่ๆ ที่เข้ามาลบรอยแผลและความขัดแย้งแต่เดิมมาเพื่อคนรุ่นต่อไปจะได้หันหน้ามารักกันอยู่ร่วมกันในโลกปัจจุบัน พร้อมจะฝ่าฟันอุปสรรคต่างๆ ไปด้วยกันอย่างไม่ย่อท้อ <br /><br />เป็นอีกครั้งในโลกใบเล็กที่สร้างขึ้นมาโดยนักเขียนรางวัลโนเบล โลกที่ย่อส่วนย่อเวลา ให้เหลือขนาดย่อม เป็นอาหารพอดีคำเพื่อจะกลืนกินอย่างง่ายๆ ด้วยอาหารจานเด็ดจากสมัยเก่าก่อน สมัยที่เชื่อว่าพระพรหมสร้างโลกมาถึงพระผู้เป็นเจ้า ชนชั้นวรรณะ เข้าสู่สงครามกระทั่งเข้าสู่สมัยเสรีภาพที่เสรีชนสามารถเสพสังวาสไปพร้อมกับการเดินขบวนประท้วง จนถึงยุคที่คนยากจนชนชั้นกรรมาชีพเดินเข้าสู่ถนนแห่งการปฏิวัติ <br /><br />อาร์เน่ โลกนี้เป็นเช่นไร จึงถึงพร้อมด้วยอาหารทางปัญญาที่หฤหรรษ์ และบันเทิงใจอย่างแน่นอน<br /><br />สารบัญ<br />- จากผู้แปล<br />- ลูกที่รักมากที่สุด<br />- ล่วงสู่ฤดูหนาว<br />- ไวน์<br />- พ่อพระ<br />- พิธีกรรม<br />- ชีวิตนิรันดร์<br />- แสงตะเกียงจากห้องใต้ถุน<br />- ถนนสายใหม่<br />- พ่อกับผม<br />- อาร์เน่ โลกนี้เป็นเช่นไร<br />- ดวงตาหม่นเศร้าของเจ้าหนูมหัศจรรย์<br />ฯลฯ
