id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12116,7702,The Late Mattia Pascal,1590171152,9781590171158,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,11,30,eng,NYRB Classics,false,3102727,119,26895,58727,14570,406,5:4992|4:5954|3:2852|2:623|1:149|total:14570,1904,,,4.03,6331,111,"['7702', '25415']","['Luigi Pirandello', 'Charles Simic']","['3.96', '4.05']",['6921'],['William Weaver'],['4.00'],"Mattia Pascal endures a life of drudgery in a provincial town. Then, providentially, he discovers that he has been declared dead. Realizing he has a chance to start over, to do it right this time, he moves to a new city, adopts a new name, and a new course of life—only to find that this new existence is as insufferable as the old one. But when he returns to the world he left behind, it's too late: his job is gone, his wife has remarried. Mattia Pascal's fate is to live on as the ghost of the man he once was.<br /><br />An explorer of identity and its mysteries, a connoisseur of black humor, Nobel Prize winner Luigi Pirandello is among the most teasing and profound of modern masters. <i>The Late Mattia Pascal</i>, here rendered into English by the outstanding translator William Weaver, offers an irresistible introduction to this great writer's work"
51617219,7702,Racconti 11: Narrativa Italiana 35,1079286209,9781079286205,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72120855,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],IL VECCHIO DIO8TANINO E TANOTTO10AL VALOR CIVILE16LA DISDETTA DI PITAGORA20QUAND'ERO MATTO...25CONCORSO PER REFERENDARIO AL CONSIGLIO DI STATO35IN CORPORE VILI46LE TRE CARISSIME50IL VITALIZIO54UN INVITO A TAVOLA74LA LEVATA DEL SOLE80LUM�E DI SICILIA85LA GIARA92LA CATTURA98GUARDANDO UNA STAMPA107
42945265,7702,The Outcast,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543092824l/42945265._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543092824l/42945265._SX50_.jpg,1935,1,,eng,E. P. Dutton & Company,false,66742036,3,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],Translation by Leo Ongley.
51687798,7702,L'Onda: Narrativa Italiana 43,1079435093,9781079435092,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72129553,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I migliori racconti di Luigi Pirandello. Personaggi strani, indimenticabili, senza tempo."
49932028,7702,Een kerstdroom en andere verhalen,9025464351,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73552912,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],"['190944', '3379222']","['Max Nord', 'Jenny Tuin']","['3.55', '3.96']","Luigi Pirandello beschouwde zijn verhalen en novellen als zijn hoffdwerk. Hij schreef een aantal dichtbundels, enkele romans, en behalve nog talloze essays en kritische beschouwingen bijna 40 toneelstukken. Deze waren het vooral die hem beroemd maakten over de hele wereld. Niet minder dan 23 van de 33 avondvullende toneelstukken vinden hun oorsprong in zijn novellistisch werk, dat veel meer dan 200 verhalen bezat.<br />In deze bundel vindt men een door Max Nord, de Nederlandse biograaf van Pirandello, gekozen en ingeleide kleine bloemlezing verhalen die tussenn 1896 en 1911, 1911 en 1918, 1920 en 1036 geschreven zijn. In twee andere delen, Het rode boekje en De pijn om zo te leven, zijn nog meer verhalen en novellen samengebracht die de Italiaanse Nobelprijswinnaar van zijn zeventiende jaar tot enkele dagen voor zijn dood is blijven schrijven.<br /><br />Gekozen en ingeleid door Max Nord"
10455692,7702,"O Enxerto; O Homem, a Besta e a Virtude",8531406706,9788531406706,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,por,Edusp,false,15360583,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '3347190', '2885966']","['Luigi Pirandello', 'Aurora Fornoni Bernardini', 'Homero Freitas de Andrade']","['3.96', '4.10', '4.02']",[],[],[],"Estas duas comédias de costumes têm em comum a data em que foram apresentadas em Milão (1919) e o erotismo. De forma velada e estilizada na primeira, e de forma direta (e hilariante) na segunda, como o leitor poderá avaliar, esse traço acaba contagiando a ambiência da peça inteira, prova da grande maestria do dramaturgo. Em O Homem, a Besta e a Virtude, Pirandello ataca uma série de hábitos e preconceitos da Itália “burguesa” de sua época, em particular os das relações sociais entre os sexos, utilizando uma linguagem de farsa. O mesmo se dá em O Enxerto, mas aqui o tom erótico é outro e o registro das falas mais contido. Trata-se da subordinação de uma mulher a seu marido, mantendo, entretanto, certos direitos e apresentando crescimento interior. Com sua lógica de paradoxos, Pirandello despede-se nestas comédias dos ecos ainda românticos do vaudeville e passa do realismo “verista” àquilo que chama de “humorismo”, numa trajetória que contribuirá, em muito, para a renovação do teatro moderno."
26812859,7702,Oeuvres de Luigi Pirandello,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46840074,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,3,25,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
50215076,7702,NOVELLE PER UN ANNO Edizione integrale,1694627578,9781694627575,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73588489,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"In effetti si tratta di personaggi assai strani, con le loro storielle e storiacce assurde. Deliri notturni di un genio premiato con il Nobel."
45857604,7702,Novelle Per Un Anno II,1798999811,9781798999813,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,3,7,,Independently Published,false,70666761,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],Tutto il mondo pirandelliano in una imperdibile raccolta di bellissimi racconti. Il mondo siciliano a portata di mano.
49858551,7702,La Maschera Dimenticata: I Piccoli Blu 27,1089844840,9781089844846,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73211145,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I piccoli blu: una collana di testi che racchiude la grande tradizione italiana. In formato tascabile il genio di una nazione, prima nel mondo in quasi ogni campo."
45857603,7702,Novelle Per Un Anno III,179900001X,9781799000013,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,3,7,,Independently Published,false,70666760,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"La Sicilia raccontata da un grande scrittore del Novecento, uno dei pi� grandi! Una raccolta imperdibile."
48620138,7702,Racconti 2,1690790458,9781690790457,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,3,,Independently Published,false,73958917,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],I migliori racconti di un autore premiato con il Nobel.
4496827,7702,To Be Changed (Methuen Student Edition),0413773949,9780413773944,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,4545797,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
51453415,7702,Quaderni di Serafino Gubbio operatore: Testo integrale e mappe concettuali,,9798613110100,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582758429l/51453415._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582758429l/51453415._SX50_.jpg,2020,2,12,,Independently Published,false,76113668,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '20035344']","['Luigi Pirandello', 'Pierre 2020']","['3.96', '4.00']",[],[],[],"I quaderni di Serafino Gubbio operatore, in versione integrale con Mappe Concettuali per approfondire la figura e l'opera di Luigi Pirandello. Scopo di questa edizione � quello di accompagnare le lettrici e i lettori che studiano il testo in previsione di esami o tesine ma anche per quei lettori che vogliono entrare nel contesto della produzione pirandelliana."
48851532,7702,Ma Non E' Una Cosa Seria,1696852595,9781696852593,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,10,1,,Independently Published,false,74240770,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Un'altra commedia inquietante, ""pirandelliana"". La follia del genere umano osservata con occhio acuto e umorismo amaro."
35667344,7702,Tutte le novelle (1905-1913) Vol. 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,57128193,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '1041693']","['Luigi Pirandello', 'Lucio Lugnani']","['3.96', '4.21']",[],[],[],"S’era trovato all’improvviso a tu per tu con un altro se stesso, ch’egli non conosceva affatto, in un altro mondo che gli si scopriva adesso per la prima volta attorno: duro, ottuso, opaco, inerte.<br /><br />«Se le novelle di Pirandello troveranno ancora fortuna presso i lettori, sarà per l’esperienza di lettura incredibilmente ricca che esse procurano, per l’affollato mondo che schiudono, per il fitto ordito dei motivi che accolgono e per le innumerevoli sfumature di cui lo colorano.»<br />È con tali parole che il curatore Lucio Lugnani presenta questa attesa edizione completa e commentata delle novelle di Pirandello.<br />Uno studio che ripercorre e rilegge in chiave moderna la genesi, le fonti di ispirazione, il contesto culturale ed esperienziale di un corpus novellarum di una ricchezza stilistica e tematica senza pari, corredandolo di un apparato di note critiche e bibliografiche aggiornate ai più recenti studi.<br />Da La casa del Granella a La giara, da Pensaci, Giacomino! a La tragedia d’un personaggio, da Ciàula scopre la luna a Quando s’è capito il giuoco, questo secondo volume riunisce 99 novelle che ben rappresentano la fase più matura della narrativa pirandelliana."
50955291,7702,3 Capolavori: SEI Personaggi in Cerca d'Autore/Cos� � (Se VI Pare)/Il Giuoco Delle Parti,1717931898,9781717931894,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71336705,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I capolavori di un grande autore del Novecento, premio Nobel nel 1934. Il teatro come metafora dell'assurdit� della vita. Il quotidiano visto con l'occhio di una delle menti pi� acute della letteratura di ogni tempo. Sul palcoscenico della vita si aggirano ""personaggi in cerca d'autore"" che vogliono semplicemente ""vivere."" Vivere in pienezza tra desiderio e realt�. Pienezza che sembrava, in quegli anni, ormai negata all'essere umano abitatore dell'Occidente."
51296829,7702,"TRE ROMANZI Il fu Mattia Pascal Uno, nessuno e centomila I vecchi e i giovani: Narrativa italiana 105",1086601882,9781086601886,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72764672,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],I tre capolavori narrativi di un genio letterario del Novecento. Una lettura avvincente e profonda.
50477005,7702,Marta Ajala,1655585592,9781655585593,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579043642l/50477005._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579043642l/50477005._SX50_.jpg,2020,1,5,,Independently Published,false,75446336,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '19519596']","['Luigi Pirandello', 'Rli']","['3.96', '4.00']",[],[],[],"Marta � sposa di Rocco; Gregorio la corteggia divertito con lettere adulatorie che Marta raccoglie compiaciuta. L'amore per� non � un gioco: brucia come una fiamma: curata e alimentata con pazienza, scalda e rinfranca ma se gli gettiamo sopra polveri e benzine, brilla e distrugge tutto."
23568978,7702,Pet drama,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416163379l/23568978._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416163379l/23568978._SX50_.jpg,1984,,,srp,Nolit,false,43167557,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1984,1,1,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
49614154,7702,Novelle Per Un Anno II,1689621877,9781689621878,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73180997,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],La pi� completa raccolta dei capolavori dei Nobel.
51689577,7702,MARSINA STRETTA e altri racconti: Narrativa Italiana 54,1079441859,9781079441857,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72129860,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I migliori racconti di Luigi Pirandello. Personaggi strani, indimenticabili, senza tempo."
27683748,7702,"Novelle Per Un Anno Vol V La Mosca: La Mosca, l'Eresia Catara, Le Sorprese Della Scienza, Le Medaglie, La Madonnina, La Berretta Di Padova, Lo Scaldino, Lontano, La Fede...",1511920092,9781511920094,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,4,27,,Createspace Independent Publishing Platform,false,47683652,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Novelle per un anno e una raccolta di raconti e novelle di Luigi Pirandello. Questo e il quinto volume di tredici. Un novella al giorno, per tutt'un anno, senza che dai giorni, dai mesi o dalle stagioni nessuna abbia tratta la sua qualita. L. P."
44242668,7702,Il figlio prigioniero. Carteggio tra Luigi e Stefano Pirandello durante la guerra 1915-1918,8804535814,9788804535812,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551719343l/44242668._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551719343l/44242668._SY75_.jpg,2005,1,,ita,Arnoldo Mondadori editore,false,68770627,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '5340284', '18934132']","['Luigi Pirandello', 'Stefano Pirandello', 'Andrea Pirandello']","['3.96', '2.78', '0.0']",[],[],[],
36289377,7702,Novelle per un anno: Appendice: (Illustrato),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57953344,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
12799473,7702,Six Characters in Search of an Author (SparkNotes Literature Guide Series),,2940000054161,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,7370711,3,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,,,0.00,0,0,"['6460726', '7702']","['SparkNotes', 'Luigi Pirandello']","['3.94', '3.96']",[],[],[],
7370232,7702,Los Premios Nobel de la Literatura III,8401503035,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284227385l/7370232._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284227385l/7370232._SY75_.jpg,1978,,,spa,Plaza & Janés,false,14168214,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1978,,,0.00,0,0,"['704', '5217', '18540', '67070', '7702', '599498']","['Pearl S. Buck', 'George Bernard Shaw', 'T.S. Eliot', 'Henri Bergson', 'Luigi Pirandello', 'Verner von Heidenstam']","['3.98', '3.91', '4.16', '3.96', '3.96', '3.16']",[],[],[],
19193606,7702,"'A vilanza Teatro dialettale siciliano, volume settimo (Italian Edition)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27236361,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,3,25,0.00,0,0,"['7184836', '7702']","['Nino Martoglio', 'Luigi Pirandello']","['4.33', '3.96']",[],[],[],
21807896,7702,6 Personnages En Quete D'Auteur (Adaptation 2014),129176111X,9781291761115,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,2,26,,Lulu.com,false,41075030,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,2,26,0.00,0,0,"['8387074', '7702', '711851']","['Raphael Bordes', 'Luigi Pirandello', 'Michel Arnaud']","['0.0', '3.96', '3.96']",[],[],[],"Adaptation et modernisation de la piece Six personnages en quete d'auteur, de Luigi Pirandello."
24105643,7702,20. sajandi näidendeid (1. osa),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419625769l/24105643._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419625769l/24105643._SX50_.jpg,2006,,,est,Avita,false,43699034,1,2,0,0,1,5:0|4:0|3:0|2:0|1:0|total:0,2006,1,1,0.00,0,1,"['142051', '7702', '26853']","['Maurice Maeterlinck', 'Luigi Pirandello', 'Bertolt Brecht']","['3.79', '3.96', '3.78']",[],[],[],"Draamavalimiku esimene osa sisaldab kolm näidendit:<br />Maeterlincki «Sinilind»<br />Pirandello «Kuus tegelast autorit otsimas»<br />Brechti «Kolmekrossiooper» <br /><br />Järelsõna on kirjutanud Monika Läänesaar. Järelsõnas antakse ülevaade 20. sajandi draama üldarengust, tutvustatakse valimikku koondatud autorite loomingut ja analüüsitakse lähemalt iga kogumikku valitud näidendit."
25356441,7702,As You Desire Me (Oberon Classics),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,45098794,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,10,28,0.00,0,0,"['192721', '7702']","['Hugh Whitemore', 'Luigi Pirandello']","['3.75', '3.96']",[],[],[],
29396275,7702,Meesters der europese vertelkunst,9051122195,9789051122190,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482929096l/29396275._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482929096l/29396275._SX50_.jpg,,,,,,false,49649571,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['15052210', '45705', '6378', '407050', '17623', '1386812', '228089', '2490398', '248408', '3565', '7702', '1397545', '15052211', '284162', '273501', '15052212', '30681', '25619', '559646', '5031025', '461848', '1774448', '38266', '169899']","['Dimitr Ivanov', 'Johann Peter Hebel', 'Hans Christian Andersen', 'Cyriel Buysse', 'D.H. Lawrence', 'Aino Kallas', 'Honoré de Balzac', 'Demetrios Bikelas', 'Kálmán Mikszáth', 'Oscar Wilde', 'Luigi Pirandello', 'Antun Gustav Matoš', 'Laza K. Lazarevitsj', 'Marcellus Emants', 'Peter Christen Asbjørnsen', 'Jörge Moe', 'Joseph Roth', 'Henryk Sienkiewicz', 'Ion Luca Caragiale', 'Anton Chekhov', 'Pedro Antonio de Alarcón', 'Jaroslav Hašek', 'Selma Lagerlöf', 'Gottfried Keller']","['0.0', '3.63', '4.12', '3.34', '3.59', '3.62', '3.80', '5.00', '3.79', '4.10', '3.96', '3.74', '0.0', '3.32', '4.15', '0.0', '3.89', '3.85', '3.93', '3.96', '3.72', '4.09', '3.85', '3.27']",[],[],[],
