id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
4148167,268329,A History of Rome (Abridged),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,eng,The Folio Society,false,4195413,124,1410,931,212,24,5:125|4:56|3:23|2:5|1:3|total:212,1855,,,4.39,158,12,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"The classical historian Theodor Mommsen (1817 1903) published his monumental History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902 Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, Mommsen began the demythologisation of Roman history. In a vivacious and engaging style, Mommsen drew bold parallels between the nineteenth century and classical Rome. <br /><br />Information about this Folio Society edition (taken from the Editorial Note):<br /><br />Theodor Mommsen’s <i>Römische Geschichte</i> was first published in three volumes between 1854 and 1856, and was subsequently revised several times. The text of the present volume is derived from William Purdie Dickson’s translation, first published in four volumes by Richard Bentley in London in 1868, of the fourth German edition.<br /><br />The text printed in the ensuing pages preserves slightly less than half of the 1868 edition’s three-quarters of a million words. In abridging a work of such magnitude, strict guiding principles tend to be honoured as much in their breach as in their observance. With that caveat in mind, therefore, the intention in this edition has been to provide, within a single volume, a continuous narrative of the history of Rome, from the origins of the city down to the Civil War that resulted in the sole rule of Julius Caesar (c.753—46BC). At the same time, it is hoped that the selection represents the essential character of Mommsen’s historical vision, and can be read with both pleasure and profit by a non-specialist audience.<br /><br />In pursuit of these goals, the relative amount of space devoted to each of the main periods of Roman history has been preserved, and Mommsen’s own book divisions and titles retained. Similarly, the original chapter titles and breaks—and indeed even the paragraphing—has been followed as closely as possible. Wirth some obvious exceptions, marginal precedence has been given to social and constitutional developments, and to political events and conflicts in Rome and Italy, over foreign policy and the detailed narration of overseas wars. Consequently, the significant amount of background information that Mommsen provided concerning the foreign nations with which Rome came into violent contact—Etruscans, Celts, Carthaginians and the peoples of the Hellenistic eastern Mediterranean among them—has been almost entirely excised. And the summaries on literature and the arts that were tacked on to the end of each book have also had to be omitted. Within these broad parameters, however, every effort has been made to ensure that the full spectrum of Mommsen's themes, methodology, and style is portrayed.<br /><br />So that the text retains its readability, all cuts have been made silently, without the distraction of frequent ellipses. Where it has proved impossible to provide a continuous narrative in Mommsen’s own words, then editorial linking passages, printed in smaller type than the rest of the text, have been supplied. These confine themselves to the bare essentials and take a deliberately conservative line in order to sit more comfortably with the main narrative. the new maps and extensive chronology are also intended to compensate for information otherwise excised. A handful of editorial footnotes and other brief interpolations have been added where essential for sense. All such additions to the original text, as well as any other localised rewordings necessitated by the cuts, are contained within square brackets. Most of Mommsen’s analogies to subsequent historical events, which are one of the many delights of his work, require no explanation for an educated readership.<br /><br />Any attempt to update Mommsen’s scholarship would be presumptuous, if not completely foolhardy, and so all points of fact and interpretation have been allowed to stand without comment. thus, for example, Mommsen’s belief that Caesar was probably born in 102BC—rather than 100 BC, as is now generally accepted—has not been amended. Nor has it been deemed necessary to bring into line with current accepted norms either the spelling of proper nouns or Disckon’s faithful equivalents of Mommsen’s deliberately idiosyncratic and anachronistic rendition of Latin terms. Of these, the most noticeable is undoubtedly the word ‘burgess’ instead of ‘citizen’. While proving that few things date faster than modernity, they also provide an important reminder that Mommsen wrote his history with the pressing political and national issues facing both pre-unification Germany and the rest of the mid-nineteenth0century Europe directly in mind."
44374710,268329,"Manuel Des Antiquit�s Romaines, Volume 18...",0274995751,9780274995752,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,8,,Wentworth Press,false,68928432,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '18323756']","['Joachim Marquardt', 'Theodor Mommsen', 'Gustave Amédée Humbert']","['0.0', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44374711,268329,"Manuel Des Antiquit�s Romaines, Volume 18...",027499576X,9780274995769,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,8,,Wentworth Press,false,68928433,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '18323756']","['Joachim Marquardt', 'Theodor Mommsen', 'Gustave Amédée Humbert']","['0.0', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44382678,268329,"Manuel Des Antiquit�s Romaines: Mommsen, T. Le Droit Public Romain...",0341160733,9780341160731,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,8,,Wentworth Press,false,68934819,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '13983113']","['Joachim Marquardt', 'Theodor Mommsen', 'Ludwig Friedlaender']","['0.0', '4.15', '5.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44382679,268329,"Manuel Des Antiquit�s Romaines: Mommsen, T. Le Droit Public Romain...",0341160741,9780341160748,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552437451l/44382679._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552437451l/44382679._SY75_.jpg,2018,8,8,,Wentworth Press,false,68934820,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '13983113']","['Joachim Marquardt', 'Theodor Mommsen', 'Ludwig Friedlaender']","['0.0', '4.15', '5.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44519630,268329,"Corpus Iuris Civilis: Novellae, Recognovit Rudolfus Schoell",0353411604,9780353411609,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,11,11,,Franklin Classics Trade Press,false,69100811,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17072442', '268329', '14371764']","['Paul Krueger', 'Theodor Mommsen', 'Rudolf Scholl']","['4.00', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface.<br /><br />We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44519631,268329,"Corpus Iuris Civilis: Novellae, Recognovit Rudolfus Schoell",0353411612,9780353411616,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,11,11,,Franklin Classics Trade Press,false,69100812,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17072442', '268329', '14371764']","['Paul Krueger', 'Theodor Mommsen', 'Rudolf Scholl']","['4.00', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface.<br /><br />We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50439856,268329,"Manuel Des Antiquit�s Romaines: Marquardt, J. L'administration Romaine...",1012034097,9781012034092,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579066106l/50439856._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579066106l/50439856._SY75_.jpg,2019,4,3,,Wentworth Press,false,75410301,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '13983113']","['Joachim Marquardt', 'Theodor Mommsen', 'Ludwig Friedlaender']","['0.0', '4.15', '5.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50594608,268329,"Handbuch der R�mischen Alterth�mer, fuenfter Band",1012993140,9781012993146,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579638897l/50594608._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579638897l/50594608._SX50_.jpg,2019,4,12,,Wentworth Press,false,75587753,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50594609,268329,"Handbuch der R�mischen Alterth�mer, fuenfter Band",1012993159,9781012993153,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580803890l/50594609._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580803890l/50594609._SY75_.jpg,2019,4,12,,Wentworth Press,false,75587754,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50598161,268329,"Handbuch der R�mischen Alterth�mer, siebenter Band, zweite Auflage",1013085876,9781013085871,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,4,12,,Wentworth Press,false,75591045,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
