id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17125,19771050,One Day in the Life of Ivan Denisovich,0374529523,9780374529529,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SY75_.jpg,2005,3,16,eng,"Farrar, Straus and Giroux",false,838042,328,140143,354916,89853,4012,5:29008|4:35100|3:19560|2:4611|1:1574|total:89853,1962,11,,3.95,74555,2573,"['19771050', '192496']","['Aleksandr Solzhenitsyn', 'H.T. Willetts']","['4.05', '3.95']",[],[],[],"<b>The only English translation authorized by Aleksandr Solzhenitsyn </b><br /><br />First published in the Soviet journal <i>Novy Mir</i> in 1962, <i>One Day in the Life of Ivan Denisovich</i> stands as a classic of contemporary literature. The story of labor-camp inmate Ivan Denisovich Shukhov, it graphically describes his struggle to maintain his dignity in the face of communist oppression. An unforgettable portrait of the entire world of Stalin's forced work camps, <i>One Day in the Life of Ivan Denisovich</i> is one of the most extraordinary literary documents to have emerged from the Soviet Union and confirms Solzhenitsyn's stature as ""a literary genius whose talent matches that of Dosotevsky, Turgenev, Tolstoy""--Harrison Salisbury<br /><br />This unexpurgated 1991 translation by H. T. Willetts is the only authorized edition available, and fully captures the power and beauty of the original Russian."
25735960,19771050,Արխիպելագ Գուլագ ՀԱՏՈՐ - Բ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434437872l/25735960._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434437872l/25735960._SX50_.jpg,1994,,,hye,Գիր գրոց,true,45575120,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,1,1,0.00,0,0,"['19771050', '14101647']","['Aleksandr Solzhenitsyn', 'Ալեքսանդր Սոլժենիցին']","['4.05', '4.00']",[],[],[],"ՀԱՏՈՐ - Բ<br />Ալեքսանդր Սոլժենիցինի ամենահայտնի երկերից մեկը՝ «Արխիպելագ Գուլագը» բռնատիրական ռեժիմի պատժական համակարգի հանրագիտարան կարելի է համարել։ Քննելով շուրջ չորս տասնամյակների ոճրագործությունները, փաստական և վերլուծական հսկայական նյութ ամփոփող սույն աշխատոլթյունը յուրօրինակ հուշարձան է անմեղ զոհերին, նախազգուշացում սերունդներին։"
52405159,19771050,Heldenleben: Zwei Erzählungen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72412114,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '14116547']","['Aleksandr Solzhenitsyn', 'Alexander Solschenizyn']","['4.05', '4.11']",['2311420'],['Heddy Pross-Weerth'],['4.00'],"Alexander Solschenizyn knüpft mit diesen beiden Erzählungen wieder an seine literarischen Anfänge an, als er mit »Ein Tag im Leben des Iwan Denissowitsch« seine Meisterschaft fiktionaler Geschichtsschreibung bewies. Auch in diesen neuen Geschichten bleibt er seiner Berufung als Chronist der Sowjetherrschaft treu. Es gelingt ihm, individuelles Leben und historische Wahrheit künstlerisch einzigartig zu verschmelzen und den Leser mit eindrucksvollen Bildern zu fesseln. Und in einer weiteren Hinsicht sind die Erzählungen bemerkenswert: Es sind Solschenizyns erste Texte nach seiner Rückkehr aus dem Exil nach Russland.<br /><br />»Heldenleben« - jetzt wieder bei Piper Edition erhältlich"
52401013,19771050,"La verità è amara. Scritti, discorsi e interviste (1975-1995)",888661201X,9788886612012,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71296726,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '1916283']","['Aleksandr Solzhenitsyn', 'Aldo Ferrari']","['4.05', '3.71']","['5370693', '4469242', '3295715', '4469622', '6879388']","['Maria Olsoufieva', 'Sergio Rapetti', 'Anna Vicini', 'Dario Staffa', 'Bianca Maria Balestra']","['4.06', '4.26', '0.0', '4.33', '4.00']",
52679656,19771050,Pripovetke,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73102556,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '18464067']","['Aleksandr Solzhenitsyn', 'Aleksandar Solženjicin']","['4.05', '0.0']",['19504416'],['Mire Lalić'],['0.0'],"Превод прича, објављених између 1962. и 1966. године, у часопису: Новый мир"
42033573,19771050,Prelom,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537794758l/42033573._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537794758l/42033573._SX50_.jpg,1999,,,srp,Paideia,false,65556961,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1999,,,0.00,0,0,"['19771050', '18464067']","['Aleksandr Solzhenitsyn', 'Aleksandar Solženjicin']","['4.05', '0.0']",['19633934'],['Ljubinka Miličić'],['0.0'],Latinica.
37840796,19771050,Una giornata di Ivan Denissovic; La casa Matriona; Processione di Pasqua e Racconti minimi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515253385l/37840796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515253385l/37840796._SX50_.jpg,1972,2,1,ita,Massimo,false,59529955,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '11308388', '6907194']","['Aleksandr Solzhenitsyn', 'Aleksandr Isaevič Solženicyn', 'Lucio Dal Santo']","['4.05', '3.81', '4.00']",['19633801'],['Piero Panolo'],['0.0'],Studio introduttivo di Lucio dal Santo.
45165364,19771050,Teliček in hrast,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555568279l/45165364._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555568279l/45165364._SX50_.jpg,1982,,,slv,Cankarjeva založba,false,69866226,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '19074826']","['Aleksandr Solzhenitsyn', 'Aleksander Isajevič Solženicin']","['4.05', '4.38']",['4671850'],['Janko Moder'],['3.93'],
25800190,19771050,"La Roue Rouge : Quatrième noeud : Avril 17, tome 1 (Littérature étrangère)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,45653491,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2009,9,9,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
11489688,19771050,Krasnoe koleso. Uzel 4. Aprel Semnadcatogo. Kniga 2 (Russian edition),5425095570,9785425095572,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16424949,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
12514749,19771050,Krasnoe koleso. Uzel 2. Oktyabr SHestnadcatogo. Kniga 1 (Russian edition),542509096X,9785425090966,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,17500664,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
11489691,19771050,Krasnoe koleso. Uzel 1. Avgust CHetyrnadcatogo. Kniga 1 (Russian edition),5425090919,9785425090911,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16424952,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
3136166,19771050,Democracia Gobierno del Pueblo O Gobierno de Los Politicos?,9681665198,9789681665197,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3167590,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,9,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
11489694,19771050,Krasnoe koleso. Uzel 3. Mart Semnadcatogo. Kniga 2 (Russian edition),5425091257,9785425091253,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16424955,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
11489696,19771050,Krasnoe koleso. Uzel 2. Oktyabr SHestnadcatogo. Kniga 2 (Russian edition),5425090978,9785425090973,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16424957,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
28418137,19771050,収容所群島 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,,,jpn,新潮社,false,48521470,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '14823057']","['Aleksandr Solzhenitsyn', 'ソルジェニーツィン']","['4.05', '0.0']",['885382'],['木村 浩'],['4.22'],
35127484,19771050,Ma collection littéraire: Notes sur la littérature russe,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,true,56446463,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '16849914']","['Aleksandr Solzhenitsyn', 'Alexandre Issaïevitch Soljénitsyne']","['4.05', '3.87']",[],[],[],
11489692,19771050,Krasnoe koleso. Uzel 3. Mart Semnadcatogo. Kniga 4 (Russian edition),542509132X,9785425091321,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57688673,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
15450453,19771050,The Invisible Persons,0679430121,9780679430124,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21106779,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
50694012,19771050,"March 1917: The Red Wheel, Node III, Book 1",026810266X,9780268102661,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580195693l/50694012._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580195693l/50694012._SX50_.jpg,2020,10,1,,University of Notre Dame Press,false,75717464,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '337714']","['Aleksandr Solzhenitsyn', 'Marian Schwartz']","['4.05', '3.72']",[],[],[],"A Choice Outstanding Academic Title<br /><br />To commemorate the 100th anniversary of the Russian Revolution, the University of Notre Dame Press is proud to publish Nobel Prize-winner Aleksandr Solzhenitsyn's epic work <i>March 1917</i>, Node III, Book 1, of <i>The Red Wheel</i>.<br /><br /><i>The Red Wheel</i> is Solzhenitsyn's magnum opus about the Russian Revolution. Solzhenitsyn tells this story in the form of a meticulously researched historical novel, supplemented by newspaper headlines of the day, fragments of street action, cinematic screenplay, and historical overview. The first two nodes--<i>August 1914</i> and <i>November 1916</i>--focus on Russia's crises and recovery, on revolutionary terrorism and its suppression, on the missed opportunity of Pyotr Stolypin's reforms, and how the surge of patriotism in August 1914 soured as Russia bled in World War I.<br /><br /><i>March 1917</i>--the third node--tells the story of the Russian Revolution itself, during which not only does the Imperial government melt in the face of the mob, but the leaders of the opposition prove utterly incapable of controlling the course of events. The action of book 1 (of four) of <i>March 1917</i> is set during March 8-12. The absorbing narrative tells the stories of more than fifty characters during the days when the Russian Empire begins to crumble. Bread riots in the capital, Petrograd, go unchecked at first, and the police are beaten and killed by mobs. Efforts to put down the violence using the army trigger a mutiny in the numerous reserve regiments housed in the city, who kill their officers and rampage. The anti-Tsarist bourgeois opposition, horrified by the violence, scrambles to declare that it is provisionally taking power, while socialists immediately create a Soviet alternative to undermine it. Meanwhile, Emperor Nikolai II is away at military headquarters and his wife Aleksandra is isolated outside Petrograd, caring for their sick children. Suddenly, the viability of the Russian state itself is called into question.<br /><br /><i>The Red Wheel</i> has been compared to Tolstoy's <i>War and Peace</i>, for each work aims to narrate the story of an era in a way that elevates its universal significance. In much the same way as Homer's <i>Iliad</i> became the representative account of the Greek world and therefore the basis for Greek civilization, these historical epics perform a parallel role for our modern world.<br /><br />--<i>Times Literary Supplement</i>"
33519097,19771050,Oeuvres complètes tome 6 - L'Archipel du Goulag tome 3 (Littérature étrangère),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,54282840,4,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,3,13,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
49802857,19771050,Les invisibles,2213029903,9782213029900,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72203082,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
21416730,19771050,По Минуте в День,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394483222l/21416730._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394483222l/21416730._SY75_.jpg,1995,,,rus,,false,40717891,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1995,,,0.00,0,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],"A series of 13 transcriptions of 15-minute speeches given in 1995 on politics, culture, and education on Russia's Channel One."
52882353,19771050,Revoluție și minciună,9733411108,9789733411109,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585802515l/52882353._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585802515l/52882353._SY75_.jpg,2019,,,rum,Univers,false,79137345,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,,,0.00,0,0,"['19771050', '15253706']","['Aleksandr Solzhenitsyn', 'Cecilia Maticiuc']","['4.05', '3.79']",[],[],[],"Scriitorul periculos pentru regimul sovietic și autorul unor reflecții asupra revoluției ca fenomen sunt două ipostaze soljenițiene pe care le relevă paginile de publicistică incluse în prezentul volum: un apel disperat — <i>Să nu trăim în minciună!</i> — finalizat în chiar ziua arestării lui Alexandr Soljenițîn de către autoritățile sovietice (și cu o zi înainte de a fi deportat), care îndeamnă la curaj civic în vremuri profund ostile; și două articole care oferă o cheie de înțelegere a sensului unor mari transformări istorice declanșate odată cu revoluția rusă din februarie 1917."
53099630,19771050,In het belang van de zaak,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79732527,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
42755280,19771050,Journal de La Roue rouge,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,true,66493483,2,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '16849914']","['Aleksandr Solzhenitsyn', 'Alexandre Issaïevitch Soljénitsyne']","['4.05', '3.87']",[],[],[],
15675131,19771050,Sobranie Sochinenii: V Deviati Tomakh,5300027545,9785300027544,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21332266,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
18080556,19771050,Little Heathens,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,25388581,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
36965660,19771050,La Roue Rouge - Avril 17 Tome 2: Quatrieme Noeud,2213707340,9782213707341,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,11,22,fre,Fayard,true,58763807,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '16849914']","['Aleksandr Solzhenitsyn', 'Alexandre Issaïevitch Soljénitsyne']","['4.05', '3.87']",[],[],[],"Voici le dernier volume du grand cycle romanesque de Soljenitsyne sur la revolution russe, <em>la</em> <em>Roue rouge</em>.<br />Avec <em>Avril dix-sept</em> s'ouvre le deuxieme acte apres la revolution de Fevrier: Le gouvernement du peuple . Il couvre la periode du 12 avril au 5 mai du calendrier julien (du 25 avril au 18 mai dans le calendrier gregorien).<br />Le tome 1 s'arretait sur la victoire du peuple raisonnable de Petrograd, uni pour soutenir le Gouvernement Provisoire apres les affrontements sanglants provoques dans les rues par des colonnes d'ouvriers armes. Le tome 2, qui s'ouvre le 23 avril (6 mai), montre la paralysie progressive et la decomposition de ce Gouvernement Provisoire, incapable de prendre le pays en main pour l'empecher de glisser dans le chaos. En arretant la son recit, apres quatre noeuds sur les vingt projetes, l'auteur explique Des avril, le coup d'Etat d'Octobre se profile comme ineluctable. <br />Le resume des seize noeuds non ecrits constitue la seconde partie de ce dernier volume de <em>la Roue</em> <em>rouge</em>. Recit nerveux, saisissant.<br />La premiere partie, qui forme l'essentiel du livre, est redigee avec le souci de polyphonie et la force d'evocation habituels. Nous sommes tour a tour ce soldat, ce jeune officier, ce paysan, ce ministre. L'enthousiasme, l'amertume ou la perplexite se communiquent a nous. Il en ressort une extraordinaire lecon de politique, mais aussi une lecon de vie. Que faire dans les grands bouleversements de l'Histoire quand tout est emporte comme par une avalanche, quand la bonne volonte est bafouee et la raison impuissante, et qu'on assiste au naufrage de tout ce qu'on aurait voulu sauver ? Faut-il plier pour survivre ?"
