id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
471635,142051,The Blue Bird,1426430779,9781426430770,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,1895037,192,3233,4857,1260,104,5:414|4:401|3:317|2:104|1:24|total:1260,1905,,,3.85,764,51,['142051'],['Maurice Maeterlinck'],['3.79'],['5048879'],['Nguyễn Thành Nhân'],['4.00'],"A story of a brother and sister who help a little girl whose illness can only be cured by the magical Blue Bird of Happiness. To find the bird, Mytyl and Tyltyl quest through the Land of Memory to the Palace of Night. The children get help from the good fairy Bérylune."
39496046,142051,Pell�as and Melisande; Lyric Drama in Five Acts,1378132424,9781378132425,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522533834l/39496046._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522533834l/39496046._SX50_.jpg,2018,2,19,,Palala Press,false,61117206,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['72795', '142051']","['Claude Debussy', 'Maurice Maeterlinck']","['4.37', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
42629550,142051,Liryka Francuska,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1911,,,pol,J. Mortkowicz,false,66357506,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1911,,,0.00,0,0,"['70366', '103384', '2045341', '2285337', '13847', '8462374', '17443119', '4453079', '4791166', '3119996', '29967', '72605', '1025198', '5798517', '3162946', '4058310', '2122014', '739719', '2851190', '612016', '4463485', '47465', '4217587', '273056', '285365', '7217274', '76783', '142051', '1886404', '856875', '1686682', '2084654']","['Alfred de Vigny', 'Théophile Gautier', 'Théodore de Banville', 'Leconte de Lisle', 'Charles Baudelaire', 'Achille Millien', 'Louis Xavier de Ricard', 'Catulle Mendès', 'Henri Cazalis', 'Sully Prudhomme', 'Paul Verlaine', 'Arthur Rimbaud', 'Tristan Corbière', 'Stéphane Mallarmé', 'Jean Moréas', 'Henri de Régnier', 'Saint-Pol-Roux', 'Anatole Le Braz', 'Francis Vielé-Griffin', 'Gustave Kahn', 'Adolphe Retté', 'Pierre Louÿs', 'Albert Samain', 'Paul Fort', 'Francis Jammes', 'Charles Guerin', 'Georges Rodenbach', 'Maurice Maeterlinck', 'Charles van Lerberghe', 'Gregoire Le Roy', 'Henry Bataille', 'Max Elskamp']","['3.56', '3.88', '3.60', '3.77', '4.21', '3.00', '0.0', '4.09', '3.09', '3.32', '4.07', '4.33', '4.02', '4.13', '4.29', '3.91', '4.26', '3.92', '4.44', '4.21', '4.26', '3.72', '4.23', '4.21', '4.02', '3.50', '3.75', '3.79', '3.00', '4.00', '2.50', '3.20']",['7017000'],['Bronisława Ostrowska'],['3.97'],
42679107,142051,The Blue Bird; Souvenir Book,0343133059,9780343133054,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542371455l/42679107._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542371455l/42679107._SY75_.jpg,2018,10,14,,Franklin Classics,false,66418757,7,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,9,27,0.00,0,0,"['40242', '142051']","['Herbert Trench', 'Maurice Maeterlinck']","['4.43', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface.<br /><br />We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
52760257,142051,The Life of the Spider,1497328268,9781497328266,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68364935,7,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['16899131', '142051']","['J Henri Fabre', 'Maurice Maeterlinck']","['0.0', '3.79']",['1319502'],['Alexander Teixeira de Mattos'],['3.93'],This edition of The Life of the Spider by J. Henri Fabre is given by Ashed Phoenix - Million Book Edition
44119824,142051,"Pell�as Et Melisande: Drame Lyrique En 5 Actes Et 12 Tableaux, de Maurice Maeterlinck",0274711990,9780274711994,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68612477,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14424351', '142051']","['Debussy Claude 1862-1918', 'Maurice Maeterlinck']","['0.0', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44204309,142051,Jules Laforgue,0274763907,9780274763900,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68742083,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['2964174', '142051']","['Camille Mauclair', 'Maurice Maeterlinck']","['4.20', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44343133,142051,L'Ornement Des Noces Spirituelles de Ruysbroeck l'Admirable...,0341190861,9780341190868,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552477363l/44343133._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552477363l/44343133._SY75_.jpg,2018,8,8,,Wentworth Press,false,68899306,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['751260', '142051']","['Jan van Ruusbroec', 'Maurice Maeterlinck']","['3.69', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44390060,142051,Pell�as Et M�lisande: Drame Lyrique En 5 Actes Et 12 Tableaux...,0341259284,9780341259282,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552457500l/44390060._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552457500l/44390060._SX50_.jpg,2018,8,9,,Wentworth Press,false,68941281,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['72795', '142051']","['Claude Debussy', 'Maurice Maeterlinck']","['4.37', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44390061,142051,Pell�as Et M�lisande: Drame Lyrique En 5 Actes Et 12 Tableaux...,0341259292,9780341259299,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,9,,Wentworth Press,false,68941282,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['72795', '142051']","['Claude Debussy', 'Maurice Maeterlinck']","['4.37', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
46204895,142051,Du crétin au génie,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71172283,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['4359619', '142051']","['Serge Voronoff', 'Maurice Maeterlinck']","['5.00', '3.79']",[],[],[],
49024722,142051,Adventní čtení,,9788090580916,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575228819l/49024722._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575228819l/49024722._SY75_.jpg,2016,4,20,cze,Cesta domů,false,74451884,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2016,4,20,0.00,0,0,"['19782068', '4821872', '50714', '1085083', '19782069', '142051', '2785632', '4098559', '19782070', '2987304', '13567738']","['Vojtěch Kozlík', 'Tereza Říčanová', 'Stephen Leacock', 'Bohuslav Reynek', 'Margaret Cravenová', 'Maurice Maeterlinck', 'Markéta Zinnerová', 'Tomáš Halík', 'Martin Putna', 'Zdeněk Svěrák', 'Martina Špinková']","['0.0', '4.10', '3.82', '3.67', '0.0', '3.79', '3.62', '4.19', '0.0', '4.33', '4.44']",[],[],[],"Jde se připravit na Vánoce včas? Mohli by se sejít<br />Bohuslav Reynek a Zdeněk Svěrák?<br />Může být kniha zároveň kalendářem? Ano, ano, ano.<br />Cesta domů dostala dárek od čtenářského spolku Veselé poutnice: nevšední dárkovou publikaci Adventní čtení. Je to ilustrovaná knížka povídek od 24 autorů našich i zahraničních. Na začátku adventu z ní vidíte jen něco, je vlastně adventním kalendářem. Povídky jsou zavřené – musíte každý den adventu odtrhnout proužek po straně a povídku objevit. Přes den Vám na stěně visí kalendář s pomalu přibývajícím obrázkem, navečer se stává knížkou ke společnému čtení, která se před Vašima očima a s Vaším přispěním postupně rodí. Na Štědrý den pak máte knížku hotovou a můžete si ji dát do knihovny… nebo třeba pod stromeček. Chcete někoho obdarovat včas a nechcete na poslední chvíli vybírat dárek v tlačenici? Kupte Adventní čtení a darujte je už v listopadu: obdarovaný nebude mít jen hezký Štědrý večer, ale kalendář užije již v adventu a pod stromečkem bude mít připravenou knížku, s níž se může těšit v dalších letech. A vy si ke konci prosince nebudete lámat hlavu, kde sehnat hezký a užitečný dárek.<br />Veselé poutnice vybraly texty od svých oblíbených spisovatelů (Bohuslav Reynek, Margaret Cravenová, Stephen Leacock, Maurice Maeterlinck) a oslovily různé žijící autory (Markéta Zinnerová, Tomáš Halík, Zdeněk Svěrák, Martin Putna…) – každý den adventu tak čtenářům připravily malé překvapení. Texty jsou vlastně zastaveními nad tím, co je s adventním časem spojeno… očekávání i nedočkavost, osamělost a společenství, darování, hojnost a skromnost, ticho a sníh, usebrání a putování.<br />Námět a scénář Veselé poutnice a Vojtěch Kozlík, ilustrace Martina Špinková."
