id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17898696,7419,دكتور فاوست ومسرحيات أخرى,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX50_.jpg,1992,,,ara,مكتبة مصر,false,756664,923,93153,203675,53614,1554,5:14581|4:19473|3:14667|2:3984|1:909|total:53614,1589,,,3.80,71,13,"['5481957', '11155', '16070', '1466', '567036', '7419', '3565', '2934044']","['Various', 'Christopher Marlowe', 'Alexander Pushkin', 'Jean-Paul Sartre', 'José Echegaray', 'John Galsworthy', 'Oscar Wilde', 'حلمي مراد']","['3.98', '3.79', '4.08', '3.99', '3.19', '4.10', '4.10', '3.76']",[],[],[],دكتور فاوست ومسرحيات اخرى :<br />1- دكتور فاوست<br />2- يوجين أونيجين<br />3- نيكراسوف<br />4- كلام الناس<br />5- الهارب من السجن <br />6- زوج مثالى
40271997,7419,"Plays, Second Series. the Eldest Son; The Little Dream; Justice",0649372131,9780649372133,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,5,27,,Trieste Publishing,false,62553581,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Trieste Publishing has a massive catalogue of classic book titles. Our aim is to provide readers with the highest quality reproductions of fiction and non-fiction literature that has stood the test of time. The many thousands of books in our collection have been sourced from libraries and private collections around the world.The titles that Trieste Publishing has chosen to be part of the collection have been scanned to simulate the original. Our readers see the books the same way that their first readers did decades or a hundred or more years ago. Books from that period are often spoiled by imperfections that did not exist in the original. Imperfections could be in the form of blurred text, photographs, or missing pages. It is highly unlikely that this would occur with one of our books. Our extensive quality control ensures that the readers of Trieste Publishing's books will be delighted with their purchase. Our staff has thoroughly reviewed every page of all the books in the collection, repairing, or if necessary, rejecting titles that are not of the highest quality. This process ensures that the reader of one of Trieste Publishing's titles receives a volume that faithfully reproduces the original, and to the maximum degree possible, gives them the experience of owning the original work.We pride ourselves on not only creating a pathway to an extensive reservoir of books of the finest quality, but also providing value to every one of our readers. Generally, Trieste books are purchased singly - on demand, however they may also be purchased in bulk. Readers interested in bulk purchases are invited to contact us directly to enquire about our tailored bulk rates."
50884675,7419,The Forsyte Saga: By John Galsworthy - Illustrated,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71297517,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
14954057,7419,Concerning Letters (Large Print),1425003583,9781425003586,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20608495,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
42949030,7419,The Eldest Son,1532946392,9781532946394,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66751472,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
44005399,7419,The Forsytes Continue: BBC Radio 4 Full-Cast Dramatisation,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550093978l/44005399._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550093978l/44005399._SX50_.jpg,2016,10,6,eng,BBC Wordwide Limited,false,68412145,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7419', '5250283', '14845711']","['John Galsworthy', 'Jessica Raine', 'Joseph Millson']","['4.10', '5.00', '4.04']",[],[],[],
44435906,7419,A Portrait,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,69004532,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
52752018,7419,Awakening (Collected Works of John Galsworthy),0742627780,9780742627789,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78747132,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
51403587,7419,Maid in Waiting End of the Chapter: Volume 1,,9798605424123,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582723219l/51403587._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582723219l/51403587._SX50_.jpg,2020,2,6,,Independently Published,false,76071932,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"The 7th novel of the Forsyte Chronicle and a big shift over to the aristocratic Mont family. We have met some of the Monts before but I found it confusing to sort out relationships with no visual family tree. In the end I decided to plough on and let them sort themselves out.The narrative hangs on the problems of Hubert Cherrell who is in trouble for shooting, in cold blood, a Bolivian muleteer who had been mistreating the mules and who Hubert claims attacked him with a knife. Hubert has been attached to an expedition officially run by an American Professor of archaeology who has, in fact left all the day to day management to Hubert. The Professor has written an account of the expedition in which he criticised Hubert for his behaviour. However, back in England Hubert is the focus of a scandal and the Mont family gather round to protect him from extradition to Bolivia on a murder charge.Hubert's sister Dinny uses her charms on the American Professor who has fallen in love with her and does all in his power to have Hubert exonerated, including editing any criticism of Hubert's actions out of his published account of the Bolivian expedition. At the same time the Mont family call upon all their influential connections within the establishment. Hubert is a weak character with a strong wife and sisters and interesting uncles, Adrian and Hilary."
51591450,7419,In Chancery (Vol. 2 of The Forsyte Saga)[modern library classics](annotated),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76188925,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
15194598,7419,Ten Best Plays,0715607979,9780715607978,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,1,1,,Gerald Duckworth & Company,false,20849918,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,1,1,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
43757756,7419,A Sheaf - Scholar's Choice Edition,129637002X,9781296370022,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,2,19,,Scholar's Choice,false,68090110,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
52995706,7419,To Let: The Forsyte Saga #3: Large Print,,9798628761175,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586227945l/52995706._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586227945l/52995706._SX50_.jpg,2020,4,4,,Independently Published,false,79481087,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Through the massive skylight illuminating the hall at Robin Hill, the July sunlight at five o'clock fell just where the broad stairway turned; and in that radiant streak little Jon Forsyte stood, blue linen suited. His hair was shining, and his eyes, from beneath a frown, for he was considering how to go downstairs, this last of innumerable times, before the car brought his father and mother home. Four at a time, and five at the bottom? Stale! Down the banisters? But in which fashion? On his face, feet foremost? Very stale. On his stomach, sideways? Paltry! On his back, with his arms stretched down on both sides? Forbidden! Or on his face, head foremost, in a manner unknown as yet to any but himself? Such was the cause of the frown on the illuminated face of little Jon...."
26096645,7419,The Forsyte Saga (+Audiobook): With 12 Other Galsworthy Books,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46039364,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,4,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
30597851,7419,For Love of Beasts,1355965063,9781355965060,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,5,8,,Palala Press,false,51134528,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
12542617,7419,"A Modern Comedy, Vol 2",,2940017216088,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,17529663,3,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],s/t: A silent wooing the silver spoon
28105083,7419,Jača od smrti,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449334629l/28105083._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449334629l/28105083._SX50_.jpg,1964,,,,Matica Srpska,false,48111167,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
29990194,7419,The Slaughter of Animals for Food,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,50392892,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
17389499,7419,Frilendy,5424115640,9785424115646,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,1,23,,Book on Demand Ltd.,false,24198204,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,1,23,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Avtor grandioznoj ""Sagi o Forsajtah"" Dzhon Golsuorsi prekrasno znal zhizn' aristokraticheskogo obschestva, ego naibolee yarkie osobennosti i tipichnye haraktery ego predstavitelej. ""Lyubov' dvizhet mirom."" I eto utverzhdenie nashlo otrazhenie na stranitsah takih romanov Golsuorsi, kak ""Patritsij"" i ""Frilendy."" I nevazhno, gde razvorachivaetsya lyubovnaya istoriya v svetskih gostinyh ili v uedinennoj usad'be, chuvstva i perezhivaniya personazhej Golsuorsi odinakovo gluboki i iskrenni."
42102216,7419,Apple Tree [Japanese Import],4102088016,9784102088012,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65671740,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7419', '14404295']","['John Galsworthy', 'Mari Watanabe']","['4.10', '0.0']",[],[],[],
26776663,7419,"Studies and Essays: The Inn of Tranquility, and Others",1517248191,9781517248192,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444685567l/26776663._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444685567l/26776663._SX50_.jpg,2015,9,7,,Createspace Independent Publishing Platform,false,46797627,4,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,9,7,0.00,0,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Under a burning blue sky, among the pine-trees and junipers, the cypresses and olives of that Odyssean coast, we came one afternoon on a pink house bearing the legend: ""Osteria di Tranquillita,""; and, partly because of the name, and partly because we did not expect to find a house at all in those goat-haunted groves above the waves, we tarried for contemplation."
