id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
49552,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SY75_.jpg,1989,3,28,eng,Vintage International,false,3324344,90,1122620,2636657,662038,21626,5:238594|4:239292|3:132446|2:37475|1:14231|total:662038,1942,,,3.98,555946,13417,['957894'],['Albert Camus'],['4.00'],['4065222'],['Matthew    Ward'],['3.88'],"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
50902575,957894,Licht und Schatten. Prosa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71320236,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"«Wenn es mir trotz so vieler Bemühungen, eine Sprache zu schaffen und Mythen zum Leben zu erwecken, nicht eines Tages gelingt, ‹Licht und Schatten› nochmals zu schreiben, werde ich mein Leben lang nichts erreicht haben – das ist meine geheime Überzeugung.»<br /><br />Albert Camus, geboren 1913 in Mondovi/Algerien, wurde vor allem durch seine Romane «Der Fremde» und «Die Pest» weltberühmt. Für sein Werk wurde er 1957 mit dem Literatur-Nobelpreis ausgezeichnet. Am 4. Januar 1960 verunglückte er tödlich.<br /><br />Limitierte Auswahl-Ausgabe der Verlage Fischer, KiWi + Rowohlt von 2003 mit Bändchen für 1 Euro.<br /><br />Dieser Band enthält die Texte<br />»Tod im Herzen« aus «Kleine Prosa»<br />Auszug aus «Tagebuch. März 1951–Dezember 1959»<br />»Die Spiele des Kindes« aus «Der erste Mensch»<br />»Der glückliche Tod« aus «Der glückliche Tod»<br /><br />ISBN mehrfach vergeben: 978-3-499-23424-6<br />9783499234246"
52999479,957894,Correspondencia 1946-1959,,9788494994203,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79486107,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '310304', '14106290']","['Albert Camus', 'René Char', 'Franck Planeille']","['4.00', '4.18', '4.50']",['6130181'],['Ana Nuno'],['3.94'],
43663388,957894,Giao cảm/ Bề trái và bề mặt,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,vie,,false,67934104,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
25783223,957894,Albert Camus Obras Completas Tomo I: Narraciones. Teatro,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435099272l/25783223._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435099272l/25783223._SY75_.jpg,1959,,,spa,Aguilar,false,45633173,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1959,1,1,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],El Extraño / La Peste / La Caida / El Exilio y El Reino<br />Caligula / El Malentendido / El Estado de Sitio<br />Los Justos
51073488,957894,Fiche de lecture L'Exil et le Royaume (Analyse littéraire de référence et résumé complet) (ÉDITIONS DU CÉNACLE),2759304442,9782759304448,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75886995,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
6270266,957894,Oeuvres complètes 1931-1944. Tome 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,64020881,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
53165659,957894,L'�tranger,,9798635710876,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586825013l/53165659._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586825013l/53165659._SX50_.jpg,2020,4,9,,Independently Published,false,79995534,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '18203478']","['Albert Camus', 'Dainy D Angeles']","['4.00', '3.84']",[],[],[],"Condamn� � mort, Meursault. Sur une plage alg�rienne, il a tu� un Arabe. � cause du soleil, dira-t-il, parce qu'il faisait chaud. On n'en tirera rien d'autre. Rien ne le fera plus r�agir: ni l'annonce de sa condamnation, ni la mort de sa m�re, ni les paroles du pr�tre avant la fin.Comme si, sur cette plage, il avait soudain eu la r�v�lation de l'universelle �quivalence du tout et du rien.La conscience de n'�tre sur la terre qu'en sursis, d'une mort qui, quoi qu'il arrive, arrivera, sans espoir de salut. Et comment �tre autre chose qu'indiff�rent � tout apr�s �a ?�tranger sur la terre, �tranger � lui-m�me, Meursault le bien nomm� pose les questions qui deviendront un leitmotiv dans l'oeuvre de Camus."
13624039,957894,加缪中短篇小说集,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335548256l/13624039._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335548256l/13624039._SX50_.jpg,1985,,,zho,外国文学出版社,false,19227787,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1985,1,1,0.00,0,0,['957894'],['Albert Camus'],['4.00'],['5761490'],['郭宏安'],['4.00'],
15143207,957894,Music: An Appreciation,0070340714,9780070340718,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,9,1,,McGraw-Hill Companies,false,20798344,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1995,9,1,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
35078256,957894,Albert CAMUS: philosophe et écrivain,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56376964,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
45723836,957894,"Oeuvres completes : Tome 3, 1949-1956 (Bibliotheque de la Pleaide)",2070117049,9782070117048,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,70509442,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
50369613,957894,L'Étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75321981,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
50369612,957894,L'Étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75321980,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
53187749,957894,Sisyfos-myten,,9788702298772,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587028713l/53187749._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587028713l/53187749._SX50_.jpg,2020,4,17,,Gyldendal,false,80180338,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '17495660', '12394827', '20213720']","['Albert Camus', 'Peter Stoltze', 'Helga Vang Lauridsen', 'Poul Becker']","['4.00', '3.98', '4.00', '0.0']",[],[],[],Den franske forfatter Albert Camus' (1913-1960) filosofiske essay udkom på fransk i 1942 og fremstår i dag som en nøgle til forståelsen af begreberne absurditet og eksistens i hans forfatterskab. Den danske oversættelse er fra 1960.
49290540,957894,দ্য মিথ অব সিসিফাস,978938511,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73604974,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1942,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"মিথ অফ সিসিফাস, আলবেয়ার কাম্যু রচিত একটি দার্শনিক প্রবন্ধ। এটি প্রায় ১২০ পৃষ্ঠার এবং প্রথম প্রকাশিত হয়েছিলো ১৯৪২ সালে, ফ্রেঞ্চ ভাষায়, নাম ছিলো Le Mythe de Sisyph; প্রথম এর ইংরেজি অনুবাদ করেন জাস্টিন ও’ব্রায়েন, ১৯৫৫ সালে।<br /><br />রচনাটিতে কাম্যু মূলত তাঁর এবসার্ড বিষয়ক দর্শনকে তুলে ধরেন: মানুষের নিরর্থক অর্থ খুঁজে বেড়ানোর প্রচেষ্টা, ঈশ্বরহীন দুর্বোধ্য পৃথিবীর একতা এবং স্বচ্ছতা এবং চিরকালীন সত্য কিংবা মূল্যবোধ- সমূহ। সত্যিকারের এবসার্ডের উপলব্ধির জন্য কি আত্মহত্যা জরুরি? কাম্যু বলেছেনঃ “না। দরকার শুধু মাত্র বিদ্রোহের।” এরপর তিনি এবসার্ড জীবনের কিছু রূপরেখা দেখিয়েছেন। শেষ অধ্যায়টিতে তিনি মানুষের জীবনের অদ্ভুতত্ব (এবসার্ডিটি) -এর তুলনা করেছেন সিসিফাসের অবস্থার সাথে। গ্রিক পুরাণে দেবতাদের দ্বারা অভিশপ্ত চরিত্র সিসিফাস, যাকে একটা পাথরকে গড়িয়ে গড়িয়ে পাহাড়ের চূড়ায় নিয়ে যেতে হয় যেখানে থেকে ওটা নিজের ভারে আপনা থেকেই আবার গড়িয়ে পড়ে যায়। সিসিফাসকে এই কাজ করে যেতে হয় অনন্তকাল ধরে।রচনাটির শেষাংশ ছিলো এমন, “ এই পরিশ্রম নিজেই... যথেষ্ট কারো হৃদয়কে ভরে তুলতে। যে কেউই সিসিফাসকে সুখী হিসেবে কল্পনা করবে।”<br /><br />কাম্যুর এই লেখার সাথে তাঁর আরো কিছু লেখার সম্পর্ক খুঁজে পাওয়া যায়। এর মধ্যে উল্লেখযোগ্য হচ্ছে, উপন্যাস “দ্য আউটসাইডার” (১৯৪২), নাটক “ক্যালিগুলা” (১৯৪৫), এবং বিশেষ করে তাঁর প্রবন্ধ “দ্য রেবেল” (১৯৫১)।"
38457727,957894,Fragments d'un combat 1938-1940. Alger Républicain (Tome 1) - Le Soir Républicain: Alger Républicain. Le Soir Républicain,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60082281,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
48613052,957894,Correspondance (1854-1898): (1945-1959) (Blanche),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73949289,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '45410', '4767141']","['Albert Camus', 'Nicola Chiaromonte', 'Samantha Novello']","['4.00', '4.14', '0.0']",[],[],[],
38457726,957894,Actuelles (Tome 3) - Chroniques algériennes (1939-1958),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60082280,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
41055045,957894,"À ""Combat"": éditoriaux et articles (1944-1947)",2070453340,9782070453344,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,Gallimard,false,64111719,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"Entre le 21 août 1944 et le 3 juin 1947, Albert Camus est rédacteur en chef et éditorialiste à Combat. Ses 165 articles signés, authentifiés, ou légitimement attribuables nous transmettent le témoignage lucide d'un journaliste conscient de ses responsabilités dans une époque où, au sortir de l'Occupation, il faut à la fois réorganiser la vie quotidienne et dessiner l'avenir de la France et de l'Europe. Sur de multiples sujets la politique intérieure ; l'épuration ; la politique étrangère ; les droits, les devoirs et le rôle d'une nouvelle presse ; la politique coloniale, et, en particulier, la nécessité de doter l'Algérie d'un nouveau statut, Camus informe et réagit. On entend dans ces textes la voix passionnée d'un écrivain dans l'histoire, épris de justice, de liberté et de vérité ; mais aussi obstinément soucieux d'introduire la morale en politique et d'exiger le respect de la dignité humaine."
38457724,957894,"Albert Camus éditorialiste à ""L'Express"" (Mai 1955 - Février 1956) (Cahiers Albert Camus)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60082278,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '17693474']","['Albert Camus', 'Paul-F. Smets']","['4.00', '0.0']",[],[],[],
53106057,957894,La peste,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586535175l/53106057._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586535175l/53106057._SX50_.jpg,2017,,,spa,MIRLO EDICIONES,false,79755360,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"La peste se convierte en una metáfora quimérica de la condición humana, presa de su destino, es una amarga y penetrante alegoría de un mundo al que sólo una catástrofe logra devolverle su humanidad."
51646734,957894,L'Étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76215648,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
35125781,957894,Das Frühwerk. Der Fremde / Die Pest / Der Mythos von Sisyphos,3792002000,9783792002001,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494679357l/35125781._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494679357l/35125781._SY75_.jpg,1995,8,1,ger,Rauch Karl Verlag Kg,false,56443999,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"Der Fremde (franz. L’Étranger) ist ein Roman des französischen Schriftstellers und Philosophen Albert Camus. Er erschien 1942 im Pariser Verlagshaus Gallimard und wurde einer der meistgedruckten französischen Romane des 20. Jahrhunderts. Er gilt als eines der Hauptwerke der Philosophie des Existentialismus.<br /><br />Die Pest (franz. La Peste) ist ein Roman von Albert Camus aus dem Jahr 1947.<br /><br />Nach fünfjähriger Arbeit stellte Albert Camus am Ende des ersten Nachkriegsjahres 1946 seinen Roman „Die Pest“ fertig. Bereits kurz nach der Veröffentlichung im Juni 1947 wurde das Werk ein großer Erfolg. Als einer der bedeutendsten Romane der Résistance und der französischen Nachkriegsliteratur ist die Chronik zum Allgemeingut der europäischen Kultur und damit weltberühmt geworden. Sie gehört insbesondere in Frankreich zur Pflichtlektüre an den Schulen.<br /><br />Werkhintergrund sind Camus’ persönliche Erfahrungen – insbesondere die des Zweiten Weltkriegs. Somit ist „Die Pest“ eine Reflexion aus distanziertem Blickwinkel über den Widerstand der Menschen gegen physische und moralische Zerstörung, bildet jedoch gleichzeitig einen wichtigen Bestandteil in Camus’ Philosophie, der Auseinandersetzung mit der Absurdität. Da die Handlungsgeschichte die Struktur eines Dramas mit fünf Akten aufweist, wurde das Werk in vielen Ländern auch als Theaterstück aufgeführt.<br /><br />Der Mythos des Sisyphos (französischer Originaltitel: Le mythe de Sisyphe) ist ein philosophischer Essay von Albert Camus aus dem Jahr 1942, erschienen bei Gallimard in Paris. Die erste deutsche Übersetzung aus dem Jahr 1956[1] trägt den Titel Der Mythos von Sisyphos. Ein Versuch über das Absurde."
51646733,957894,L'Étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76215646,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
51646732,957894,L'Étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76215645,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
52314431,957894,Analyse de l'œuvre : La Peste (résumé et fiche de lecture plébiscités par les enseignants sur fichedelecture.fr),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71683165,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
