id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
32585,18317,Hunger,0486431681,9780486431680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SY75_.jpg,2003,11,17,eng,Dover Publications,false,3135610,69,91008,164587,40638,2855,5:15614|4:15048|3:7150|2:2049|1:777|total:40638,1890,,,4.05,28703,1416,['18317'],['Knut Hamsun'],['4.00'],"['488173', '6722570']","['George Egerton', 'Viki Kärkkäinen']","['4.06', '4.07']","One of the most important and controversial writers of the 20th century, Knut Hamsun made literary history with the publication in 1890 of this powerful, autobiographical novel recounting the abject poverty, hunger and despair of a young writer struggling to achieve self-discovery and its ultimate artistic expression. The book brilliantly probes the psychodynamics of alienation, obsession, and self-destruction, painting an unforgettable portrait of a man driven by forces beyond his control to the edge of the abyss. Hamsun influenced many of the major 20th-century writers who followed him, including Kafka, Joyce and Henry Miller. Required reading in world literature courses, the highly influential, landmark novel will also find a wide audience among lovers of books that probe the ""unexplored crannies in the human soul"" (George Egerton)."
25364955,18317,Knut Hamsuns brev (Bd. 1) 1879 -1895,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429112549l/25364955._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429112549l/25364955._SX50_.jpg,1994,,,nor,Gyldendal Norsk Forlag,false,45109248,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,1,1,0.00,0,0,"['18317', '13702579']","['Knut Hamsun', 'Harald S. Næss']","['4.00', '3.95']",[],[],[],"Boka er det første av i alt seks bind, og inneholder brev Knut Hamsun skrev i ungdomsårene 1879 til 1895, før han hadde oppnådd en forfatteridentitet og før hans litterære gjennombrudd. Med person- og tittelregister, og liste over adressater. Illustrert."
51332143,18317,Verzameld proza deel 7,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,,Uitgeverij Heideland Hasselt,false,76015936,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
51332182,18317,Verzameld proza deel 9,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966,,,,Uitgeverij Heideland Hasselt,false,76015946,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
51332168,18317,Verzameld proza deel 8,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,,Uitgeverij Heideland Hasselt,false,76015944,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
50644917,18317,Samlede verker. 2 : Redaktør Lynge / Ny jord / Pan,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579893526l/50644917._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579893526l/50644917._SY75_.jpg,1976,,,nor,Gyldendal,false,75654211,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"<i>Del av Samlede verker, bind 1-15, med felles ISBN 82-05-03131-2 / 978-82-05-03131-9.</i>"
30840284,18317,"Siesta / Victoria / Æventyrland (Samlede verker, #3)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,nor,Gyldendal Norsk Forlag AS,false,51439425,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
50697410,18317,Auf überwachsenen Pfaden,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75724353,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],['4245201'],['Alken Bruns'],['4.11'],
17213372,18317,Kjærlighetsmøte,,9788242115089,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357506899l/17213372._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357506899l/17213372._SX50_.jpg,2004,6,21,nor,LBF,false,23696517,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,6,21,0.00,0,0,"['59712', '1967993', '872431', '332795', '2114817', '3148648', '3383664', '2747240', '1471533', '6880647', '775290', '6880648', '374263', '898462', '4136373', '2856594', '1351682', '72295', '765876', '79875', '285217', '2730977', '947', '18317', '4524420', '6880649']","['Sappho', 'Torgeir Rebolledo Pedersen', 'Arne Garborg', 'Rolf Jacobsen', 'Gunvor Hofmo', 'Herman Wildenvey', 'Bertrand Besigye', 'Aslaug Vaa', 'Tor Jonsson', 'Kate Næss', 'Inger Hagerup', 'Inger Elisabeth Hansen,', 'Arild Nyquist', 'Stein Mehren', 'Annie Riis', 'Rudolf Nilsen', 'André Bjerke', 'Lars Saabye Christensen', 'Halldis Moren Vesaas', 'Tarjei Vesaas', 'Johann Wolfgang von Goethe', 'Henrik Ibsen', 'William Shakespeare', 'Knut Hamsun', 'Kim Haugen', 'Laila Goody']","['4.21', '3.46', '3.68', '4.07', '4.10', '3.53', '3.71', '4.50', '4.14', '0.0', '4.08', '0.0', '3.98', '4.21', '3.62', '4.06', '4.06', '3.91', '3.96', '3.98', '3.80', '3.78', '3.87', '4.00', '3.49', '3.67']",[],[],[],"""Kjærlighetsmøte"" inneholder 45 dikt av følgende lyrikere: Sapfo, Torgeir Rebolledo Pedersen, Arne Garborg, Rolf Jacobsen, Gunvor Hofmo, Herman Wildenvey, Cathrine Grøndahl, Bertrand Besigye, Nils Øivind Haagensen, Harald Sverdrup, Astrid Hjertenæs Andersen, Magli Elster, Aslaug Vaa, Tor Jonsson, Kate Næss, Einar Skjæraasen, Claes Gill, Olaf Bull, Inger Hagerup, Inger Elisabeth Hansen, Arild Nyquist, Stein Mehren, Annie Riis, André Bjerke, Lars Saabye Christensen, Erik Bystad, Halldis Moren Vesaas, Tarjei Vesaas, Rudolf Nilsen, Arne Garborg, Johann Wolfgang von Goethe, Henrik Ibsen, William Shakespeare og Knut Hamsun.<br /><br />Bli med på en reise gjennom kjærlighetslyrikken!<br /><br />Det er skuespillerne og lydbokinnleserne Laila Goody og Kim Haugen som har valgt ut diktene de leser på lydboka""Kjærlighetsmøte"". Utvalget spenner vidt: Du finner både norsk og utenlandsk poesi, gammelt og nytt - fra bevegende dikt av den greske lyrikeren Sapfo via en av de aller vakreste Shakespeare-sonettene til våre egne store poeter Halldis Moren Vesaas, Einar Skjæraasen og Lars Saabye Christensen.<br /><br />Laila Goody og Kim Haugen beskriver diktutvalget slik:<br /><br />”Kjærlighetsdikt er så mangt. Jeg har valgt dikt om lidenskap, dikt om angst for kjærligheten, dikt om lengsel, dikt som diskuterer kjærlighetens vesen og dikt som handler om kjærlighet og undring over naturen og livet, rett og slett. Og jeg har vært så heldig å få velge dikt blant poeter jeg selv er veldig glad i. Jeg ønsker lytteren en nær og mangfoldig opplevelse!”Laila Goody<br /><br />”Å få lese lyrikk av Norges største diktere er en glede og en stor ære. Jeg har valgt dikt som rørte noe ved meg, som ga meg noe. Det være seg sorg eller glede, stormende kjærlighet eller smilende betraktninger. Alt innenfor det store landskapet som kalles kjærlighet.”Kim Haugen"
27781840,18317,Odabrane nordijske novele,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447161022l/27781840._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447161022l/27781840._SY75_.jpg,1918,,,scr,Tisak i naklada Lav. Weiss-a u Bjelovaru,false,47758787,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14662104', '648081', '18317', '38266', '6815']","['Alfred Hedenstjerna', 'Bjørnstjerne Bjørnson', 'Knut Hamsun', 'Selma Lagerlöf', 'August Strindberg']","['0.0', '3.38', '4.00', '3.85', '3.53']",[],[],[],Sadrži:<br /><br />Alfred Hedenstjerna - Starija sestra<br /><br /> - Kajanje<br /><br />Bjørnstjerne Bjørnson - Orlovsko gnijezdo<br /><br /> - Zagonetka života<br /><br />Knut Hamsun - Ženina pobjeda<br /><br /> - Aleksandar i Leonarda<br /><br />Selma Lagerlöf - Ujak Ruben<br /><br />August Strindberg - Brižna žena
33655637,18317,Romanzi e racconti n. 13: quindicinale di narrativa,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483279367l/33655637._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483279367l/33655637._SY75_.jpg,1966,5,,ita,Sadea,false,54520707,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['3535', '16258787', '113010', '113850', '18317']","['William Faulkner', 'Goda Gábor', 'Prosper Mérimée', 'Charles Nodier', 'Knut Hamsun']","['3.85', '0.0', '3.59', '3.72', '4.00']",[],[],[],
34608794,18317,Bettina svigter ikke og andre fortællinger for teen-agers,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1960,,,dan,Carit Andersen,false,55758216,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6589483', '7990952', '212636', '6431740', '1666116', '18317', '227924', '80498', '8637', '3292974', '6430383', '7103488', '274811', '2961182', '176095', '6076026']","['Ellinor Carit Andersen', 'Finn Gerdes', 'Gertrude Schweitzer', 'Brian Cleeve', 'Grethe Heltberg', 'Knut Hamsun', 'Eleanor Farjeon', 'Gunnar Gunnarsson', 'Hugh B. Cave', 'Martin A. Hansen', 'Carl Bang', 'Ralph Oppenhejm', 'James L. Summers', 'Jørgen Nielsen', 'Tove Ditlevsen', 'Saki']","['2.00', '3.33', '3.56', '3.71', '3.50', '4.00', '4.04', '3.93', '3.78', '3.70', '3.62', '3.82', '3.42', '3.72', '4.16', '3.94']",[],[],[],Novellesamling.<br /><br />INDHOLD:<br /><br />Gertrude Schweitzer: Gadedørsnøglen. <br />Brian Cleeve: Manden med det hvide ar. <br />Grethe Heltberg: De røde ørenringe. <br />Finn Gerdes: Saftevand. <br />Knut Hamsun: Victoria. <br />Eleanor Farjeon: Og jeg vugger mit barn. <br />Saki: Det åbne vindue. <br />Gunnar Gunnarsson: En omstrejfers historie ; Dommedag. <br />Hugh B. Cave: Bange for piger. <br />Martin A. Hansen: En smålandsk huldre. <br />Carl Bang: Eventyret om den unge mand og Adelaïde. <br />Ralph Oppenhejm: Det skulle så være. <br />James L. Summers: Bettina svigter ikke. <br />Jørgen Nielsen: Andre folks børn. <br />Tove Ditlevsen: Mænds træskhed
35016298,18317,Nye historier fra de syv have,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1960,,,dan,Carit Andersen,false,56299220,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6912676', '1156563', '1240', '478706', '14529353', '7047022', '15429110', '1455', '16797004', '76147', '18317', '303855', '932179', '29227', '16797007', '16797008', '4624490', '10234']","['Mogens Knudsen', 'Holger Drachmann', 'Jack London', 'Hanson W. Baldwin', 'Harry Blomberg', 'Tom  Kristensen', 'F. Marryat', 'Ernest Hemingway', 'Claes Krantz', 'Richard Sale', 'Knut Hamsun', 'Georg Heym', 'C.S. Forester', 'Giovanni Boccaccio', 'Nicolas Monsarrat', 'J.N. Hall', 'Edgar Allan Poe', 'John Russell']","['4.21', '4.11', '3.96', '4.10', '4.00', '4.02', '3.27', '3.83', '0.0', '3.92', '4.00', '4.09', '4.19', '3.85', '0.0', '2.00', '4.17', '3.84']",[],[],[],"INDHOLD:<br /><br />Holger Drachmann: Ørnen<br />Jack London: McCoys oldebarn<br />Hanson W. Baldwin: Torpederingen af ""Lusitania""<br />Harry Blomberg: De skibbrudne på Elefantøen,<br />Tom Kristensen: Jaget<br />F. Marryat: Sydvest til vest 3/4 vest<br />Ernest Hemmingway: Efter stormen<br />Claes Krantz: Spaniens svøbe<br />Richard Sale: Den syvende bølge<br />Knut Hamsun: Reiersen af ""Sydstjærnen""<br />Georg Heym: Skibet<br />C.S. Forester: Da ""Scharnhorst"" gik ned<br />Giovanni Boccaccio: Landolfos gode lykke<br />Nicolas Monsarrat: Skibet der døde af skam<br />J.N. Hall: Kaptajn Handys erindringer<br />Edgar Allan Poe: I malstrømmen<br />John Russell: Den forsvundne gud"
35214368,18317,Om Hamsun. Glimt fra en digterskæbne,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495578498l/35214368._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495578498l/35214368._SX50_.jpg,1957,,,dan,Steen Hasselbalchs Forlag,false,56554007,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['16881349', '18317']","['Poul Knudsen', 'Knut Hamsun']","['0.0', '4.00']",[],[],[],
37880528,18317,"Vinduet nr. 3, 1985",8205162654,9788205162655,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515507142l/37880528._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515507142l/37880528._SX50_.jpg,1985,,,nor,Gyldendal,false,59585241,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1985,,,0.00,0,0,"['175058', '6312388', '1081319', '816778', '17586932', '824354', '289438', '144310', '18317', '514023', '760013', '17586933', '4333071', '2621063', '17586934', '483063', '3449', '17586935', '2786769', '143', '17586936', '7134610', '971998', '17586937', '3419936', '17586938', '16525059', '17586939', '1152374', '562908']","['Jan Kjærstad', 'Karin Moe', 'Lars Andersson', 'Lars Ahlin', 'Jofrid Eriksson', 'Ole Robert Sunde', 'Hugh MacDiarmid', 'Lars Frode Larsen', 'Knut Hamsun', 'Gabriele Haefs', 'Bernhard Lassahn', 'Sven Erik Olsen', 'Morten Claussen', 'Lars Thomas Braaten', 'Ingrid Nymoen', 'Verena Reichel', 'Graham Swift', 'Turid Barth Pettersen', 'Tom Lotherington', 'Edward Mendelson', 'Herdis Eggen', 'Tron Jensen', 'Jan Inge Sørbø', 'Beret Wicklund', 'Marta Norheim', 'Rakel Christina Granaas', 'Sólveig Øyri', 'Lars Sætre', 'Cecilie Løveid', 'Stig Sæterbakken']","['3.86', '4.00', '3.61', '3.43', '0.0', '3.75', '3.90', '3.96', '4.00', '4.07', '3.57', '0.0', '3.26', '0.0', '0.0', '3.57', '3.66', '0.0', '3.64', '4.17', '0.0', '2.50', '4.50', '0.0', '3.60', '0.0', '0.0', '0.0', '3.68', '3.85']",[],[],[],
39297956,18317,Gullaldernoveller,8205238421,9788205238428,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521218239l/39297956._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521218239l/39297956._SX50_.jpg,1996,,,nor,Gyldendal,false,60878375,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1996,,,0.00,0,0,"['992099', '648081', '59158', '3419158', '738045', '4091639', '872431', '18317']","['Øystein Lønn', 'Bjørnstjerne Bjørnson', 'Jonas Lie', 'Kristian Elster', 'Amalie Skram', 'Alexander L. Kielland', 'Arne Garborg', 'Knut Hamsun']","['3.17', '3.38', '3.66', '3.67', '3.69', '3.75', '3.68', '4.00']",[],[],[],"Lønn har hatt i oppdrag å gjøre et utvalg av noveller fra den norske gullalderdiktningen. Utvalget skulle avsløre hans eget forhold til novellene, med andre ord en avsløring av hva han har hatt bruk for, og hva han har brukt i sitt eget forfatterskap. Forfatterne som er representert er: Lie, Bjørnson, Kielland, Elster, Garborg, Skram og Hamsun. Sistnevnte oppfattes ikke som en dikter fra gullalderen, men er tatt med siden Hamsun er den som åpnet døren mot det nye århundret. Språket i tekstene er det opprinnelige."
44121302,18317,Victoria; Die Geschichte Einer Liebe;,0274726432,9780274726431,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68613899,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['3061047', '18317']","['Mathilde Mann', 'Knut Hamsun']","['3.74', '4.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
49948628,18317,First Chapter Collection 004,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72579279,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,23,0.00,0,0,"['5481957', '239579', '545254', '2041', '2160952', '1244', '7799', '820026', '4927444', '478315', '18317', '250132', '843679', '3506020', '46594', '15089261', '805446', '17183788', '4623186', '19769', '19413613', '9806664', '2713394', '17183742', '17162619', '4110873']","['Various', 'Charles Dickens', 'R.D. Blackmore', 'Frances Hodgson Burnett', 'John Dryden Kuser', 'Mark Twain', 'Nathaniel Hawthorne', 'Daniel Steele', 'R.M. Ballantyne', 'Fergus Hume', 'Knut Hamsun', 'George Parsons Lathrop', 'William Le Queux', 'Curtis Yorke', 'Charles Brockden Brown', 'Fiddlesticks', 'Craig Campbell', 'Lynne T', 'Eleanor Howard', 'Larry Wilson', 'Joyfull', 'Rachel', 'Maryann', 'Kathrine Engan', 'Bruce Kachuk', 'Availle']","['3.98', '3.89', '3.73', '4.14', '0.0', '3.86', '3.45', '3.83', '3.78', '3.62', '4.00', '3.75', '3.54', '5.00', '3.45', '4.50', '3.58', '3.24', '3.12', '3.89', '0.0', '3.82', '3.63', '4.00', '3.75', '3.81']",[],[],[],"Librivox First Chapter Collection 004 - a collection of the first chapters of 15 different books, chosen by Librivox volunteers.<br /><br />This volume includes the first chapters of books by authors such as Charles Dickens, R. D. Blackmore, and Frances Hodgson Burnett, as well as a Spanish translation of The Scarlet Letter, the Code Napoleon, and much more! (Summary by Rachel)"
53278181,18317,เรื่องสั้นโนเบล ชุดที่ 20 มอนโด,,9786167184579,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587976924l/53278181._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587976924l/53278181._SY75_.jpg,2016,4,,tha,นาคร,false,81097522,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['13450', '14444', '55397', '19983724', '20242687', '2147', '18317', '6410']","['Gabriel García Márquez', 'Isaac Bashevis Singer', 'Nadine Gordimer', 'J. M. G. Le Clézio', 'Mo Yan', 'Ivo Andrić', 'Knut Hamsun', 'Alice Munro']","['3.97', '4.05', '3.57', '4.00', '0.0', '4.31', '4.00', '3.92']",['13932142'],['นิรัติศัย หล่ออรุโณทัย'],['4.00'],"สมัยที่โลกแห่งข่าวสารอยู่ในแนวระนาบ ชีวิตจริงอยู่บนอาคารแนวตั้ง เรื่องเล่าอันหลากหลายทั้งแนวกว้าง ยาวและสูง อย่าง ""มอนโด"" รวมเรื่องสั้นรางวัลโนเบล ชุดที่ 20 น่าจะได้ทำให้เราได้เห็นมิติหลากหลาย เห็นเทพธิดาแพศยาของมาเกซ เห็นการขายความโบราณอย่างงานของอานดริชและเกอร์ดิเมอร์ เห็นคนเล็กคนน้อยอย่างงานของซิงเกอร์ และแฮมซุน เห็นความใสบริสุทธิ์แม้ในโลกที่มิดหม่นอย่างงานของเกลซีโย และมันโร หรือเห็นการเสียดสี ขบขัน ในงานของม่อ เหยียน มิติที่หลากหลายเหล่านี้คงจะพอเติมพลังแห่งสำนึกและความดีงามให้เกิดขึ้นกับพลเมืองอย่างเราได้<br /><br />สารบัญ<br />- เจ้าของจดหมาย<br />- เทพธิดาผู้มาถึงเวลาหกโมงเย็น<br />- เพื่อนเก่า<br />- มอนโด<br />- ทาสสาว<br />- ผู้คนในเมืองชายฝั่งทะเล<br />- บนร่างคู่ขนาน<br />- วิมานรักกลางป่าช้าของซือฟู"
