id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
66414,36913,Gitanjali,1420926306,9781420926309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY75_.jpg,2005,1,1,eng,Digireads.com,false,2066877,432,25677,36515,8448,551,5:4640|4:2420|3:1005|2:237|1:146|total:8448,1910,,,4.32,5774,362,"['36913', '29963']","['Rabindranath Tagore', 'W.B. Yeats']","['4.13', '4.16']",[],[],[],"Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, ""Gitanjali"" is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910."
42593051,36913,Zerwane pęta oraz inne opowiadania,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1928,,,pol,Wydawnictwo polskie,false,66284435,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '2908545']","['Rabindranath Tagore', 'Józef Birkenmajer']","['4.13', '3.42']",[],[],[],
678730,36913,My Dear Master: Rabindranath Tagore & Helene Meyer-Franck/Heinrich Meyer-Benfey Correspondence 1920-38,8175222298,9788175222298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,664724,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
43317254,36913,"Rabindranath Tagore's The King Of The Dark Chamber: ""You can't cross the sea merely by standing and staring at the water.""",1780009593,9781780009599,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67227285,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
35294663,36913,Rabindra Rachanabali : Vol 9,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56659862,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
43317255,36913,"Rabindranath Tagore's Fruit Gathering: ""Men are cruel, but man is kind.""",1780009607,9781780009605,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67227286,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
49883585,36913,Selected poems of Rabindranath Tagore,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72224665,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
46135335,36913,Milliyetcilik,975796932X,9789757969327,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71073179,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
39599835,36913,দীপিকা,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61188763,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
51940819,36913,Kheya ( Bengali Edition ),1718709021,9781718709027,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71692700,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
41822763,36913,Kaboolivalayum Mattu Kuttikkadhakalum,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65271452,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
49656960,36913,Complete Works of Rabindranath Tagore,8184170165,9788184170160,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71901853,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],Best Selling Book
22673827,36913,Poemas Elegidos,9875506168,9789875506169,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,42178717,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,5,30,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
22455287,36913,The Bengali Book of English Verse,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,41888158,4,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,10,14,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
40249159,36913,Aukso miražas,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527760430l/40249159._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527760430l/40249159._SY75_.jpg,1983,,,lit,Vaga,false,62533022,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '17118258']","['Rabindranath Tagore', 'Rabindranatas Tagorė']","['4.13', '4.00']",[],[],[],
45022930,36913,Λυρικά δράματα: Η Σίτρα - Ο Σανγιάζι,,9789603350262,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555008462l/45022930._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555008462l/45022930._SY75_.jpg,2003,12,,gre,Ηριδανός,false,69697694,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '7813871']","['Rabindranath Tagore', 'Ραμπιντρανάθ Ταγκόρ']","['4.13', '3.25']",['4671953'],['Κώστας Τρικογλίδης'],['3.63'],"Ο Σιτραβάχανα είναι ο πρώτος στη μακριά γραμμή της δυναστείας του, που δεν απόχτησε αρσενικό παιδί. Έχει μόνο μια θυγατέρα, τη Σιτράγκαντα, για διαιώνιση της γενιάς του. Γι' αυτό την ανέθρεψε σαν αγόρι, της έμαθε το χειρισμό του τόξου και των όπλων και της δίδαξε όλα τα καθήκοντα ενός μονάρχη. Μέχρι που η βασιλοπούλα ερωτεύεται."
22044712,36913,রবীন্দ্র ভ্রমণ সাহিত্য সমগ্র প্রথম খন্ড (পাশ্চাত্য),,9789848765531,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399385566l/22044712._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399385566l/22044712._SX50_.jpg,2010,10,,ben,"প্রথমা প্রকাশন, বাংলাদেশ",false,41368735,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,10,1,0.00,0,0,"['36913', '8189226']","['Rabindranath Tagore', 'আবুল মোমেন']","['4.13', '3.18']",[],[],[],"রবীন্দ্রনাথ বাঙালি জীবনে এক বিস্ময়। এত তাঁর রচনা, এত কাজে তাঁর ব্যস্ততা, জমিদারি থেকে বিশ্বমানের শিক্ষাপ্রতিষ্ঠান পরিচালনার মতো গুরুদায়িত্ব কাঁধে, তার পরও জীবনের প্রায় চারটি দশক টানা এক মাস এক জায়গায় থেকেছেন ক্বচিৎ। নতুন জায়গার টানে আর ভালোবাসার ডাকে কেবল ছুটেছেন। যে কালে বাঙালি কিনা ঘর থেকে দু-পা ফেলে কোথাও যায় না, ঘরকুনো, ভেতো, ভীতু কুঁড়ে বলে দুর্নাম কুড়িয়েছে তখন রবীন্দ্রনাথ বাংলা ও ভারত ঢুঁড়ে, পূর্ব-পশ্চিমের চেনাজগৎ চষে অসুস্থ শরীরে ছুটেছিলেন দক্ষিণ আমেরিকার দুর্গম পাহাড়ি দেশ পেরুর পথে। ভাঙা শরীরকে চাঙা করতে আর্জেন্টিনায় যাত্রাবিরতি করেছিলেন। ভ্রমণ তাঁকে কাহিল করেনি, ভ্রমণের অনিশ্চয়তা বা ব্যস্ততা পারেনি সৃজনশীলতায় কি দায়িত্ব পালনে বাদ সাধতে। বরং সব দাবি মিটিয়ে ভ্রমণের অভিজ্ঞতাও লিখে গেছেন-বাংলা সাহিত্যের উপেক্ষিত এ ভান্ডারকে সমৃদ্ধ করে। সরস মনে সকৌতুকে জানিয়েছেন কী দেখলেন, কী বুঝলেন, কাদের সঙ্গে মিশলেন-সেসব কথা। বাংলা ভ্রমণসাহিত্যেও রবীন্দ্রনাথই হয়ে থাকলেন ধরাছোঁয়ার বাইরে। সবার চেয়ে এগিয়ে। প্রথম খণ্ডে আছে ১. য়ুরোপ-প্রবাসীর পত্র, ২. য়ুরোপ-যাত্রীর ডায়ারি, ৩. পশ্চিম-যাত্রীর ডায়ারি ও ৪. রাশিয়ার চিঠি।"
38652775,36913,Letters,1294981668,9781294981664,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,2,12,,Scholar's Choice,false,60263839,6,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
16279981,36913,Words of the Master,9381523096,9789381523094,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378683234l/16279981._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378683234l/16279981._SX50_.jpg,2013,2,16,eng,Niyogi Books,false,45486243,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
36269731,36913,Rusya’dan Mektuplar,,9786050060119,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505851493l/36269731._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505851493l/36269731._SX50_.jpg,2008,1,,tur,Agora Kitaplığı,false,57925796,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"Avrupa’daki bazı hac yerlerinde, doğuştan sakat olanları<br />aniden düzelten ilahi mucizelerden bahsedilir; burada, 1920’lerle 1930’ların başının Sovyet Rusya’sında olan da bu işte, sakatın<br />koltuk değneği bir anda arabaya dönüşüvermiş sanki. İnsanlar<br />burada başları dik yürüyorlar; zihinleri ve elleri kendilerine ait olmuş.<br /><br />Ben bir zamanlar kendimi edebiyata adamak için kayığımı<br />Padma kumsalına çekmiştim. Kalemimle fikirler madenini <br />kazacağıma, bunun hayattaki tek işim olduğuna, başka hiçbir şeye yeteneğim olmadığına inanıyordum. Yetmişime yaklaştığım halde, <br />daha önce asla sabrımı tüketmiş de değildim. Ülkemizin taşınmaz cahillik yüküne bakıncaher şeyden çok kaderimizi suçlamıştım. <br />Buradaysa eğitimin sadece ders notlarını ezberleyerek sınav geçmeye hiç benzemeyen bir yanını gördüm; eğitimin esasında ‘insan karakterini oluşturmak’ anlamına geldiğini öğrendim. Üstelik, daha önce Rusya’daki devrimci işçilerin katlandıkları dayanılmaz ıstırapla kıyaslanınca bizdeki polis dayaklarının bile çiçek yağmuru gibi kaldığını gözledim. <br /><br />Okuduğum kitaplarda bu büyük ülkenin, Sovyet Rusya’nın<br />‘aşılması zor güçlükleri’ni okumuştum, şimdiyse bu güçlerin<br />üstesinden gelinebileceğini kendi gözlerimle görmüş bulunuyorum."
34507477,36913,Rabindranath Tagore's the Crescent Moon: Age Considers; Youth Ventures.,1780009615,9781780009612,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,6,3,,Portable Poetry,false,55633316,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"""Age considers; youth ventures."" Poetry is a fascinating use of language. With almost a million words at its command it is not surprising that these Isles have produced some of the most beautiful, moving and descriptive verse through the centuries. In this series we look at individual poets who have shaped and influenced their craft and cement their place in our heritage. In this volume we venture to the East. To met a poet who speaks a common language of love and mysticism which continues to convey valuable insights into universal themes in contemporary society. Rabindranath Tagore (1861-1941) who was a gifted Bengali Renaissance man, distinguishing himself as a philosopher, social and political reformer and a popular author in all literary genres. He was instrumental in an increased freedom for the press and influenced Gandhi and the founders of modern India. He composed hundreds of songs which are still sung today as they include the Indian and Bangladesh's national anthems. His prolific literary life has left a legacy of quality novels, essays and in this collection of prose poetry some of his finest poetical works. Together they earned him the distinction of being the first Asian writer to receive the Nobel Prize in Literature in 1913. Many of other poems are also available as an audiobook from our sister company Portable Poetry. Many samples are at our youtube channel http: //<a target=""_blank"" href=""http://www.youtube.com/user/PortablePoetry?feature=mhee"" rel=""nofollow"">www.youtube.com/user/PortablePoetry?f...</a> The full volume can be purchased from iTunes, Amazon and other digital stores. Among our readers are Shyama Perera Mitchley and Ghizela Rowe"
52796791,36913,Hohe Lieder (TREDITION CLASSICS),3847236199,9783847236191,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78911141,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],['20169677'],['Marie Luise Gothein'],['0.0'],
27582053,36913,"Rabindranath Tagore, Literary collection",1502797836,9781502797834,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,10,11,,Createspace Independent Publishing Platform,false,47602854,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '3919479']","['Rabindranath Tagore', 'Surendranath Tagore']","['4.13', '3.83']",[],[],[],"Rabindranath Tagore (1861 - 1941) was a Bengali polymath who reshaped Bengali literature and music in the late 19th and early 20th centuries. Author of Gitanjali and its ""profoundly sensitive, fresh and beautiful verse"", he became the first non-European to win the Nobel Prize in Literature in 1913. In translation his poetry was viewed as spiritual and mercurial; however, his ""elegant prose and magical poetry"" remain largely unknown outside Bengal.Tagore introduced new prose and verse forms and the use of colloquial language into Bengali literature, thereby freeing it from traditional models based on classical Sanskrit. He was highly influential in introducing the best of Indian culture to the West and vice versa, and he is generally regarded as the outstanding creative artist of the modern Indian subcontinent, being highly commemorated in India and Bangladesh, as well as in Sri Lanka, Nepal and Pakistan."
45309891,36913,The Very Best Short Stories of Rabindranath Tagore,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,70039207,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
52755833,36913,Quartet: Chaturanga,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73125799,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,9,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],['3970858'],['Nirmal Kanti Bhattacharjee'],['4.08'],"Tagore’s Chaturanga (Quartet) is a short novella set in 19th century Bengal. The philosophical questions which are raised in the course of the story make this one of his most complex and metaphorical works. A social novel centred on four characters, it raises pointed questions about religion and atheism, dabbling in the complex hues of the man-woman relationship. Published in 1916, this novel is considered a landmark in Bengali literature.<br /><br />The story revolves around the four pivotal characters with just one woman in the midst of three males. And the protagonist Sachis–the most tormented soul–is torn between natural human longings and a forced imposition of spiritual emancipation. It is a struggle between the form and the formless. Subtle psychological interpretations of the minds of the characters lead relationships from the physical to the mystical and draw the reader to look beyond the apparent, deeper into the workings of the human mind.<br /><br />Quartet, the present translation of Chaturanga, lends a contemporary flavour to the novel. It successfully brings out Tagore’s profound understanding of the human subconscious, without sacrificing the underlying playfulness in the language and the unique style of the original work."
