id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
3228331,7902,"Гамлет, принц Датский",5170243332,9785170243334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SY75_.jpg,2004,,,rus,"AST, Ermak",false,1885548,4652,1088193,2815150,700211,12149,5:271462|4:235402|3:142311|2:38263|1:12773|total:700211,1603,,,4.02,16,0,['947'],['William Shakespeare'],['3.87'],['7902'],['Boris Pasternak'],['4.03'],"Лучшее из произведений Шекспира.<br />Пьеса, о которой писали не сотни - тысячи критиков, философов и историков.<br />Пьеса, не сходившая со сцены со дня ее премьеры - и до наших дней, экранизированная десятки раз, переведенная на все языки мира...<br />""Гамлета"" можно воспринимать как угодно - в духе классики, маньеризма, модернизма, постмодернизма... однако не нашлось еще человека, которого не потрясла бы трагедия о принце Датском..."
53195274,7902,Dokter Zjivago: Eerste deel,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587136679l/53195274._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587136679l/53195274._SY75_.jpg,1958,,,nl,"A.W. Bruna & zoon, Utrecht",false,80279600,1,1,0,0,1,5:0|4:0|3:0|2:0|1:0|total:0,1957,,,0.00,0,1,"['7902', '821787']","['Boris Pasternak', 'Nico Scheepmaker']","['4.03', '3.69']",[],[],[],"Met deze grote roman verbrak Boris Pasternak, die als een der grootste Russische dichters van deze tijd geld, in 1956 een stilzwijgen dat meer dan twintig jaar had geduurd. In Stalins tijd was Pasternak geen persona grata en slechts door zich op de vertaling van Shakespeare-stukken en Georgische poëzie toe te leggen kon hij zich als letterkundige staande houden. Na Stalins dood werd Dokter Zjivago, waarin een kritisch beeld wordt gegeven van het Russische leven in de jaren 1905 tot 1929 en waaraan de auteur tien jaar had gewerkt, door de Sowjet-autoriteiten voor publicatie vrijgeven. Voordat het tot uitgave kon komen werd deze toestemming evenwel ingetrokken. De buitenlandse rechten waren echter door Pasternak reeds verkocht, zodat thans het Westen kennis kan nemen van een werk van grote literaire en documentaire betekenis, op grond waarvan aan de schrijver de Nobelprijs voor literatuur 1958 werd toegekend."
27382220,7902,Полное собрание поэзии и прозы в одном томе,5992202854,9785992202854,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,11,,eng,Издательство Альфа-книга,false,47425840,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,11,,0.00,0,0,"['7902', '6623291']","['Boris Pasternak', 'Борис Пастернак']","['4.03', '4.14']",[],[],[],"В состав тома Бориса Леонидовича Пастернака вошли все его стихотворные книги, роман в стихах, поэмы, повести и итоговое произведение - роман ""Доктор Живаго"", принесший ему мировую известность.<br /><br />Contents:	<br />Стихотворения и поэмы --<br />Стихотворения, не включенные в основные собрание --<br />Проза --<br />Драматические произведения --<br />Доктор Живаго."
24903488,7902,Uma Aventura em Ferrara,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423592109l/24903488._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423592109l/24903488._SY75_.jpg,,,,por,Editorial Inquérito,false,44553504,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7902', '13491831']","['Boris Pasternak', 'Vespeira']","['4.03', '0.0']",['13491829'],['Morgado de Carvalho'],['0.0'],"Antologia que inclui ""Uma Aventura em Ferrara"", ""Caminhos Aéreos"", ""Cartas de Tula"" e ""A Infância de Zhenia""."
14967107,7902,Pis'ma K Roditeliam I Sestram,1572010479,9781572010475,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20621591,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7902', '6191991', '6191992']","['Boris Pasternak', 'Leonid Pasternak', 'E. B. Pasternak']","['4.03', '4.50', '0.0']",[],[],[],
49626682,7902,Pantheon der Nobelprijswinnaars literatuur Boris Pasternak,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,,Heideland,false,74845967,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
28812845,7902,"Les voies aériennes, et autres nouvelles",207024931X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454248534l/28812845._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454248534l/28812845._SY75_.jpg,1966,,,fre,Gallimard,false,49028612,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
17449624,7902,Kniha ruskej poézie,,9788071658450,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361996722l/17449624._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361996722l/17449624._SY75_.jpg,2011,,,slo,Vydavateľstvo Michala Vaška,false,24334426,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,,,0.00,0,0,"['5822983', '4741588', '16070', '15538', '1304160', '7799172', '1518552', '15767030', '141429', '295231', '2823365', '593554', '4016945', '1058714', '916867', '93579', '7811174', '887400', '7811175', '6911702', '61636', '99703', '5786093', '7902', '487402', '174595', '3176907', '580444', '182751', '2066046', '1414604', '551477', '8523135']","['Ján Zambor', 'Vasily Zhukovsky', 'Alexander Pushkin', 'Mikhail Lermontov', 'Fyodor Tyutchev', 'Yakov Polonsky', 'Afanasy Fet', 'Apollon Nikolaevich Maikov', 'Valery Bryusov', 'Alexander Blok', 'Innokenty Annensky', 'Mikhail Kuzmin', 'Maximilian Voloshin', 'Vladislav Khodasevich', 'Elena Guro', 'Velimir Khlebnikov', 'Nikolay Kluyev', 'Sergei Yesenin', 'Nikolay Gumilov', 'Georgy Adamovich', 'Osip Mandelstam', 'Anna Akhmatova', 'Marina Tsvetaeva', 'Boris Pasternak', 'Nikolay Alekseyevich Zabolotsky', 'Arseny Tarkovsky', 'Andrei Voznesensky', 'Gennady Aygi', 'Bulat Okudzhava', 'Vladimir Vysotsky', 'Ivan Zhdanov', 'Elena Shvarts', 'Konsantin Balmont']","['3.86', '3.97', '4.08', '4.12', '4.25', '0.0', '4.01', '0.0', '3.87', '4.18', '4.16', '3.80', '4.42', '4.31', '4.30', '4.39', '0.0', '4.32', '0.0', '0.0', '4.12', '4.31', '4.28', '4.03', '3.70', '4.27', '4.14', '4.29', '4.03', '4.29', '4.00', '4.37', '0.0']",[],[],[],
15689365,7902,Perepiska B. Pasternaka S M. Baranovich,5879020088,9785879020083,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21346547,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
13492171,7902,Selbstbildnis,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165489l/13492171._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336165489l/13492171._SX50_.jpg,1960,,,ger,Bertelsmann Lesering,false,19032313,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1960,1,1,0.00,0,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
28679404,7902,Писма,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453547841l/28679404._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453547841l/28679404._SY75_.jpg,1986,,,bul,"Издателство ""Народна култура""",false,48872183,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7902'],['Boris Pasternak'],['4.03'],['4961465'],['София Бранц'],['3.82'],
25345441,7902,The Collected Prose Works,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1945,,,,Lindsay Drummond,false,45084438,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1945,1,1,0.00,0,0,"['7902', '13818109']","['Boris Pasternak', 'Stefan Schimanski']","['4.03', '3.67']",[],[],[],Autobiography: Safe Conduct<br /><br />Stories: Il Tratto di Apelle; Aerial Ways; Letters from Tula; The Childhood of Luvers
34912754,7902,Vlastnosti vášne,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492716646l/34912754._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492716646l/34912754._SX50_.jpg,1965,,,slo,Slovenský spisovateľ,false,56174868,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1965,,,0.00,0,0,"['7902', '6578158', '16752173']","['Boris Pasternak', 'Laco Novomeský', 'Vladimír Kompánek']","['4.03', '3.57', '0.0']",['6542234'],['Ján Ferenčík'],['4.30'],
7565145,7902,Sobranie perevodov. V 5-ti tomakh. Tom 4,5275009356,9785275009354,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,,,rus,Terra,false,9895791,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,1,1,0.00,0,0,['54427'],['Heinrich von Kleist'],['3.54'],['7902'],['Boris Pasternak'],['4.03'],"Борис Леонидович Пастернак превосходно владел искусством поэтического перевода. Великолепное, в тонкостях, знание иностранных языков и мастерство переводчика позволяют нам сегодня читать произведения Шекспира, Гете, Шиллера, многих английских, венгерских, грузинских поэтов и восхищаться точностью передачи настроения оригинала. В четвертый том Собрания переводов вошли пьесы Генриха фон Клейста ""Разбитый кувшин"", ""Принц Гомбургский"", ""Роберт Гискар"", трагедия Фридриха Шиллера ""Мария Стюарт"" и пьеса Педро Кальдерона ""Стойкий принц"".<br /><br />Boris Pasternak perfectly mastered the art of poetic translation. His excellent translation skills allow us today to read the works of Shakespeare, Goethe, Schiller, and many English, Hungarian, Georgian poets and cheering up the mood of the original transmission. This fourth volume of translations includes Heinrich von Kleist's ""Broken Jug"", ""The Prince of Homburg"", ""Robert Giskar"" tragedy of the Friedrich Schiller's ""Mary Stuart"" and play by Pedro Calderon ""Steadfast Prince."""
24315947,7902,Kagaribi dainigo,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,43894358,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,12,19,0.00,0,0,"['1518552', '887400', '4452588', '7902', '12052328']","['Afanasy Fet', 'Sergei Yesenin', 'Vladimir Mayakovsky', 'Boris Pasternak', 'Kagaribi Henshuiin']","['4.01', '4.32', '4.12', '4.03', '0.0']",[],[],[],
24470738,7902,Kagaribi sokango,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44063679,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,2,12,0.00,0,0,"['295231', '7902', '2143156', '12052328']","['Alexander Blok', 'Boris Pasternak', 'Nikolay A. Nekrasov', 'Kagaribi Henshuiin']","['4.18', '4.03', '3.58', '0.0']",[],[],[],
26208166,7902,Nobel Prize Library: Martin du Gard/G. Mistral/Pasternak,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441140008l/26208166._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441140008l/26208166._SX50_.jpg,1971,,,,"Helvetica Press, Inc.",false,46187331,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1971,1,1,0.00,0,0,"['46466', '140617', '7902']","['Roger Martin du Gard', 'Gabriela Mistral', 'Boris Pasternak']","['4.07', '4.00', '4.03']",[],[],[],
26808585,7902,Kagaribi daisango,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46834605,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,22,0.00,0,0,"['1518552', '5786093', '533810', '15767030', '295231', '681469', '7902', '12052328']","['Afanasy Fet', 'Marina Tsvetaeva', 'Joseph von Eichendorff', 'Apollon Nikolaevich Maikov', 'Alexander Blok', 'Ramón López Velarde', 'Boris Pasternak', 'Kagaribi Henshuiin']","['4.01', '4.28', '3.44', '0.0', '4.18', '3.92', '4.03', '0.0']",[],[],[],
41091713,7902,Dr,1411474899,9781411474895,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,8,12,,Sparknotes,true,47206063,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,8,12,0.00,0,0,"['6460726', '7902']","['SparkNotes', 'Boris Pasternak']","['3.94', '4.03']",[],[],[],"Literature Guides<br />Created by Harvard students for students everywhere, SparkNotes is a new breed of study guide: smarter, better, faster.<br /><br />Geared to what today's students need to know, SparkNotes provides:<br /><br />chapter-by-chapter analysis<br />explanations of key themes, motifs, and symbols<br />a review quiz and essay topics<br />Lively and accessible, these guides are perfect for late-night studying and writing papers."
40165739,7902,Poeti russi del Novecento 3,8870334872,9788870334876,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526651142l/40165739._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526651142l/40165739._SY75_.jpg,1991,2,,ita,Lucarini,false,62307136,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['4452588', '7902', '93579', '4463723', '4454885']","['Vladimir Mayakovsky', 'Boris Pasternak', 'Velimir Khlebnikov', 'Raffaella Belletti', 'Gabriele Mazzitelli']","['4.12', '4.03', '4.39', '4.19', '3.24']","['261978', '4598826']","['Angelo Maria Ripellino', 'Mario Socrate']","['3.96', '3.78']",
40534738,7902,Ryska noveller,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562080036l/40534738._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562080036l/40534738._SY75_.jpg,1960,,,swe,Almqvist & Wiksell,false,62929914,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1960,,,0.00,0,0,"['3037301', '19320598', '5031025', '14929783', '3072763', '14041535', '14167341', '261569', '18129682', '537783', '18129683', '24951', '7902', '44202', '7592745', '172743', '4325481', '17552578', '16958274', '328118', '5360926', '16711929', '1304124', '7046914', '4064014']","['Hans Björkegren', 'Victor Bohm', 'Anton Chekhov', 'Anton Tjechov', 'Maxim Gorky', 'Maksim Gorkij', 'Ivan Alekseyevich Bunin', 'Aleksey Konstantinovich Tolstoy', 'Aleksej Tolstoj', 'Alexander Serafimovich', 'Aleksandr Serafimovitj', 'Aleksandr Kuprin', 'Boris Pasternak', 'Mikhail Sholokhov', 'Michail Sjolochov', 'Vera Inber', 'Nikolai Tikhonov', 'Nikolaj Tichonov', 'Ilja Ilf', 'Konstantin Paustovsky', 'Konstantin Paustovskij', 'Nina Novoselova', 'Yuri Nagibin', 'Jurij Nagibin', 'Bo Mossberg']","['4.06', '0.0', '3.96', '3.64', '3.88', '3.91', '4.05', '4.00', '3.82', '3.32', '0.0', '4.07', '4.03', '4.08', '3.80', '3.95', '3.25', '0.0', '3.91', '4.29', '4.38', '0.0', '4.19', '4.16', '4.31']",[],[],[],"I urval och översättning av Hans Björkegren och Victor Bohm; illustr. av Bo Mossberg.<br /><br />De ryska berättarna har stor lockelse för svensk publik, det visar nya upplagor och nya sammanbindningar av författare från tiden både före och efter revolutionen, från Pusjkin till Pasternak.<br /><br />Vad är det som fängslar vår fantasi? Kanske mest deras obevekliga verklighetssyn, deras grymma klarhet, förenat med medlidande och förlösande humor. De skildrar missförhållanden och oarter i samhället. De visar människans storhet och elände under tsarismen och under eller efter den omstörtande revolutionen. Men därtill kommer ofta en underbar naturskildring från ett land med ytterligheter också i årstidernas växlingar, med heta, kvava somrar och järnhårda vintrar.<br />Det urval som här presenteras av både äldre och yngre författare vill ge en allsidig bild av det vi brukar kalla ""det ryska kynnet""."
42181854,7902,"Listy – Cwietajewa, Rilke, Pasternak",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538687885l/42181854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538687885l/42181854._SX50_.jpg,2018,,,pol,Fundacja Evviva L’Arte,false,65774296,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7906', '5786093', '7902', '8338132', '4463844']","['Rainer Maria Rilke', 'Marina Tsvetaeva', 'Boris Pasternak', 'Jacek Chmielewski', 'Piotr Nowak']","['4.29', '4.28', '4.03', '4.50', '3.73']",[],[],[],"Niezwykła korespondencja trójki wielkich europejskich poetów jest zapisem ich pasji życia i poezji, ale też opowieścią o samotności, smutku, wreszcie śmierci.<br />To również obraz „ciekawych czasów”, w których przyszło żyć bohaterom książki<br />i które zdeterminowały ich losy – Europa w pół kroku między jedną a drugą wojną, terror stalinowski. Odkupieniem mogła być jedynie poezja. „Rilke nie jest ani zamówieniem naszych czasów, ani ich reprezentantem, – jest ich przeciwwagą. Wojny, rzezie, porozrzucane mięso niezgody – i Rilke. Dzięki Rilkemu nasze czasy zostaną ziemi – odpuszczone.” pisała młoda Cwietajewa.<br /><br />Książka, obok listów, zawiera komentarze pokazujące biograficzne i historyczne okoliczności ich powstania, wprowadzające czytelnika w epokę oraz wiersze w oryginale i tłumaczeniach."
43814515,7902,Daleke blizine i Život s istominom,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549125033l/43814515._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549125033l/43814515._SX50_.jpg,1983,,,srp,August Cesarec,false,68178776,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18844034', '7902']","['Aleksandar L. Pasternak', 'Boris Pasternak']","['0.0', '4.03']",[],[],[],
52195997,7902,Doctor Zhivago (Two-Disc Special Edition),079076184X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73004297,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['808477', '190366', '19487686', '4578417', '66891', '401999', '223797', '217894', '19487687', '19487688', '19487689', '2780204', '512776', '4153608', '19487690', '19487691', '7902', '1700255', '19487692', '130766']","['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin', 'Rod Steiger', 'Alec Guinness', 'Tom Courtenay', 'Siobhan McKenna', 'Ralph Richardson', 'Rita Tushingham', 'Jeffrey Rockland', 'Tarek Sharif', 'Bernard Kay', 'David Lean', 'Scott Benson', 'Arvid Griffen', 'Carlo Ponti', 'Boris Pasternak', 'John De Groot', 'Mary Adair Kaiser', 'Robert Bolt']","['4.02', '3.92', '0.0', '3.25', '3.81', '3.96', '3.55', '3.92', '0.0', '0.0', '0.0', '3.17', '4.50', '3.31', '0.0', '0.0', '4.03', '0.0', '0.0', '3.92']",[],[],[],
49239918,7902,რუსული პოეზია,,9789941446269,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576361531l/49239918._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576361531l/49239918._SX50_.jpg,2013,,,kat,ინტელექტი,false,74688470,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,,,0.00,0,0,"['5786093', '7902', '99703', '713855', '11563']","['Marina Tsvetaeva', 'Boris Pasternak', 'Anna Akhmatova', 'Bella Akhmadulina', 'Joseph Brodsky']","['4.28', '4.03', '4.31', '4.27', '4.25']","['19818477', '19818478']","['Lana Gogoberidze', 'ლანა ღოღობერიძე']","['5.00', '5.00']",
